Unnamed: 0,price_eur_mwh,load_mw,biomass_mw,lignite_mw,gas_mw,hard_coal_mw,hydro_run_mw,hydro_reservoir_mw,solar_mw,wind_offshore_mw,wind_onshore_mw,hour,day_of_week,month,weekend,price_lag_1,price_lag_24,price_lag_168,price_mean_24h,price_std_24h,price_mean_168h,renewable_generation,renewable_share,residual_load
2025-10-13 21:00:00+00:00,111.275,48786.27475,3869.638781,10522.61,11662.3975,5328.745,1325.93075,150.905,10.250021,1509.2125,3340.334812,21,0,10,0,121.9875,93.445,105.5,139.0503125,63.78461328154234,110.82583333333335,10206.271863999998,0.2092037548737004,38580.002886
2025-10-13 22:00:00+00:00,109.1825,46347.96025,3735.978531,10543.43,11472.6525,5286.555,1326.76175,146.7575,10.128289,1623.27725,3643.49136,22,0,10,0,111.275,93.4525,100.2625,139.70572916666666,63.375205863152175,110.87892857142857,10486.394680000001,0.22625363928502124,35861.56556999999
2025-10-13 23:00:00+00:00,103.015,44612.32125,3683.721737,10536.4975,11467.22,5218.41,1310.2665000000002,66.375,9.855962,1913.33025,4130.78623,23,0,10,0,109.1825,90.26,93.9875,140.23718749999998,62.99487047490306,110.93266369047619,11114.335679,0.2491315261700264,33497.985571
2025-10-14 00:00:00+00:00,99.52,44003.8615,3649.384699,10517.6525,11402.99,5143.125,1302.53725,47.105,9.902021,2025.46325,4765.615564,0,1,10,0,103.015,90.8325,89.8175,140.59916666666666,62.72301316740782,110.99041666666666,11800.007784,0.2681584611386889,32203.853715999998
2025-10-14 01:00:00+00:00,98.8675,44179.51475,3640.808552,10505.0225,11384.745,5140.4125,1291.4725,23.445,9.920642,2342.88175,5398.472949,1,1,10,0,99.52,89.1225,89.55,141.00520833333334,62.40602837170728,111.04587797619048,12707.001392999999,0.28762202267058623,31472.513357000003
2025-10-14 02:00:00+00:00,100.0475,45833.53125,3678.715379,10530.985,11458.9375,5174.5675,1295.104,51.6425,10.058568,2536.636,6098.993084,2,1,10,0,98.8675,93.4525,92.975,141.28,62.20172171007296,111.08797619047618,13671.149531000001,0.2982783381108127,32162.381718999997
2025-10-14 03:00:00+00:00,101.4475,49459.69575,3804.09153,10571.4525,11779.185,5215.8375,1309.58875,71.9925,10.55599,2717.579,6714.555853,3,1,10,0,100.0475,98.095,96.74,141.41968749999998,62.1042117713184,111.11599702380951,14628.363623000001,0.29576331599249683,34831.332127
2025-10-14 04:00:00+00:00,123.2925,56736.26675,4148.147699,10869.895,13109.515,5686.11,1351.34125,139.115,12.095464,2517.1270000000004,7215.088469,4,1,10,0,101.4475,131.41,134.885,141.08145833333333,62.183150682164445,111.04699404761905,15382.914882000001,0.27113019173049485,41353.351868
2025-10-14 05:00:00+00:00,160.195,61730.51725,4448.98654,11020.3975,13789.34,5941.2325,1397.1075,389.5975,90.300681,2699.2135,7238.174054,5,1,10,0,123.2925,218.6375,228.555,138.64635416666667,60.12421618842953,110.64008928571428,16263.379774999998,0.26345769482435366,45467.137474999996
2025-10-14 06:00:00+00:00,190.82,63961.34475,4426.589594,10901.6,13741.4525,6055.9375,1400.46225,340.495,2221.9211290000003,2996.03275,7010.652599999999,6,1,10,0,160.195,199.5575,287.67,138.28229166666665,59.76473156542136,110.06360119047619,18396.153323,0.2876136109224001,45565.191427
