,price_eur_mwh,load_mw,solar_mw,wind_onshore_mw,gas_mw,lignite_mw,oil_mw,hydro_reservoir_mw,hydro_pumped_mw,storage_mw,hour,day_of_week,month,weekend,price_lag_1,price_lag_24,price_lag_168,price_mean_24h,price_std_24h,price_mean_168h,renewable_generation,renewable_share,residual_load
2024-06-06 18:00:00+00:00,219.22,6711.0,0.0,884.0,3815.0,161.0,0.0,1202.0,666.0,666.0,18,3,6,0,195.02,200.96,155.0,108.57208333333335,43.33851856169614,95.57875,2752.0,0.41007301445388167,3959.0
2024-06-06 19:00:00+00:00,187.78,6284.0,0.0,1039.0,3571.0,156.0,0.0,977.0,638.0,638.0,19,3,6,0,219.22,187.69,132.68,108.57583333333334,43.34566543863564,95.90672619047619,2654.0,0.42234245703373646,3630.0
2024-06-06 20:00:00+00:00,147.66,5794.0,0.0,1116.0,3651.0,156.0,0.0,697.0,485.0,485.0,20,3,6,0,187.78,146.15,110.51,108.63875,43.4036331190613,96.12785714285714,2298.0,0.3966171901967553,3496.0
2024-06-06 21:00:00+00:00,110.86,5317.0,0.0,1327.0,3511.0,157.0,0.0,556.0,418.0,418.0,21,3,6,0,147.66,116.71,102.61,108.395,43.37275061200828,96.17696428571429,2301.0,0.43276283618581907,3016.0
2024-06-06 22:00:00+00:00,98.03,4974.0,0.0,1363.0,3681.0,157.0,0.0,220.0,257.0,257.0,22,3,6,0,110.86,108.11,92.54,107.97500000000001,43.424404478900065,96.20964285714285,1840.0,0.3699236027342179,3134.0
2024-06-06 23:00:00+00:00,95.09,4769.0,0.0,1354.0,3524.0,2.0,0.0,119.0,0.0,0.0,23,3,6,0,98.03,104.7,84.0,107.57458333333334,43.50015711906506,96.27565476190476,1473.0,0.3088697840218075,3296.0
2024-06-07 00:00:00+00:00,89.56,4610.0,0.0,1299.0,3478.0,0.0,0.0,61.0,0.0,0.0,0,4,6,0,95.09,96.17,86.5,107.29916666666666,43.59632243331348,96.29386904761905,1360.0,0.2950108459869848,3250.0
2024-06-07 01:00:00+00:00,84.18,4556.0,0.0,1419.0,3039.0,0.0,0.0,59.0,0.0,0.0,1,4,6,0,89.56,94.29,87.0,106.87791666666668,43.77596282844339,96.27708333333334,1478.0,0.3244073748902546,3078.0
2024-06-07 02:00:00+00:00,80.33,4601.0,0.0,1518.0,2959.0,0.0,0.0,140.0,0.0,0.0,2,4,6,0,84.18,92.85,89.76,106.35625,44.024292386226726,96.22095238095238,1658.0,0.36035644425124974,2943.0
2024-06-07 03:00:00+00:00,95.94,4919.0,97.0,1664.0,3575.0,0.0,0.0,466.0,48.0,48.0,3,4,6,0,80.33,108.76,106.53,105.82208333333334,44.07160852611342,96.15791666666667,2275.0,0.4624923764992885,2644.0
2024-06-07 04:00:00+00:00,98.21,5492.0,630.0,1698.0,3510.0,0.0,0.0,541.0,83.0,83.0,4,4,6,0,95.94,127.82,101.2,104.58833333333332,43.842880406265735,96.14011904761905,2952.0,0.5375091041514931,2540.0
2024-06-07 05:00:00+00:00,116.41,6205.0,1709.0,1535.0,3433.0,0.0,0.0,596.0,41.0,41.0,5,4,6,0,98.21,130.4,114.99,104.00541666666668,43.57697457214758,96.14857142857143,3881.0,0.6254633360193392,2324.0
2024-06-07 06:00:00+00:00,94.51,6812.0,2892.0,1548.0,2933.0,0.0,0.0,341.0,0.0,0.0,6,4,6,0,116.41,98.7,114.72,103.83083333333333,43.607536436460705,96.02827380952381,4781.0,0.7018496770405167,2031.0
2024-06-07 07:00:00+00:00,79.01,7166.0,3860.0,1402.0,1971.0,0.0,0.0,178.0,0.0,0.0,7,4,6,0,94.51,72.03,99.85,104.12166666666667,43.40904891304934,95.9042261904762,5440.0,0.7591403851521071,1726.0
2024-06-07 08:00:00+00:00,61.47,7475.0,4452.0,1295.0,1501.0,0.0,0.0,181.0,0.0,0.0,8,4,6,0,79.01,57.8,91.81,104.27458333333334,43.24493124146446,95.72363095238094,5928.0,0.7930434782608695,1547.0
2024-06-07 09:00:00+00:00,41.39,7717.0,4840.0,1249.0,1269.0,0.0,0.0,163.0,0.0,0.0,9,4,6,0,61.47,43.65,85.72,104.18041666666666,43.38491608031966,95.4597619047619,6252.0,0.8101593883633537,1465.0
2024-06-07 10:00:00+00:00,33.91,7885.0,4935.0,1177.0,1317.0,0.0,0.0,192.0,0.0,0.0,10,4,6,0,41.39,59.12,79.06,103.13,44.80526997341473,95.19101190476191,6304.0,0.7994927076727965,1581.0
2024-06-07 11:00:00+00:00,25.36,7794.0,4761.0,1088.0,1346.0,0.0,0.0,215.0,0.0,0.0,11,4,6,0,33.91,65.01,72.49,101.47791666666667,46.95155430858518,94.9104761904762,6064.0,0.7780343854246856,1730.0
2024-06-07 12:00:00+00:00,27.73,7602.0,4253.0,1103.0,1397.0,0.0,0.0,216.0,0.0,0.0,12,4,6,0,25.36,75.25,68.74,99.49791666666668,49.06033392706878,94.66636904761904,5572.0,0.7329650092081031,2030.0
2024-06-07 13:00:00+00:00,76.68,7422.0,3549.0,1048.0,1996.0,0.0,0.0,460.0,0.0,0.0,13,4,6,0,27.73,87.26,69.84,99.05708333333332,49.22234518016685,94.70708333333334,5057.0,0.6813527351118297,2365.0
2024-06-07 14:00:00+00:00,93.99,7277.0,2585.0,1024.0,2953.0,0.0,0.0,607.0,1.0,1.0,14,4,6,0,76.68,106.99,77.87,98.51541666666668,49.20277722623616,94.80303571428571,4217.0,0.5794970454857771,3060.0
2024-06-07 15:00:00+00:00,74.16,7207.0,1529.0,960.0,3275.0,0.0,0.0,839.0,122.0,122.0,15,4,6,0,93.99,97.98,90.43,97.52291666666667,49.45365150971347,94.70619047619047,3450.0,0.47870126266130153,3757.0
2024-06-07 16:00:00+00:00,109.79,7071.0,599.0,917.0,3537.0,0.0,0.0,1312.0,424.0,424.0,16,4,6,0,74.16,114.05,113.92,97.34541666666667,49.399368327160275,94.68160714285715,3252.0,0.4599066610097582,3819.0
2024-06-07 17:00:00+00:00,167.38,6985.0,121.0,951.0,3584.0,0.0,0.0,1408.0,482.0,482.0,17,4,6,0,109.79,195.02,131.4,96.19375000000001,47.30085538452714,94.8957738095238,2962.0,0.4240515390121689,4023.0
2024-06-07 18:00:00+00:00,199.58,6924.0,0.0,945.0,3695.0,0.0,0.0,1482.0,434.0,434.0,18,4,6,0,167.38,219.22,139.17,95.37541666666668,45.20326921411967,95.25535714285714,2861.0,0.4132004621606008,4063.0
2024-06-07 19:00:00+00:00,161.0,6540.0,0.0,952.0,3812.0,0.0,0.0,1140.0,427.0,427.0,19,4,6,0,199.58,187.78,131.8,94.25958333333334,43.104934901488576,95.42916666666667,2519.0,0.38516819571865446,4021.0
2024-06-07 20:00:00+00:00,135.55,6109.0,0.0,976.0,3804.0,0.0,0.0,878.0,345.0,345.0,20,4,6,0,161.0,147.66,102.25,93.75500000000001,42.519559693404474,95.62738095238096,2199.0,0.3599607137010967,3910.0
2024-06-07 21:00:00+00:00,106.87,5685.0,0.0,975.0,3853.0,0.0,0.0,729.0,179.0,179.0,21,4,6,0,135.55,110.86,93.25,93.58875,42.45752704429025,95.70845238095238,1883.0,0.3312225153913808,3802.0
2024-06-07 22:00:00+00:00,110.51,5306.0,0.0,978.0,3755.0,0.0,0.0,368.0,0.0,0.0,22,4,6,0,106.87,98.03,86.2,94.10874999999999,42.59050274950708,95.85315476190476,1346.0,0.25367508480964945,3960.0
2024-06-07 23:00:00+00:00,102.84,5010.0,0.0,912.0,3493.0,0.0,0.0,290.0,0.0,0.0,23,4,6,0,110.51,95.09,81.89,94.43166666666667,42.62762960564839,95.97785714285715,1202.0,0.23992015968063873,3808.0
2024-06-08 00:00:00+00:00,96.73,4832.0,0.0,950.0,3380.0,0.0,0.0,145.0,0.0,0.0,0,5,6,1,102.84,89.56,74.55,94.73041666666667,42.61712642864934,96.10988095238095,1095.0,0.22661423841059603,3737.0
2024-06-08 01:00:00+00:00,94.34,4764.0,0.0,940.0,3338.0,0.0,0.0,136.0,0.0,0.0,1,5,6,1,96.73,84.18,75.73,95.15375,42.55818919942476,96.22065476190475,1076.0,0.2258606213266163,3688.0
2024-06-08 02:00:00+00:00,93.46,4743.0,0.0,1031.0,3262.0,0.0,0.0,250.0,0.0,0.0,2,5,6,1,94.34,80.33,67.09,95.70083333333334,42.44358392815008,96.37761904761905,1281.0,0.2700822264389627,3462.0
2024-06-08 03:00:00+00:00,92.7,4849.0,101.0,1029.0,2921.0,0.0,0.0,397.0,91.0,91.0,3,5,6,1,93.46,95.94,67.44,95.56583333333333,42.44794263633073,96.52797619047618,1618.0,0.333677046813776,3231.0
2024-06-08 04:00:00+00:00,90.82,5216.0,644.0,1011.0,2117.0,0.0,0.0,488.0,209.0,209.0,4,5,6,1,92.7,98.21,72.53,95.25791666666667,42.454730875735585,96.63684523809525,2352.0,0.450920245398773,2864.0
2024-06-08 05:00:00+00:00,65.36,5724.0,1774.0,952.0,1398.0,0.0,0.0,519.0,114.0,114.0,5,5,6,1,90.82,116.41,69.48,93.13083333333333,42.62739636681718,96.61232142857142,3359.0,0.586827393431167,2365.0
2024-06-08 06:00:00+00:00,47.63,6288.0,2968.0,917.0,1124.0,0.0,0.0,220.0,0.0,0.0,6,5,6,1,65.36,94.51,76.13,91.1775,43.62390382326929,96.44267857142857,4105.0,0.6528307888040712,2183.0
2024-06-08 07:00:00+00:00,24.37,6639.0,3826.0,844.0,987.0,0.0,0.0,125.0,0.0,0.0,7,5,6,1,47.63,79.01,64.42,88.90083333333332,45.66457650193071,96.20428571428572,4795.0,0.722247326404579,1844.0
2024-06-08 08:00:00+00:00,10.0,6800.0,4151.0,600.0,997.0,0.0,0.0,118.0,0.0,0.0,8,5,6,1,24.37,61.47,49.84,86.75624999999998,48.149829907362324,95.96714285714286,4869.0,0.7160294117647059,1931.0
2024-06-08 09:00:00+00:00,15.22,7033.0,4372.0,596.0,917.0,0.0,0.0,158.0,0.0,0.0,9,5,6,1,10.0,41.39,37.41,85.66583333333334,49.49929423445722,95.83505952380953,5126.0,0.7288497085169914,1907.0
2024-06-08 10:00:00+00:00,20.0,7253.0,4546.0,638.0,907.0,0.0,0.0,138.0,0.0,0.0,10,5,6,1,15.22,33.91,22.4,85.08625,50.20800921838204,95.82077380952381,5322.0,0.7337653384806287,1931.0
2024-06-08 11:00:00+00:00,26.14,7184.0,4533.0,727.0,863.0,0.0,0.0,95.0,0.0,0.0,11,5,6,1,20.0,25.36,7.88,85.11874999999999,50.1679035026086,95.92946428571429,5355.0,0.7454064587973274,1829.0
2024-06-08 12:00:00+00:00,40.0,7081.0,4251.0,780.0,904.0,0.0,0.0,114.0,0.0,0.0,12,5,6,1,26.14,27.73,2.7,85.63,49.617136941384416,96.1514880952381,5145.0,0.7265922892246858,1936.0
2024-06-08 13:00:00+00:00,56.79,7045.0,3701.0,926.0,974.0,0.0,0.0,166.0,0.0,0.0,13,5,6,1,40.0,76.68,15.1,84.80125000000001,49.93819905098444,96.39964285714285,4793.0,0.6803406671398154,2252.0
2024-06-08 14:00:00+00:00,95.54,6972.0,2705.0,906.0,1494.0,0.0,0.0,251.0,9.0,9.0,14,5,6,1,56.79,93.99,33.4,84.86583333333334,49.95159969728759,96.76952380952382,3871.0,0.5552208835341366,3101.0
2024-06-08 15:00:00+00:00,83.41,6871.0,1606.0,777.0,2329.0,0.0,0.0,693.0,293.0,293.0,15,5,6,1,95.54,74.16,59.83,85.25125,49.90106414413037,96.90988095238096,3369.0,0.4903216416824334,3502.0
2024-06-08 16:00:00+00:00,97.72,6779.0,512.0,672.0,3325.0,0.0,0.0,1025.0,531.0,531.0,16,5,6,1,83.41,109.79,85.84,84.74833333333333,49.70343437233505,96.98059523809523,2740.0,0.40418940846732554,4039.0
2024-06-08 17:00:00+00:00,115.95,6683.0,85.0,740.0,3182.0,0.0,0.0,1153.0,667.0,667.0,17,5,6,1,97.72,167.38,133.01,82.60541666666667,47.02231819587064,96.87904761904763,2645.0,0.3957803381714799,4038.0
2024-06-08 18:00:00+00:00,182.56,6656.0,0.0,752.0,3554.0,0.0,0.0,1361.0,663.0,663.0,18,5,6,1,115.95,199.58,168.74,81.89625,45.27743413497543,96.96130952380952,2776.0,0.4170673076923077,3880.0
2024-06-08 19:00:00+00:00,180.52,6346.0,0.0,692.0,3549.0,0.0,0.0,1265.0,550.0,550.0,19,5,6,1,182.56,161.0,153.74,82.70958333333333,46.90620775446478,97.12071428571429,2507.0,0.3950520012606366,3839.0
2024-06-08 20:00:00+00:00,126.05,5961.0,0.0,655.0,3495.0,0.0,0.0,881.0,265.0,265.0,20,5,6,1,180.52,135.55,91.09,82.31375000000001,46.4790486519052,97.32880952380953,1801.0,0.30213051501425936,4160.0
2024-06-08 21:00:00+00:00,94.96,5674.0,0.0,574.0,3674.0,0.0,0.0,605.0,172.0,172.0,21,5,6,1,126.05,106.87,83.57,81.8175,46.26856997347678,97.39660714285715,1351.0,0.2381036305956997,4323.0
2024-06-08 22:00:00+00:00,90.52,5376.0,0.0,594.0,3220.0,0.0,0.0,168.0,0.0,0.0,22,5,6,1,94.96,110.51,58.71,80.98458333333333,45.90812043154436,97.58595238095238,762.0,0.14174107142857142,4614.0
2024-06-08 23:00:00+00:00,86.38,5135.0,0.0,656.0,3233.0,0.0,0.0,67.0,0.0,0.0,23,5,6,1,90.52,102.84,54.97,80.29875,45.68985210443666,97.77291666666667,723.0,0.14079844206426484,4412.0
2024-06-09 00:00:00+00:00,89.39,4946.0,0.0,679.0,2962.0,0.0,0.0,63.0,0.0,0.0,0,6,6,1,86.38,96.73,82.0,79.99291666666666,45.5995611610344,97.81690476190477,742.0,0.1500202183582693,4204.0
2024-06-09 01:00:00+00:00,88.23,4832.0,0.0,779.0,2866.0,0.0,0.0,68.0,0.0,0.0,1,6,6,1,89.39,94.34,87.81,79.73833333333333,45.53298600456553,97.81940476190476,847.0,0.17528973509933773,3985.0
2024-06-09 02:00:00+00:00,90.43,4760.0,0.0,891.0,2249.0,0.0,0.0,268.0,0.0,0.0,2,6,6,1,88.23,93.46,82.0,79.61208333333333,45.49747235970801,97.86958333333334,1159.0,0.2434873949579832,3601.0
2024-06-09 03:00:00+00:00,90.41,4708.0,109.0,935.0,1422.0,0.0,0.0,322.0,61.0,61.0,3,6,6,1,90.43,92.7,73.62,79.51666666666667,45.47122488731559,97.96952380952382,1427.0,0.3031011045029737,3281.0
2024-06-09 04:00:00+00:00,93.1,4907.0,702.0,885.0,1295.0,0.0,0.0,313.0,82.0,82.0,4,6,6,1,90.41,90.82,20.0,79.61166666666666,45.49824064124328,98.40464285714286,1982.0,0.40391277766456085,2925.0
2024-06-09 05:00:00+00:00,87.48,5273.0,1847.0,783.0,941.0,0.0,0.0,138.0,0.0,0.0,5,6,6,1,93.1,65.36,4.11,80.53333333333333,45.42096869399262,98.90089285714285,2768.0,0.5249383652569695,2505.0
2024-06-09 06:00:00+00:00,69.4,5629.0,2957.0,691.0,871.0,0.0,0.0,70.0,0.0,0.0,6,6,6,1,87.48,47.63,1.0,81.44041666666668,44.95024094137447,99.30803571428571,3718.0,0.6605080831408776,1911.0
2024-06-09 07:00:00+00:00,25.0,5782.0,3319.0,411.0,882.0,0.0,0.0,77.0,0.0,0.0,7,6,6,1,69.4,24.37,0.04,81.46666666666667,44.91563460403593,99.45660714285714,3807.0,0.6584226911103425,1975.0
2024-06-09 08:00:00+00:00,16.15,6014.0,3785.0,359.0,891.0,0.0,0.0,78.0,0.0,0.0,8,6,6,1,25.0,10.0,1.16,81.72291666666666,44.50585398516119,99.54583333333332,4222.0,0.7020285999334885,1792.0
2024-06-09 09:00:00+00:00,15.0,6272.0,4055.0,312.0,929.0,0.0,0.0,80.0,0.0,0.0,9,6,6,1,16.15,15.22,0.04,81.71374999999999,44.52016717539703,99.63488095238095,4447.0,0.7090242346938775,1825.0
2024-06-09 10:00:00+00:00,20.0,6384.0,4158.0,307.0,875.0,0.0,0.0,69.0,0.0,0.0,10,6,6,1,15.0,20.0,0.04,81.71374999999999,44.52016717539703,99.75369047619047,4534.0,0.7102130325814536,1850.0
2024-06-09 11:00:00+00:00,20.0,6272.0,3950.0,284.0,924.0,0.0,0.0,69.0,0.0,0.0,11,6,6,1,20.0,26.14,0.04,81.45791666666666,44.869674079404284,99.87249999999999,4303.0,0.6860650510204082,1969.0
2024-06-09 12:00:00+00:00,25.0,6301.0,3806.0,441.0,885.0,0.0,0.0,69.0,0.0,0.0,12,6,6,1,20.0,40.0,0.04,80.83291666666666,45.57124307576241,100.02107142857142,4316.0,0.6849706395810189,1985.0
2024-06-09 13:00:00+00:00,50.0,6394.0,3494.0,567.0,967.0,0.0,0.0,103.0,0.0,0.0,13,6,6,1,25.0,56.79,5.0,80.55,45.7477318991035,100.28892857142856,4164.0,0.6512355333124804,2230.0
2024-06-09 14:00:00+00:00,153.41,6318.0,2524.0,615.0,1170.0,0.0,0.0,193.0,61.0,61.0,14,6,6,1,50.0,95.54,56.03,82.96124999999999,48.039840740460214,100.86857142857144,3393.0,0.5370370370370371,2925.0
2024-06-09 15:00:00+00:00,80.84,6427.0,1506.0,547.0,1902.0,0.0,0.0,579.0,335.0,335.0,15,6,6,1,153.41,83.41,63.53,82.85416666666667,48.041661260471436,100.97160714285714,2967.0,0.4616461801773767,3460.0
2024-06-09 16:00:00+00:00,72.05,6337.0,612.0,411.0,2620.0,0.0,0.0,750.0,454.0,454.0,16,6,6,1,80.84,97.72,64.95,81.78458333333334,47.98202054384774,101.01386904761905,2227.0,0.35142812056178,4110.0
2024-06-09 17:00:00+00:00,100.06,6353.0,102.0,385.0,3383.0,0.0,0.0,939.0,659.0,659.0,17,6,6,1,72.05,115.95,102.2,81.1225,47.598183857379986,101.00113095238095,2085.0,0.328191405635133,4268.0
2024-06-09 18:00:00+00:00,147.16,6501.0,0.0,301.0,3551.0,0.0,0.0,970.0,671.0,671.0,18,6,6,1,100.06,182.56,173.85,79.6475,44.78337883148639,100.8422619047619,1942.0,0.29872327334256266,4559.0
2024-06-09 19:00:00+00:00,144.8,6365.0,0.0,228.0,3646.0,0.0,0.0,956.0,631.0,631.0,19,6,6,1,147.16,180.52,124.41,78.15916666666668,41.77793113246928,100.96363095238097,1815.0,0.28515318146111546,4550.0
2024-06-09 20:00:00+00:00,108.88,6025.0,0.0,152.0,3818.0,0.0,0.0,757.0,524.0,524.0,20,6,6,1,144.8,126.05,101.97,77.44375,41.06307511011808,101.0047619047619,1433.0,0.23784232365145228,4592.0
2024-06-09 21:00:00+00:00,98.08,5630.0,0.0,138.0,3638.0,0.0,0.0,589.0,247.0,247.0,21,6,6,1,108.88,94.96,90.89,77.57375,41.12583096159648,101.04755952380954,974.0,0.17300177619893428,4656.0
2024-06-09 22:00:00+00:00,75.0,5246.0,0.0,163.0,3113.0,0.0,0.0,125.0,1.0,1.0,22,6,6,1,98.08,90.52,92.16,76.92708333333334,41.035331487059054,100.94541666666667,289.0,0.055089592070148685,4957.0
2024-06-09 23:00:00+00:00,77.2,4958.0,0.0,176.0,2799.0,0.0,0.0,74.0,0.0,0.0,23,6,6,1,75.0,86.38,90.45,76.54458333333334,40.98614261887252,100.86654761904762,250.0,0.050423557886244454,4708.0
2024-06-10 00:00:00+00:00,66.31,4813.0,0.0,199.0,2643.0,0.0,0.0,74.0,0.0,0.0,0,0,6,0,77.2,89.39,89.84,75.58291666666666,40.94238586950691,100.7264880952381,273.0,0.056721379596925,4540.0
2024-06-10 01:00:00+00:00,82.48,4764.0,0.0,194.0,2577.0,0.0,0.0,69.0,0.0,0.0,1,0,6,0,66.31,88.23,88.36,75.34333333333335,40.881940061445206,100.69148809523809,263.0,0.055205709487825355,4501.0
2024-06-10 02:00:00+00:00,82.52,4782.0,0.0,192.0,2558.0,0.0,0.0,139.0,0.0,0.0,2,0,6,0,82.48,90.43,86.17,75.01375,40.786799634878356,100.66976190476191,331.0,0.06921790046005856,4451.0
2024-06-10 03:00:00+00:00,82.28,5122.0,116.0,194.0,2775.0,0.0,0.0,285.0,0.0,0.0,3,0,6,0,82.52,90.41,101.51,74.675,40.68700754058827,100.55529761904762,595.0,0.11616556032799688,4527.0
2024-06-10 04:00:00+00:00,111.43,5779.0,680.0,165.0,3161.0,0.0,0.0,390.0,9.0,9.0,4,0,6,0,82.28,93.1,130.32,75.43875000000001,41.21650116074842,100.44285714285715,1244.0,0.21526215608236718,4535.0
2024-06-10 05:00:00+00:00,173.78,6437.0,1630.0,141.0,3261.0,0.0,0.0,619.0,102.0,102.0,5,0,6,0,111.43,87.48,170.47,79.03458333333334,45.82010598920001,100.46255952380952,2492.0,0.38713686499922323,3945.0
2024-06-10 06:00:00+00:00,135.58,7233.0,2747.0,139.0,3238.0,0.0,0.0,461.0,3.0,3.0,6,0,6,0,173.78,69.4,147.94,81.79208333333334,47.18610526683502,100.38898809523809,3350.0,0.4631549841006498,3883.0
2024-06-10 07:00:00+00:00,94.01,7721.0,3719.0,113.0,3015.0,0.0,0.0,355.0,0.0,0.0,7,0,6,0,135.58,25.0,95.15,84.6675,45.652591930789875,100.38220238095239,4187.0,0.5422872684885377,3534.0
2024-06-10 08:00:00+00:00,86.65,8048.0,4381.0,91.0,2700.0,0.0,0.0,239.0,0.0,0.0,8,0,6,0,94.01,16.15,90.48,87.605,43.25749455044569,100.35940476190474,4711.0,0.5853628230616302,3337.0
2024-06-10 09:00:00+00:00,78.71,8318.0,4667.0,153.0,2659.0,0.0,0.0,164.0,0.0,0.0,9,0,6,0,86.65,15.0,87.91,90.25958333333334,40.47348068734036,100.30464285714285,4984.0,0.5991824957922578,3334.0
2024-06-10 10:00:00+00:00,68.02,8443.0,4498.0,242.0,2797.0,0.0,0.0,209.0,0.0,0.0,10,0,6,0,78.71,20.0,83.36,92.26041666666667,37.95791187264031,100.21333333333335,4949.0,0.5861660547198863,3494.0
2024-06-10 11:00:00+00:00,67.61,8566.0,4748.0,401.0,2529.0,0.0,0.0,150.0,0.0,0.0,11,0,6,0,68.02,20.0,81.89,94.24416666666667,35.158089911585556,100.12833333333332,5299.0,0.6186084520196125,3267.0
2024-06-10 12:00:00+00:00,61.51,8332.0,4392.0,505.0,2319.0,0.0,0.0,141.0,0.0,0.0,12,0,6,0,67.61,25.0,80.42,95.76541666666668,32.73831009145374,100.01577380952382,5038.0,0.6046567450792126,3294.0
2024-06-10 13:00:00+00:00,68.5,8061.0,3778.0,555.0,2387.0,0.0,0.0,156.0,0.0,0.0,13,0,6,0,61.51,50.0,88.67,96.53625,31.818779635606028,99.89571428571428,4489.0,0.5568787991564322,3572.0
2024-06-10 14:00:00+00:00,86.0,7821.0,2673.0,523.0,2795.0,0.0,0.0,299.0,0.0,0.0,14,0,6,0,68.5,153.41,98.7,93.7275,29.46851691432202,99.82011904761906,3495.0,0.44687380130418103,4326.0
2024-06-10 15:00:00+00:00,94.84,7597.0,1503.0,491.0,3300.0,0.0,0.0,657.0,96.0,96.0,15,0,6,0,86.0,80.84,127.35,94.31083333333333,29.340603697974057,99.62660714285714,2747.0,0.36159010135579833,4850.0
2024-06-10 16:00:00+00:00,110.01,7428.0,593.0,597.0,3437.0,0.0,0.0,1034.0,275.0,275.0,16,0,6,0,94.84,72.05,164.28,95.8925,29.110667886221083,99.30357142857143,2499.0,0.3364297253634895,4929.0
2024-06-10 17:00:00+00:00,120.01,7319.0,111.0,803.0,3244.0,0.0,0.0,1145.0,315.0,315.0,17,0,6,0,110.01,100.06,196.56,96.72375,29.51684483144506,98.84791666666668,2374.0,0.3243612515370952,4945.0
2024-06-10 18:00:00+00:00,164.86,7375.0,1.0,890.0,3117.0,0.0,0.0,1164.0,379.0,379.0,18,0,6,0,120.01,147.16,212.03,97.46125,31.014929408188433,98.56714285714285,2434.0,0.3300338983050847,4941.0
2024-06-10 19:00:00+00:00,123.03,7003.0,0.0,873.0,3243.0,0.0,0.0,1031.0,341.0,341.0,19,0,6,0,164.86,144.8,192.54,96.55416666666667,29.867352383581874,98.15339285714286,2245.0,0.3205768956161645,4758.0
2024-06-10 20:00:00+00:00,112.2,6539.0,0.0,933.0,3284.0,0.0,0.0,808.0,222.0,222.0,20,0,6,0,123.03,108.88,146.66,96.6925,29.934535566206375,97.94827380952381,1963.0,0.30019880715705766,4576.0
2024-06-10 21:00:00+00:00,98.04,6058.0,0.0,941.0,3202.0,0.0,0.0,700.0,189.0,189.0,21,0,6,0,112.2,98.08,119.25,96.69083333333333,29.934456068954795,97.8220238095238,1830.0,0.30207989435457244,4228.0
2024-06-10 22:00:00+00:00,85.9,5622.0,0.0,882.0,2899.0,0.0,0.0,143.0,0.0,0.0,22,0,6,0,98.04,75.0,108.04,97.145,29.672595759887493,97.69023809523809,1025.0,0.1823194592671647,4597.0
2024-06-10 23:00:00+00:00,80.31,5349.0,0.0,853.0,2448.0,0.0,0.0,68.0,0.0,0.0,23,0,6,0,85.9,77.2,101.03,97.27458333333334,29.588378150166157,97.56690476190477,921.0,0.17218171620863712,4428.0
2024-06-11 00:00:00+00:00,67.47,5182.0,0.0,891.0,2457.0,0.0,0.0,68.0,0.0,0.0,0,1,6,0,80.31,66.31,96.51,97.32291666666667,29.53649952458696,97.39404761904763,959.0,0.185063681976071,4223.0
2024-06-11 01:00:00+00:00,69.51,5084.0,0.0,943.0,2609.0,0.0,0.0,70.0,0.0,0.0,1,1,6,0,67.47,82.48,97.3,96.78250000000001,29.935835330850203,97.22863095238095,1013.0,0.19925255704169945,4071.0
2024-06-11 02:00:00+00:00,67.78,5081.0,1.0,928.0,2831.0,0.0,0.0,141.0,0.0,0.0,2,1,6,0,69.51,82.52,97.61,96.16833333333335,30.3889430216036,97.05107142857143,1070.0,0.21058846683723675,4011.0
2024-06-11 03:00:00+00:00,74.55,5404.0,150.0,910.0,2925.0,0.0,0.0,282.0,0.0,0.0,3,1,6,0,67.78,82.28,107.71,95.84625,30.582886350036596,96.85369047619048,1342.0,0.24833456698741674,4062.0
2024-06-11 04:00:00+00:00,92.23,5994.0,699.0,879.0,3255.0,0.0,0.0,362.0,0.0,0.0,4,1,6,0,74.55,111.43,139.93,95.04625,30.408137899955836,96.56976190476192,1940.0,0.32365699032365697,4054.0
2024-06-11 05:00:00+00:00,105.93,6745.0,1751.0,825.0,2906.0,0.0,0.0,377.0,0.0,0.0,5,1,6,0,92.23,173.78,172.27,92.21916666666665,25.53318095556033,96.17488095238096,2953.0,0.43780578206078574,3792.0
2024-06-11 06:00:00+00:00,99.24,7450.0,3000.0,807.0,2638.0,0.0,0.0,333.0,0.0,0.0,6,1,6,0,105.93,135.58,111.1,90.705,23.87358190642362,96.10428571428572,4140.0,0.5557046979865772,3310.0
2024-06-11 07:00:00+00:00,84.93,7979.0,4013.0,816.0,2312.0,0.0,0.0,209.0,0.0,0.0,7,1,6,0,99.24,94.01,110.68,90.32666666666665,23.89086994368151,95.95101190476191,5038.0,0.6314074445419225,2941.0
2024-06-11 08:00:00+00:00,66.04,8325.0,4624.0,788.0,2281.0,0.0,0.0,83.0,0.0,0.0,8,1,6,0,84.93,86.65,90.09,89.46791666666667,24.393887149301534,95.80785714285715,5495.0,0.66006006006006,2830.0
2024-06-11 09:00:00+00:00,68.1,8616.0,5088.0,828.0,2198.0,0.0,0.0,78.0,1.0,1.0,9,1,6,0,66.04,78.71,77.78,89.02583333333335,24.69165004375552,95.7502380952381,5995.0,0.6957985143918292,2621.0
2024-06-11 10:00:00+00:00,67.87,8763.0,5219.0,909.0,2277.0,0.0,0.0,63.0,0.0,0.0,10,1,6,0,68.1,68.02,72.88,89.01958333333334,24.69721661470634,95.72041666666667,6191.0,0.7064932100878695,2572.0
