timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2026-01-16 15:00:00+00:00,germany,162.68,134.46213,28.21787231445313,28.21787231445313,17.34563087930485
2026-01-16 16:00:00+00:00,germany,170.325,147.42319,22.901812744140614,22.901812744140614,13.445949064518196
2026-01-16 17:00:00+00:00,germany,162.4425,142.4212,20.021296386718745,20.021296386718745,12.325158986545237
2026-01-16 18:00:00+00:00,germany,154.18,134.58734,19.592658691406257,19.592658691406257,12.707652543394898
2026-01-16 19:00:00+00:00,germany,134.0,119.65476,14.345237731933594,14.345237731933594,10.705401292487757
2026-01-16 20:00:00+00:00,germany,117.6125,114.825325,2.787174987792966,2.787174987792966,2.369794866866163
2026-01-16 21:00:00+00:00,germany,117.705,111.38829,6.316709594726561,6.316709594726561,5.366560124656184
2026-01-16 22:00:00+00:00,germany,104.17,105.01307,-0.8430691528320295,0.8430691528320295,0.8093204884631175
2026-01-16 23:00:00+00:00,germany,104.66,104.23181,0.4281884765624966,0.4281884765624966,0.4091233294119019
2026-01-17 00:00:00+00:00,germany,101.2875,108.9075,-7.620001220703131,7.620001220703131,7.523140783120455
2026-01-17 01:00:00+00:00,germany,98.235,104.26942,-6.034416809082032,6.034416809082032,6.142837897981403
2026-01-17 02:00:00+00:00,germany,96.1375,100.39339,-4.25588684082031,4.25588684082031,4.426874883183263
2026-01-17 03:00:00+00:00,germany,95.1875,98.25824,-3.07073974609375,3.07073974609375,3.2259905408732763
2026-01-17 04:00:00+00:00,germany,95.2425,98.469284,-3.2267840576171807,3.2267840576171807,3.3879665670443133
2026-01-17 05:00:00+00:00,germany,95.8525,98.995255,-3.142754516601556,3.142754516601556,3.278740269269509
2026-01-17 06:00:00+00:00,germany,99.1875,102.368706,-3.1812057495117188,3.1812057495117188,3.2072647758152177
2026-01-17 07:00:00+00:00,germany,105.97,107.78006,-1.810059814453126,1.810059814453126,1.7080870193952309
2026-01-17 08:00:00+00:00,germany,116.655,105.0256,11.629403381347656,11.629403381347656,9.969056946849818
2026-01-17 09:00:00+00:00,germany,115.1,101.7068,13.393197631835932,13.393197631835932,11.636140427311844
2026-01-17 10:00:00+00:00,germany,111.6075,99.76163,11.845872802734377,11.845872802734377,10.613868066872186
2026-01-17 11:00:00+00:00,germany,111.9475,98.81931,13.1281869506836,13.1281869506836,11.727092566322249
2026-01-17 12:00:00+00:00,germany,108.64,96.85295,11.787048950195311,11.787048950195311,10.84964004988523
2026-01-17 13:00:00+00:00,germany,112.8175,101.923996,10.893504028320308,10.893504028320308,9.655863698734954
2026-01-17 14:00:00+00:00,germany,122.77,111.73892,11.031077880859373,11.031077880859373,8.985157514750648
2026-01-17 15:00:00+00:00,germany,135.775,118.573166,17.201834106445318,17.201834106445318,12.669367782320249
2026-01-17 16:00:00+00:00,germany,140.9125,136.2342,4.678292846679682,4.678292846679682,3.3199984718741646
2026-01-17 17:00:00+00:00,germany,142.84750000000005,141.91962,0.9278833007813034,0.9278833007813034,0.6495621559924417
2026-01-17 18:00:00+00:00,germany,138.5875,138.65582,-0.0683227539062443,0.0683227539062443,0.0492993624289667
2026-01-17 19:00:00+00:00,germany,120.79,122.608055,-1.8180551147460875,1.8180551147460875,1.5051371096498778
2026-01-17 20:00:00+00:00,germany,107.805,111.193565,-3.388565368652337,3.388565368652337,3.1432358134152745
2026-01-17 21:00:00+00:00,germany,109.15,109.663734,-0.5137344360351506,0.5137344360351506,0.4706682877097119
2026-01-17 22:00:00+00:00,germany,107.0225,103.042,3.9805001831054634,3.9805001831054634,3.719311530851421
2026-01-17 23:00:00+00:00,germany,110.715,101.34327,9.371730651855472,9.371730651855472,8.464734364680009
2026-01-18 00:00:00+00:00,germany,109.19,102.47715,6.712850036621092,6.712850036621092,6.147861559319619
2026-01-18 01:00:00+00:00,germany,107.39,99.64205,7.747948303222657,7.747948303222657,7.214776332268048
2026-01-18 02:00:00+00:00,germany,102.54,99.07985,3.460150756835944,3.460150756835944,3.374439981310653
2026-01-18 03:00:00+00:00,germany,102.235,97.91703,4.317969665527343,4.317969665527343,4.223572813153365
2026-01-18 04:00:00+00:00,germany,102.08,106.581154,-4.501153869628908,4.501153869628908,4.409437568210137
2026-01-18 05:00:00+00:00,germany,101.05,127.87834,-26.82834167480469,26.82834167480469,26.54957117744156
2026-01-18 06:00:00+00:00,germany,100.605,148.38667,-47.78167297363281,47.78167297363281,47.494332263439
2026-01-18 07:00:00+00:00,germany,105.68,167.42845,-61.74845153808593,61.74845153808593,58.42964755685648
2026-01-18 08:00:00+00:00,germany,107.4225,155.77231,-48.349808349609376,48.349808349609376,45.00901426573518
2026-01-18 09:00:00+00:00,germany,101.91,140.42828,-38.51828369140625,38.51828369140625,37.79637296772275
2026-01-18 10:00:00+00:00,germany,98.4825,137.58385,-39.10134704589844,39.10134704589844,39.70385301540724
2026-01-18 11:00:00+00:00,germany,96.855,131.28804,-34.43304016113281,34.43304016113281,35.55112297881659
2026-01-18 12:00:00+00:00,germany,96.9625,129.79497,-32.83246765136718,32.83246765136718,33.86099538622373
2026-01-18 13:00:00+00:00,germany,100.845,140.79048,-39.945481567382814,39.945481567382814,39.61077055618307
2026-01-18 14:00:00+00:00,germany,105.55,169.61765,-64.06764526367188,64.06764526367188,60.69885861077393
2026-01-18 15:00:00+00:00,germany,114.875,191.63814,-76.76313781738281,76.76313781738281,66.82318852438112
2026-01-18 16:00:00+00:00,germany,129.9925,200.2166,-70.22409851074218,70.22409851074218,54.02165394983725
2026-01-18 17:00:00+00:00,germany,142.195,198.03404,-55.83904235839845,55.83904235839845,39.26934305594321
2026-01-18 18:00:00+00:00,germany,136.6725,185.08934,-48.41684020996093,48.41684020996093,35.42544418954868
2026-01-18 19:00:00+00:00,germany,123.0525,155.26428,-32.211782226562505,32.211782226562505,26.17726761062352
2026-01-18 20:00:00+00:00,germany,110.63,133.33435,-22.704350585937505,22.704350585937505,20.52277916111137
2026-01-18 21:00:00+00:00,germany,114.28,128.66685,-14.386854858398436,14.386854858398436,12.589127457471506
2026-01-18 22:00:00+00:00,germany,103.7325,119.40396,-15.671461181640623,15.671461181640623,15.107571090680958
2026-01-18 23:00:00+00:00,germany,101.15,116.80735,-15.6573501586914,15.6573501586914,15.479337774287098
2026-01-19 00:00:00+00:00,germany,100.44,113.799126,-13.35912567138672,13.35912567138672,13.300603018107047
2026-01-19 01:00:00+00:00,germany,100.8325,112.90825,-12.075748901367191,12.075748901367191,11.97604829927572
2026-01-19 02:00:00+00:00,germany,100.4375,114.92096,-14.48345947265625,14.48345947265625,14.420370352364657
2026-01-19 03:00:00+00:00,germany,100.135,118.22485,-18.089853515624995,18.089853515624995,18.065465137689117
2026-01-19 04:00:00+00:00,germany,102.53,125.32499,-22.79498931884765,22.79498931884765,22.232506894418854
2026-01-19 05:00:00+00:00,germany,126.38,175.92502,-49.54501831054688,49.54501831054688,39.20321119682456
2026-01-19 06:00:00+00:00,germany,161.08249999999998,220.19986,-59.11735961914064,59.11735961914064,36.70005097955436
2026-01-19 07:00:00+00:00,germany,175.98250000000002,248.34303,-72.36053283691405,72.36053283691405,41.11802755212253
2026-01-19 08:00:00+00:00,germany,161.9375,178.77121,-16.833709716796875,16.833709716796875,10.395189327238516
