datetime,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,wind_total_mwh,country
2025-02-07 13:00:00,6.84,1.07,0.0,1.07,italy
2025-02-07 14:00:00,5.640000000000001,1.2,0.0,1.2,italy
2025-02-07 15:00:00,3.3200000000000003,1.45,0.0,1.45,italy
2025-02-07 16:00:00,1.11,1.71,0.0,1.71,italy
2025-02-07 17:00:00,0.07,1.88,0.0,1.88,italy
2025-02-07 18:00:00,0.0,1.96,0.0,1.96,italy
2025-02-07 19:00:00,0.0,1.97,0.0,1.97,italy
2025-02-07 20:00:00,0.0,2.14,0.0,2.14,italy
2025-02-07 21:00:00,0.0,2.25,0.0,2.25,italy
2025-02-07 22:00:00,0.0,2.38,0.0,2.38,italy
2025-02-07 23:00:00,0.0,2.52,0.0,2.52,italy
2025-02-08 00:00:00,0.0,2.7699999999999996,0.0,2.7699999999999996,italy
2025-02-08 01:00:00,0.0,2.8099999999999996,0.0,2.8099999999999996,italy
2025-02-08 02:00:00,0.0,2.76,0.0,2.76,italy
2025-02-08 03:00:00,0.0,2.8499999999999996,0.0,2.8499999999999996,italy
2025-02-08 04:00:00,0.0,2.8899999999999997,0.0,2.8899999999999997,italy
2025-02-08 05:00:00,0.0,2.91,0.0,2.91,italy
2025-02-08 06:00:00,0.0,3.12,0.0,3.12,italy
2025-02-08 07:00:00,0.18,3.16,0.0,3.16,italy
2025-02-08 08:00:00,1.1099999999999999,3.1900000000000004,0.0,3.1900000000000004,italy
2025-02-08 09:00:00,2.46,3.22,0.0,3.22,italy
2025-02-08 10:00:00,3.87,3.3499999999999996,0.0,3.3499999999999996,italy
2025-02-08 11:00:00,4.8100000000000005,3.44,0.0,3.44,italy
2025-02-08 12:00:00,5.15,3.3499999999999996,0.0,3.3499999999999996,italy
2025-02-08 13:00:00,4.83,3.26,0.0,3.26,italy
2025-02-08 14:00:00,3.8000000000000003,3.0700000000000003,0.0,3.0700000000000003,italy
2025-02-08 15:00:00,1.9900000000000002,3.05,0.0,3.05,italy
2025-02-08 16:00:00,0.56,2.84,0.0,2.84,italy
2025-02-08 17:00:00,0.05,2.62,0.0,2.62,italy
2025-02-08 18:00:00,0.0,2.49,0.0,2.49,italy
2025-02-08 19:00:00,0.0,2.51,0.0,2.51,italy
2025-02-08 20:00:00,0.0,2.56,0.0,2.56,italy
2025-02-08 21:00:00,0.0,2.58,0.0,2.58,italy
2025-02-08 22:00:00,0.0,2.58,0.0,2.58,italy
2025-02-08 23:00:00,0.0,2.6100000000000003,0.0,2.6100000000000003,italy
2025-02-09 00:00:00,0.0,2.58,0.0,2.58,italy
2025-02-09 01:00:00,0.0,2.62,0.0,2.62,italy
2025-02-09 02:00:00,0.0,2.55,0.0,2.55,italy
2025-02-09 03:00:00,0.0,2.51,0.0,2.51,italy
2025-02-09 04:00:00,0.0,2.49,0.0,2.49,italy
2025-02-09 05:00:00,0.0,2.51,0.0,2.51,italy
2025-02-09 06:00:00,0.0,2.52,0.0,2.52,italy
2025-02-09 07:00:00,0.34,2.6,0.0,2.6,italy
2025-02-09 08:00:00,1.73,2.52,0.0,2.52,italy
2025-02-09 09:00:00,3.66,2.29,0.0,2.29,italy
2025-02-09 10:00:00,5.49,2.3,0.0,2.3,italy
2025-02-09 11:00:00,6.72,2.09,0.0,2.09,italy
2025-02-09 12:00:00,6.9,1.88,0.0,1.88,italy
2025-02-09 13:00:00,6.48,1.77,0.0,1.77,italy
2025-02-09 14:00:00,5.33,1.78,0.0,1.78,italy
2025-02-09 15:00:00,3.35,1.81,0.0,1.81,italy
2025-02-09 16:00:00,1.09,1.6600000000000001,0.0,1.6600000000000001,italy
2025-02-09 17:00:00,0.08,1.5,0.0,1.5,italy
2025-02-09 18:00:00,0.0,1.37,0.0,1.37,italy
2025-02-09 19:00:00,0.0,1.24,0.0,1.24,italy
2025-02-09 20:00:00,0.0,1.1400000000000001,0.0,1.1400000000000001,italy
2025-02-09 21:00:00,0.0,1.1400000000000001,0.0,1.1400000000000001,italy
2025-02-09 22:00:00,0.0,1.1300000000000001,0.0,1.1300000000000001,italy
2025-02-09 23:00:00,0.0,1.07,0.0,1.07,italy
2025-02-10 00:00:00,0.0,1.05,0.0,1.05,italy
2025-02-10 01:00:00,0.0,1.2,0.0,1.2,italy
2025-02-10 02:00:00,0.0,1.3,0.0,1.3,italy
2025-02-10 03:00:00,0.0,1.39,0.0,1.39,italy
2025-02-10 04:00:00,0.0,1.38,0.0,1.38,italy
2025-02-10 05:00:00,0.0,1.37,0.0,1.37,italy
2025-02-10 06:00:00,0.0,1.28,0.0,1.28,italy
2025-02-10 07:00:00,0.45000000000000007,1.11,0.0,1.11,italy
2025-02-10 08:00:00,2.43,0.9299999999999999,0.0,0.9299999999999999,italy
2025-02-10 09:00:00,5.17,0.74,0.0,0.74,italy
2025-02-10 10:00:00,7.34,0.59,0.0,0.59,italy
2025-02-10 11:00:00,8.79,0.5,0.0,0.5,italy
2025-02-10 12:00:00,9.08,0.45999999999999996,0.0,0.45999999999999996,italy
2025-02-10 13:00:00,8.41,0.38,0.0,0.38,italy
2025-02-10 14:00:00,6.96,0.36,0.0,0.36,italy
2025-02-10 15:00:00,4.41,0.31,0.0,0.31,italy
2025-02-10 16:00:00,1.57,0.28,0.0,0.28,italy
2025-02-10 17:00:00,0.11,0.28,0.0,0.28,italy
2025-02-10 18:00:00,0.0,0.27,0.0,0.27,italy
2025-02-10 19:00:00,0.0,0.24,0.0,0.24,italy
2025-02-10 20:00:00,0.0,0.24,0.0,0.24,italy
2025-02-10 21:00:00,0.0,0.2,0.0,0.2,italy
2025-02-10 22:00:00,0.0,0.2,0.0,0.2,italy
2025-02-10 23:00:00,0.0,0.22,0.0,0.22,italy
2025-02-11 00:00:00,0.0,0.25,0.0,0.25,italy
2025-02-11 01:00:00,0.0,0.24,0.0,0.24,italy
2025-02-11 02:00:00,0.0,0.28,0.0,0.28,italy
2025-02-11 03:00:00,0.0,0.28,0.0,0.28,italy
2025-02-11 04:00:00,0.0,0.28,0.0,0.28,italy
2025-02-11 05:00:00,0.0,0.29000000000000004,0.0,0.29000000000000004,italy
2025-02-11 06:00:00,0.0,0.32,0.0,0.32,italy
2025-02-11 07:00:00,0.53,0.30000000000000004,0.0,0.30000000000000004,italy
2025-02-11 08:00:00,2.62,0.26,0.0,0.26,italy
2025-02-11 09:00:00,5.22,0.21000000000000002,0.0,0.21000000000000002,italy
2025-02-11 10:00:00,6.91,0.2,0.0,0.2,italy
2025-02-11 11:00:00,7.8999999999999995,0.14,0.0,0.14,italy
2025-02-11 12:00:00,7.99,0.15,0.0,0.15,italy
2025-02-11 13:00:00,7.01,0.28,0.0,0.28,italy
2025-02-11 14:00:00,5.28,0.41000000000000003,0.0,0.41000000000000003,italy
2025-02-11 15:00:00,3.17,0.45,0.0,0.45,italy
2025-02-11 16:00:00,1.0,0.51,0.0,0.51,italy
2025-02-11 17:00:00,0.07,0.54,0.0,0.54,italy
2025-02-11 18:00:00,0.0,0.42000000000000004,0.0,0.42000000000000004,italy
2025-02-11 19:00:00,0.0,0.4,0.0,0.4,italy
2025-02-11 20:00:00,0.0,0.4,0.0,0.4,italy
2025-02-11 21:00:00,0.0,0.46,0.0,0.46,italy
2025-02-11 22:00:00,0.0,0.6000000000000001,0.0,0.6000000000000001,italy
2025-02-11 23:00:00,0.0,0.76,0.0,0.76,italy
2025-02-12 00:00:00,0.0,0.85,0.0,0.85,italy
2025-02-12 01:00:00,0.0,0.9,0.0,0.9,italy
2025-02-12 02:00:00,0.0,0.95,0.0,0.95,italy
2025-02-12 03:00:00,0.0,0.94,0.0,0.94,italy
2025-02-12 04:00:00,0.0,1.01,0.0,1.01,italy
2025-02-12 05:00:00,0.0,1.08,0.0,1.08,italy
2025-02-12 06:00:00,0.0,1.22,0.0,1.22,italy
2025-02-12 07:00:00,0.25,1.3,0.0,1.3,italy
2025-02-12 08:00:00,1.5,1.1400000000000001,0.0,1.1400000000000001,italy
2025-02-12 09:00:00,3.5100000000000002,1.01,0.0,1.01,italy
2025-02-12 10:00:00,5.24,0.99,0.0,0.99,italy
2025-02-12 11:00:00,6.62,1.08,0.0,1.08,italy
2025-02-12 12:00:00,6.89,1.27,0.0,1.27,italy
2025-02-12 13:00:00,6.37,1.43,0.0,1.43,italy
2025-02-12 14:00:00,4.9399999999999995,1.34,0.0,1.34,italy
2025-02-12 15:00:00,2.99,1.18,0.0,1.18,italy
2025-02-12 16:00:00,1.1400000000000001,1.07,0.0,1.07,italy
2025-02-12 17:00:00,0.11,1.04,0.0,1.04,italy
2025-02-12 18:00:00,0.0,1.15,0.0,1.15,italy
2025-02-12 19:00:00,0.0,1.33,0.0,1.33,italy
2025-02-12 20:00:00,0.0,1.39,0.0,1.39,italy
2025-02-12 21:00:00,0.0,1.39,0.0,1.39,italy
2025-02-12 22:00:00,0.0,1.32,0.0,1.32,italy
2025-02-12 23:00:00,0.0,1.31,0.0,1.31,italy
2025-02-13 00:00:00,0.0,1.31,0.0,1.31,italy
2025-02-13 01:00:00,0.0,1.36,0.0,1.36,italy
2025-02-13 02:00:00,0.0,1.41,0.0,1.41,italy
2025-02-13 03:00:00,0.0,1.46,0.0,1.46,italy
2025-02-13 04:00:00,0.0,1.43,0.0,1.43,italy
2025-02-13 05:00:00,0.0,1.31,0.0,1.31,italy
2025-02-13 06:00:00,0.0,1.21,0.0,1.21,italy
2025-02-13 07:00:00,0.37,1.13,0.0,1.13,italy
2025-02-13 08:00:00,1.92,0.88,0.0,0.88,italy
2025-02-13 09:00:00,4.2,0.72,0.0,0.72,italy
2025-02-13 10:00:00,6.07,0.8200000000000001,0.0,0.8200000000000001,italy
2025-02-13 11:00:00,7.32,1.02,0.0,1.02,italy
2025-02-13 12:00:00,7.45,1.3,0.0,1.3,italy
2025-02-13 13:00:00,6.9,1.54,0.0,1.54,italy
2025-02-13 14:00:00,5.43,1.49,0.0,1.49,italy
2025-02-13 15:00:00,3.38,1.5,0.0,1.5,italy
2025-02-13 16:00:00,1.1,1.67,0.0,1.67,italy
2025-02-13 17:00:00,0.08,1.64,0.0,1.64,italy
2025-02-13 18:00:00,0.0,1.74,0.0,1.74,italy
2025-02-13 19:00:00,0.0,1.8599999999999999,0.0,1.8599999999999999,italy
2025-02-13 20:00:00,0.0,1.92,0.0,1.92,italy
2025-02-13 21:00:00,0.0,1.94,0.0,1.94,italy
2025-02-13 22:00:00,0.0,1.97,0.0,1.97,italy
2025-02-13 23:00:00,0.0,2.04,0.0,2.04,italy
2025-02-14 00:00:00,0.0,2.18,0.0,2.18,italy
2025-02-14 01:00:00,0.0,2.56,0.0,2.56,italy
2025-02-14 02:00:00,0.0,2.91,0.0,2.91,italy
2025-02-14 03:00:00,0.0,3.31,0.0,3.31,italy
2025-02-14 04:00:00,0.0,3.4299999999999997,0.0,3.4299999999999997,italy
2025-02-14 05:00:00,0.0,3.56,0.0,3.56,italy
2025-02-14 06:00:00,0.0,3.72,0.0,3.72,italy
2025-02-14 07:00:00,0.35,3.73,0.0,3.73,italy
2025-02-14 08:00:00,1.8900000000000001,3.5,0.0,3.5,italy
2025-02-14 09:00:00,4.18,3.73,0.0,3.73,italy
2025-02-14 10:00:00,5.79,3.94,0.0,3.94,italy
2025-02-14 11:00:00,6.98,4.16,0.0,4.16,italy
2025-02-14 12:00:00,6.81,4.52,0.0,4.52,italy
2025-02-14 13:00:00,6.23,4.7299999999999995,0.0,4.7299999999999995,italy
2025-02-14 14:00:00,5.35,4.83,0.0,4.83,italy
2025-02-14 15:00:00,3.6799999999999997,4.640000000000001,0.0,4.640000000000001,italy
2025-02-14 16:00:00,1.47,4.5600000000000005,0.0,4.5600000000000005,italy
2025-02-14 17:00:00,0.14,4.97,0.0,4.97,italy
2025-02-14 18:00:00,0.0,4.65,0.0,4.65,italy
2025-02-14 19:00:00,0.0,3.8,0.0,3.8,italy
2025-02-14 20:00:00,0.0,3.93,0.0,3.93,italy
2025-02-14 21:00:00,0.0,3.66,0.0,3.66,italy
2025-02-14 22:00:00,0.0,3.32,0.0,3.32,italy
2025-02-14 23:00:00,0.0,3.01,0.0,3.01,italy
2025-02-15 00:00:00,0.0,2.5300000000000002,0.0,2.5300000000000002,italy
2025-02-15 01:00:00,0.0,2.42,0.0,2.42,italy
2025-02-15 02:00:00,0.0,2.74,0.0,2.74,italy
2025-02-15 03:00:00,0.0,2.51,0.0,2.51,italy
2025-02-15 04:00:00,0.0,2.62,0.0,2.62,italy
2025-02-15 05:00:00,0.0,2.84,0.0,2.84,italy
2025-02-15 06:00:00,0.0,3.14,0.0,3.14,italy
2025-02-15 07:00:00,0.39,3.08,0.0,3.08,italy
2025-02-15 08:00:00,2.59,3.2,0.0,3.2,italy
2025-02-15 09:00:00,5.72,3.24,0.0,3.24,italy
2025-02-15 10:00:00,7.79,3.62,0.0,3.62,italy
2025-02-15 11:00:00,8.94,3.54,0.0,3.54,italy
2025-02-15 12:00:00,9.32,3.45,0.0,3.45,italy
2025-02-15 13:00:00,8.879999999999999,3.73,0.0,3.73,italy
2025-02-15 14:00:00,7.73,3.8099999999999996,0.0,3.8099999999999996,italy
2025-02-15 15:00:00,5.57,4.05,0.0,4.05,italy
2025-02-15 16:00:00,2.48,3.96,0.0,3.96,italy
2025-02-15 17:00:00,0.3,4.18,0.0,4.18,italy
2025-02-15 18:00:00,0.0,5.0,0.0,5.0,italy
2025-02-15 19:00:00,0.0,5.85,0.0,5.85,italy
2025-02-15 20:00:00,0.0,5.95,0.0,5.95,italy
2025-02-15 21:00:00,0.0,5.96,0.0,5.96,italy
2025-02-15 22:00:00,0.0,6.16,0.0,6.16,italy
2025-02-15 23:00:00,0.0,6.23,0.0,6.23,italy
2025-02-16 00:00:00,0.0,6.4,0.0,6.4,italy
2025-02-16 01:00:00,0.0,6.51,0.0,6.51,italy
2025-02-16 02:00:00,0.0,6.4,0.0,6.4,italy
2025-02-16 03:00:00,0.0,6.09,0.0,6.09,italy
2025-02-16 04:00:00,0.0,5.88,0.0,5.88,italy
2025-02-16 05:00:00,0.0,5.470000000000001,0.0,5.470000000000001,italy
2025-02-16 06:00:00,0.0,5.2700000000000005,0.0,5.2700000000000005,italy
2025-02-16 07:00:00,0.52,5.02,0.0,5.02,italy
2025-02-16 08:00:00,3.09,4.53,0.0,4.53,italy
2025-02-16 09:00:00,6.45,3.73,0.0,3.73,italy
2025-02-16 10:00:00,8.870000000000001,2.49,0.0,2.49,italy
2025-02-16 11:00:00,10.21,1.93,0.0,1.93,italy
2025-02-16 12:00:00,10.48,1.63,0.0,1.63,italy
2025-02-16 13:00:00,9.96,1.56,0.0,1.56,italy
2025-02-16 14:00:00,8.809999999999999,1.3900000000000001,0.0,1.3900000000000001,italy
2025-02-16 15:00:00,6.18,1.19,0.0,1.19,italy
2025-02-16 16:00:00,2.6,1.02,0.0,1.02,italy
2025-02-16 17:00:00,0.31,0.98,0.0,0.98,italy
2025-02-16 18:00:00,0.0,0.85,0.0,0.85,italy
2025-02-16 19:00:00,0.0,0.63,0.0,0.63,italy
2025-02-16 20:00:00,0.0,0.49,0.0,0.49,italy
2025-02-16 21:00:00,0.0,0.42000000000000004,0.0,0.42000000000000004,italy
2025-02-16 22:00:00,0.0,0.4,0.0,0.4,italy
2025-02-16 23:00:00,0.0,0.41000000000000003,0.0,0.41000000000000003,italy
2025-02-17 00:00:00,0.0,0.4,0.0,0.4,italy
2025-02-17 01:00:00,0.0,0.45,0.0,0.45,italy
2025-02-17 02:00:00,0.0,0.53,0.0,0.53,italy
2025-02-17 03:00:00,0.0,0.56,0.0,0.56,italy
2025-02-17 04:00:00,0.0,0.62,0.0,0.62,italy
2025-02-17 05:00:00,0.0,0.73,0.0,0.73,italy
2025-02-17 06:00:00,0.0,0.8300000000000001,0.0,0.8300000000000001,italy
2025-02-17 07:00:00,0.54,0.96,0.0,0.96,italy
2025-02-17 08:00:00,2.7199999999999998,0.9,0.0,0.9,italy
2025-02-17 09:00:00,5.4,0.94,0.0,0.94,italy
2025-02-17 10:00:00,7.08,1.02,0.0,1.02,italy
2025-02-17 11:00:00,8.43,1.1400000000000001,0.0,1.1400000000000001,italy
2025-02-17 12:00:00,8.629999999999999,1.27,0.0,1.27,italy
2025-02-17 13:00:00,7.76,1.49,0.0,1.49,italy
2025-02-17 14:00:00,6.23,1.77,0.0,1.77,italy
2025-02-17 15:00:00,4.05,2.08,0.0,2.08,italy
2025-02-17 16:00:00,1.71,2.1,0.0,2.1,italy
2025-02-17 17:00:00,0.21000000000000002,1.75,0.0,1.75,italy
2025-02-17 18:00:00,0.0,1.72,0.0,1.72,italy
2025-02-17 19:00:00,0.0,1.66,0.0,1.66,italy
2025-02-17 20:00:00,0.0,1.46,0.0,1.46,italy
2025-02-17 21:00:00,0.0,1.4,0.0,1.4,italy
2025-02-17 22:00:00,0.0,1.22,0.0,1.22,italy
2025-02-17 23:00:00,0.0,1.09,0.0,1.09,italy
2025-02-18 00:00:00,0.0,0.99,0.0,0.99,italy
2025-02-18 01:00:00,0.0,0.89,0.0,0.89,italy
2025-02-18 02:00:00,0.0,0.84,0.0,0.84,italy
2025-02-18 03:00:00,0.0,0.84,0.0,0.84,italy
2025-02-18 04:00:00,0.0,0.81,0.0,0.81,italy
2025-02-18 05:00:00,0.0,0.75,0.0,0.75,italy
2025-02-18 06:00:00,0.0,0.74,0.0,0.74,italy
2025-02-18 07:00:00,0.5,0.72,0.0,0.72,italy
2025-02-18 08:00:00,2.3200000000000003,0.5700000000000001,0.0,0.5700000000000001,italy
2025-02-18 09:00:00,4.8,0.41000000000000003,0.0,0.41000000000000003,italy
2025-02-18 10:00:00,6.95,0.28,0.0,0.28,italy
2025-02-18 11:00:00,8.03,0.28,0.0,0.28,italy
2025-02-18 12:00:00,8.0,0.43,0.0,0.43,italy
2025-02-18 13:00:00,7.24,0.61,0.0,0.61,italy
2025-02-18 14:00:00,5.99,0.73,0.0,0.73,italy
2025-02-18 15:00:00,3.97,0.64,0.0,0.64,italy
2025-02-18 16:00:00,1.5999999999999999,0.53,0.0,0.53,italy
2025-02-18 17:00:00,0.19,0.5700000000000001,0.0,0.5700000000000001,italy
2025-02-18 18:00:00,0.0,0.66,0.0,0.66,italy
2025-02-18 19:00:00,0.0,0.54,0.0,0.54,italy
2025-02-18 20:00:00,0.0,0.5,0.0,0.5,italy
2025-02-18 21:00:00,0.0,0.56,0.0,0.56,italy
2025-02-18 22:00:00,0.0,0.5700000000000001,0.0,0.5700000000000001,italy
2025-02-18 23:00:00,0.0,0.61,0.0,0.61,italy
2025-02-19 00:00:00,0.0,0.7,0.0,0.7,italy
2025-02-19 01:00:00,0.0,0.88,0.0,0.88,italy
2025-02-19 02:00:00,0.0,1.02,0.0,1.02,italy
2025-02-19 03:00:00,0.0,1.1300000000000001,0.0,1.1300000000000001,italy
2025-02-19 04:00:00,0.0,1.29,0.0,1.29,italy
2025-02-19 05:00:00,0.0,1.45,0.0,1.45,italy
2025-02-19 06:00:00,0.0,1.52,0.0,1.52,italy
2025-02-19 07:00:00,0.38,1.52,0.0,1.52,italy
2025-02-19 08:00:00,1.88,1.44,0.0,1.44,italy
2025-02-19 09:00:00,3.63,1.39,0.0,1.39,italy
2025-02-19 10:00:00,5.33,1.3,0.0,1.3,italy
2025-02-19 11:00:00,6.87,1.24,0.0,1.24,italy
2025-02-19 12:00:00,7.37,1.17,0.0,1.17,italy
2025-02-19 13:00:00,6.86,1.17,0.0,1.17,italy
2025-02-19 14:00:00,5.6,1.24,0.0,1.24,italy
2025-02-19 15:00:00,3.8,1.26,0.0,1.26,italy
2025-02-19 16:00:00,1.55,1.33,0.0,1.33,italy
2025-02-19 17:00:00,0.19,1.27,0.0,1.27,italy
2025-02-19 18:00:00,0.0,1.1,0.0,1.1,italy
2025-02-19 19:00:00,0.0,0.91,0.0,0.91,italy
2025-02-19 20:00:00,0.0,0.8,0.0,0.8,italy
2025-02-19 21:00:00,0.0,0.83,0.0,0.83,italy
2025-02-19 22:00:00,0.0,0.8,0.0,0.8,italy
2025-02-19 23:00:00,0.0,0.6900000000000001,0.0,0.6900000000000001,italy
2025-02-20 00:00:00,0.0,0.74,0.0,0.74,italy
2025-02-20 01:00:00,0.0,0.8,0.0,0.8,italy
2025-02-20 02:00:00,0.0,0.8,0.0,0.8,italy
2025-02-20 03:00:00,0.0,0.81,0.0,0.81,italy
2025-02-20 04:00:00,0.0,0.81,0.0,0.81,italy
2025-02-20 05:00:00,0.0,0.77,0.0,0.77,italy
2025-02-20 06:00:00,0.0,0.78,0.0,0.78,italy
2025-02-20 07:00:00,0.41,0.72,0.0,0.72,italy
2025-02-20 08:00:00,2.5300000000000002,0.72,0.0,0.72,italy
2025-02-20 09:00:00,5.71,0.7,0.0,0.7,italy
2025-02-20 10:00:00,8.0,0.78,0.0,0.78,italy
2025-02-20 11:00:00,9.64,0.78,0.0,0.78,italy
2025-02-20 12:00:00,9.89,0.78,0.0,0.78,italy
2025-02-20 13:00:00,8.93,0.8300000000000001,0.0,0.8300000000000001,italy
2025-02-20 14:00:00,7.5,0.9,0.0,0.9,italy
2025-02-20 15:00:00,5.24,0.8200000000000001,0.0,0.8200000000000001,italy
2025-02-20 16:00:00,2.42,0.73,0.0,0.73,italy
2025-02-20 17:00:00,0.35,0.68,0.0,0.68,italy
2025-02-20 18:00:00,0.0,0.71,0.0,0.71,italy
2025-02-20 19:00:00,0.0,0.7,0.0,0.7,italy
2025-02-20 20:00:00,0.0,0.72,0.0,0.72,italy
2025-02-20 21:00:00,0.0,0.73,0.0,0.73,italy
2025-02-20 22:00:00,0.0,0.73,0.0,0.73,italy
2025-02-20 23:00:00,0.0,0.76,0.0,0.76,italy
2025-02-21 00:00:00,0.0,0.76,0.0,0.76,italy
2025-02-21 01:00:00,0.0,0.8,0.0,0.8,italy
2025-02-21 02:00:00,0.0,0.8,0.0,0.8,italy
2025-02-21 03:00:00,0.0,0.81,0.0,0.81,italy
2025-02-21 04:00:00,0.0,0.8,0.0,0.8,italy
2025-02-21 05:00:00,0.0,0.8200000000000001,0.0,0.8200000000000001,italy
2025-02-21 06:00:00,0.01,0.83,0.0,0.83,italy
2025-02-21 07:00:00,1.06,0.77,0.0,0.77,italy
2025-02-21 08:00:00,4.59,0.62,0.0,0.62,italy
2025-02-21 09:00:00,8.4,0.49000000000000005,0.0,0.49000000000000005,italy
2025-02-21 10:00:00,10.78,0.37,0.0,0.37,italy
2025-02-21 11:00:00,12.05,0.36,0.0,0.36,italy
2025-02-21 12:00:00,12.32,0.5,0.0,0.5,italy
2025-02-21 13:00:00,11.61,0.66,0.0,0.66,italy
2025-02-21 14:00:00,10.040000000000001,0.75,0.0,0.75,italy
2025-02-21 15:00:00,7.23,0.68,0.0,0.68,italy
2025-02-21 16:00:00,3.17,0.52,0.0,0.52,italy
2025-02-21 17:00:00,0.4,0.44,0.0,0.44,italy
2025-02-21 18:00:00,0.0,0.33,0.0,0.33,italy
2025-02-21 19:00:00,0.0,0.31,0.0,0.31,italy
2025-02-21 20:00:00,0.0,0.28,0.0,0.28,italy
2025-02-21 21:00:00,0.0,0.28,0.0,0.28,italy
2025-02-21 22:00:00,0.0,0.28,0.0,0.28,italy
2025-02-21 23:00:00,0.0,0.25,0.0,0.25,italy
2025-02-22 00:00:00,0.0,0.24,0.0,0.24,italy
2025-02-22 01:00:00,0.0,0.27,0.0,0.27,italy
2025-02-22 02:00:00,0.0,0.32,0.0,0.32,italy
2025-02-22 03:00:00,0.0,0.4,0.0,0.4,italy
2025-02-22 04:00:00,0.0,0.5,0.0,0.5,italy
2025-02-22 05:00:00,0.0,0.5800000000000001,0.0,0.5800000000000001,italy
2025-02-22 06:00:00,0.02,0.6900000000000001,0.0,0.6900000000000001,italy
2025-02-22 07:00:00,1.12,0.72,0.0,0.72,italy
2025-02-22 08:00:00,3.87,0.63,0.0,0.63,italy
2025-02-22 09:00:00,6.81,0.5700000000000001,0.0,0.5700000000000001,italy
2025-02-22 10:00:00,8.809999999999999,0.61,0.0,0.61,italy
2025-02-22 11:00:00,9.8,0.64,0.0,0.64,italy
2025-02-22 12:00:00,10.25,0.64,0.0,0.64,italy
2025-02-22 13:00:00,9.4,0.6900000000000001,0.0,0.6900000000000001,italy
2025-02-22 14:00:00,7.79,0.71,0.0,0.71,italy
2025-02-22 15:00:00,5.47,0.75,0.0,0.75,italy
2025-02-22 16:00:00,2.34,0.76,0.0,0.76,italy
2025-02-22 17:00:00,0.27999999999999997,0.86,0.0,0.86,italy
2025-02-22 18:00:00,0.0,1.02,0.0,1.02,italy
2025-02-22 19:00:00,0.0,0.91,0.0,0.91,italy
2025-02-22 20:00:00,0.0,0.8200000000000001,0.0,0.8200000000000001,italy
2025-02-22 21:00:00,0.0,0.77,0.0,0.77,italy
2025-02-22 22:00:00,0.0,0.78,0.0,0.78,italy
2025-02-22 23:00:00,0.0,0.79,0.0,0.79,italy
2025-02-23 00:00:00,0.0,0.8300000000000001,0.0,0.8300000000000001,italy
2025-02-23 01:00:00,0.0,0.81,0.0,0.81,italy
2025-02-23 02:00:00,0.0,0.7,0.0,0.7,italy
2025-02-23 03:00:00,0.0,0.64,0.0,0.64,italy
2025-02-23 04:00:00,0.0,0.55,0.0,0.55,italy
2025-02-23 05:00:00,0.0,0.44,0.0,0.44,italy
2025-02-23 06:00:00,0.01,0.37,0.0,0.37,italy
2025-02-23 07:00:00,0.97,0.35,0.0,0.35,italy
2025-02-23 08:00:00,3.69,0.28,0.0,0.28,italy
2025-02-23 09:00:00,6.48,0.22999999999999998,0.0,0.22999999999999998,italy
2025-02-23 10:00:00,9.040000000000001,0.24,0.0,0.24,italy
2025-02-23 11:00:00,10.620000000000001,0.24,0.0,0.24,italy
2025-02-23 12:00:00,10.99,0.26,0.0,0.26,italy
2025-02-23 13:00:00,10.129999999999999,0.31,0.0,0.31,italy
2025-02-23 14:00:00,8.370000000000001,0.41000000000000003,0.0,0.41000000000000003,italy
2025-02-23 15:00:00,5.62,0.45999999999999996,0.0,0.45999999999999996,italy
2025-02-23 16:00:00,2.31,0.47,0.0,0.47,italy
2025-02-23 17:00:00,0.33,0.38,0.0,0.38,italy
2025-02-23 18:00:00,0.02,0.31,0.0,0.31,italy
2025-02-23 19:00:00,0.0,0.24,0.0,0.24,italy
2025-02-23 20:00:00,0.0,0.24,0.0,0.24,italy
2025-02-23 21:00:00,0.0,0.24,0.0,0.24,italy
2025-02-23 22:00:00,0.0,0.2,0.0,0.2,italy
2025-02-23 23:00:00,0.0,0.2,0.0,0.2,italy
2025-02-24 00:00:00,0.0,0.22999999999999998,0.0,0.22999999999999998,italy
2025-02-24 01:00:00,0.0,0.26,0.0,0.26,italy
2025-02-24 02:00:00,0.0,0.36,0.0,0.36,italy
2025-02-24 03:00:00,0.0,0.5900000000000001,0.0,0.5900000000000001,italy
2025-02-24 04:00:00,0.0,0.81,0.0,0.81,italy
2025-02-24 05:00:00,0.0,1.05,0.0,1.05,italy
2025-02-24 06:00:00,0.03,1.08,0.0,1.08,italy
2025-02-24 07:00:00,0.5900000000000001,1.11,0.0,1.11,italy
2025-02-24 08:00:00,2.67,1.1400000000000001,0.0,1.1400000000000001,italy
2025-02-24 09:00:00,5.12,1.26,0.0,1.26,italy
2025-02-24 10:00:00,6.83,1.69,0.0,1.69,italy
2025-02-24 11:00:00,7.67,1.92,0.0,1.92,italy
2025-02-24 12:00:00,8.04,2.29,0.0,2.29,italy
2025-02-24 13:00:00,7.3,2.67,0.0,2.67,italy
2025-02-24 14:00:00,6.1,2.65,0.0,2.65,italy
2025-02-24 15:00:00,4.09,2.37,0.0,2.37,italy
2025-02-24 16:00:00,1.97,1.84,0.0,1.84,italy
2025-02-24 17:00:00,0.36000000000000004,1.25,0.0,1.25,italy
