datetime,price_eur_mwh,load_mw,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal.1,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-01-18 18:00:00+01:00,43.04,66995.0,323.0,8352.0,13.0,0.0,203.0,1192.0,0.0,5451.0,4245.0,48301.0,0.0,222.0,2466.0,12485.0,8568.0,54510.0,18,5,1,1,1,Winter,6.8,6.3,51.0,91,0.0
2020-01-18 19:00:00+01:00,41.91,67777.0,324.0,8342.0,13.0,0.0,203.0,1527.0,0.0,5498.0,4165.0,48312.0,0.0,220.0,3150.0,13137.0,8558.0,54640.0,19,5,1,1,1,Winter,5.6,7.9,2.0,89,0.0
2020-01-18 20:00:00+01:00,39.81,65593.0,324.0,8296.0,13.0,0.0,202.0,1282.0,0.0,5039.0,3831.0,48530.0,0.0,223.0,3469.0,12663.0,8511.0,52930.0,20,5,1,1,1,Winter,3.9,7.4,0.0,66,0.0
2020-01-18 21:00:00+01:00,35.13,63425.0,323.0,8407.0,13.0,0.0,202.0,708.0,0.0,4567.0,3449.0,48651.0,0.0,222.0,3771.0,12110.0,8622.0,51315.0,21,5,1,1,1,Winter,3.0,8.8,0.0,45,0.0
2020-01-18 22:00:00+01:00,37.92,64765.0,323.0,8538.0,13.0,0.0,202.0,859.0,0.0,4239.0,2967.0,48537.0,0.0,222.0,3710.0,11239.0,8753.0,53526.0,22,5,1,1,1,Winter,2.3,8.1,0.0,64,0.0
2020-01-18 23:00:00+01:00,35.69,66601.0,323.0,8573.0,13.0,0.0,202.0,691.0,0.0,4032.0,3508.0,48526.0,0.0,222.0,3583.0,11446.0,8788.0,55155.0,23,5,1,1,1,Winter,1.4,8.0,0.0,72,0.0
2020-01-19 00:00:00+01:00,33.33,64451.0,323.0,7771.0,13.0,0.0,203.0,336.0,0.0,3960.0,2445.0,48429.0,0.0,222.0,3528.0,10256.0,7987.0,54195.0,0,6,1,1,1,Winter,0.6,7.6,0.0,4,0.0
2020-01-19 01:00:00+01:00,30.98,62382.0,322.0,7278.0,13.0,0.0,203.0,89.0,0.0,3534.0,2140.0,48104.0,0.0,222.0,3625.0,9621.0,7494.0,52761.0,1,6,1,1,1,Winter,0.2,7.6,0.0,0,0.0
2020-01-19 02:00:00+01:00,29.9,60995.0,323.0,7032.0,13.0,0.0,203.0,0.0,714.0,3328.0,1874.0,47993.0,0.0,221.0,3864.0,9389.0,7248.0,51606.0,2,6,1,1,1,Winter,0.1,8.3,0.0,0,0.0
2020-01-19 03:00:00+01:00,28.79,58264.0,324.0,6784.0,13.0,0.0,202.0,0.0,1848.0,2991.0,1280.0,47934.0,0.0,222.0,4139.0,8734.0,6999.0,49530.0,3,6,1,1,1,Winter,-0.5,7.5,0.0,2,0.0
2020-01-19 04:00:00+01:00,27.71,56912.0,324.0,6319.0,13.0,0.0,203.0,0.0,2474.0,2816.0,798.0,48022.0,0.0,222.0,4548.0,8486.0,6535.0,48426.0,4,6,1,1,1,Winter,-0.5,7.2,0.0,30,0.0
2020-01-19 05:00:00+01:00,27.26,57411.0,323.0,6118.0,13.0,0.0,202.0,0.0,2998.0,2840.0,822.0,48727.0,0.0,221.0,4735.0,8720.0,6333.0,48691.0,5,6,1,1,1,Winter,0.3,7.8,0.0,48,0.0
2020-01-19 06:00:00+01:00,27.82,58565.0,323.0,6698.0,13.0,0.0,202.0,0.0,2921.0,2992.0,887.0,48735.0,0.0,220.0,4683.0,8885.0,6913.0,49680.0,6,6,1,1,1,Winter,1.1,8.8,0.0,37,0.0
2020-01-19 07:00:00+01:00,30.03,60123.0,324.0,7143.0,13.0,0.0,203.0,0.0,2450.0,3180.0,1493.0,48257.0,0.0,217.0,4672.0,9669.0,7359.0,50454.0,7,6,1,1,1,Winter,1.1,9.6,0.0,9,0.0
2020-01-19 08:00:00+01:00,31.79,61933.0,323.0,7225.0,13.0,0.0,202.0,0.0,1726.0,3349.0,1953.0,48346.0,181.0,217.0,4775.0,10581.0,7440.0,51352.0,8,6,1,1,1,Winter,0.9,9.4,0.0,23,0.0
2020-01-19 09:00:00+01:00,35.2,64756.0,322.0,7269.0,12.0,0.0,202.0,0.0,115.0,3723.0,2774.0,48469.0,729.0,218.0,5250.0,12798.0,7483.0,51958.0,9,6,1,1,1,Winter,1.2,10.5,0.0,6,0.0
2020-01-19 10:00:00+01:00,35.2,66178.0,323.0,7220.0,10.0,0.0,202.0,298.0,0.0,3871.0,2688.0,48897.0,1891.0,218.0,5132.0,13905.0,7432.0,52273.0,10,6,1,1,1,Winter,1.3,10.2,3.0,15,0.0
2020-01-19 11:00:00+01:00,34.47,66498.0,324.0,7261.0,10.0,0.0,202.0,145.0,0.0,3885.0,2656.0,49693.0,3126.0,219.0,4484.0,14475.0,7473.0,52023.0,11,6,1,1,1,Winter,3.2,15.0,69.0,1,0.0
2020-01-19 12:00:00+01:00,33.36,67498.0,323.0,7247.0,9.0,0.0,202.0,43.0,0.0,3803.0,2778.0,49752.0,3711.0,220.0,4592.0,15207.0,7458.0,52291.0,12,6,1,1,1,Winter,5.0,15.3,185.0,7,0.0
2020-01-19 13:00:00+01:00,29.9,64756.0,323.0,7058.0,7.0,0.0,203.0,0.0,933.0,3617.0,2433.0,49600.0,3801.0,218.0,5077.0,15251.0,7268.0,49505.0,13,6,1,1,1,Winter,6.4,18.4,272.0,12,0.0
2020-01-19 14:00:00+01:00,28.51,61452.0,324.0,6793.0,6.0,0.0,203.0,0.0,1740.0,3324.0,1647.0,49280.0,3337.0,216.0,5434.0,14066.0,7002.0,47386.0,14,6,1,1,1,Winter,6.6,21.7,304.0,22,0.0
2020-01-19 15:00:00+01:00,29.12,59408.0,323.0,7071.0,6.0,0.0,203.0,0.0,2008.0,3215.0,1462.0,49321.0,2417.0,215.0,5683.0,13100.0,7280.0,46308.0,15,6,1,1,1,Winter,6.9,21.5,180.0,52,0.0
2020-01-19 16:00:00+01:00,29.14,59032.0,323.0,7503.0,6.0,0.0,203.0,0.0,1545.0,3308.0,1786.0,49662.0,1052.0,215.0,5367.0,11836.0,7712.0,47196.0,16,6,1,1,1,Winter,7.1,22.0,196.0,66,0.0
2020-01-19 17:00:00+01:00,33.55,62184.0,322.0,8010.0,5.0,0.0,203.0,0.0,374.0,3691.0,2866.0,49815.0,214.0,215.0,5342.0,12435.0,8218.0,49749.0,17,6,1,1,1,Winter,6.6,18.7,127.0,28,0.0
2020-01-19 18:00:00+01:00,44.24,68388.0,322.0,8553.0,0.0,0.0,203.0,871.0,0.0,4389.0,4196.0,49934.0,0.0,215.0,5709.0,14616.0,8756.0,53772.0,18,6,1,1,1,Winter,5.6,13.8,68.0,23,0.0
2020-01-19 19:00:00+01:00,43.89,70493.0,324.0,8566.0,0.0,3.0,203.0,1685.0,0.0,4794.0,4426.0,50393.0,0.0,215.0,6031.0,15575.0,8769.0,54918.0,19,6,1,1,1,Winter,4.4,12.8,4.0,16,0.0
2020-01-19 20:00:00+01:00,41.14,68469.0,324.0,8410.0,0.0,4.0,203.0,877.0,0.0,4787.0,3431.0,51313.0,0.0,215.0,6404.0,14946.0,8613.0,53523.0,20,6,1,1,1,Winter,3.9,13.9,0.0,15,0.0
2020-01-19 21:00:00+01:00,36.74,66278.0,323.0,8508.0,0.0,4.0,202.0,84.0,0.0,4408.0,2273.0,51570.0,0.0,214.0,6526.0,13530.0,8710.0,52748.0,21,6,1,1,1,Winter,3.5,14.4,0.0,10,0.0
2020-01-19 22:00:00+01:00,40.0,66761.0,323.0,8461.0,0.0,5.0,202.0,0.0,56.0,4185.0,2558.0,51660.0,0.0,214.0,6489.0,13555.0,8663.0,53206.0,22,6,1,1,1,Winter,3.1,14.5,0.0,7,0.0
2020-01-19 23:00:00+01:00,36.15,67916.0,323.0,8283.0,0.0,7.0,202.0,191.0,0.0,3859.0,2589.0,51496.0,0.0,215.0,6406.0,13177.0,8485.0,54739.0,23,6,1,1,1,Winter,2.7,13.5,0.0,4,0.0
2020-01-20 00:00:00+01:00,34.24,66062.0,324.0,8197.0,0.0,12.0,202.0,0.0,570.0,3461.0,1992.0,51680.0,0.0,214.0,6249.0,12026.0,8399.0,54036.0,0,0,1,1,0,Winter,2.3,14.0,0.0,4,0.0
2020-01-20 01:00:00+01:00,34.01,64397.0,323.0,8244.0,0.0,12.0,202.0,0.0,1640.0,3346.0,1841.0,51239.0,0.0,210.0,6070.0,11580.0,8446.0,52817.0,1,0,1,1,0,Winter,2.2,14.2,0.0,1,0.0
2020-01-20 02:00:00+01:00,33.08,63608.0,323.0,8271.0,0.0,13.0,202.0,0.0,1949.0,3181.0,1780.0,51261.0,0.0,210.0,5748.0,11032.0,8473.0,52576.0,2,0,1,1,0,Winter,2.3,14.4,0.0,1,0.0
2020-01-20 03:00:00+01:00,32.1,61485.0,324.0,8165.0,115.0,0.0,202.0,0.0,2445.0,3102.0,1515.0,50916.0,0.0,209.0,5568.0,10509.0,8482.0,50976.0,3,0,1,1,0,Winter,1.8,12.1,0.0,0,0.0
2020-01-20 04:00:00+01:00,31.5,61258.0,324.0,8183.0,252.0,0.0,202.0,0.0,2245.0,3143.0,1519.0,50745.0,0.0,211.0,5383.0,10369.0,8637.0,50889.0,4,0,1,1,0,Winter,1.2,11.6,0.0,0,0.0
2020-01-20 05:00:00+01:00,34.12,64694.0,324.0,8400.0,364.0,0.0,202.0,0.0,1185.0,3371.0,2013.0,50635.0,0.0,210.0,5389.0,11097.0,8966.0,53597.0,5,0,1,1,0,Winter,0.8,11.9,0.0,0,0.0
2020-01-20 06:00:00+01:00,45.63,71164.0,324.0,8632.0,356.0,0.0,202.0,524.0,0.0,4060.0,3343.0,50387.0,0.0,208.0,5532.0,13259.0,9190.0,57905.0,6,0,1,1,0,Winter,0.5,11.0,0.0,0,0.0
2020-01-20 07:00:00+01:00,52.77,77419.0,324.0,8633.0,566.0,0.0,202.0,2195.0,0.0,5135.0,4777.0,50299.0,0.0,210.0,5561.0,15797.0,9401.0,61622.0,7,0,1,1,0,Winter,0.2,10.3,0.0,0,0.0
2020-01-20 08:00:00+01:00,59.32,79964.0,324.0,8635.0,688.0,0.0,202.0,3529.0,0.0,5835.0,5638.0,50497.0,195.0,210.0,5397.0,17389.0,9525.0,62575.0,8,0,1,1,0,Winter,0.1,10.5,0.0,0,0.0
2020-01-20 09:00:00+01:00,57.01,80200.0,324.0,8584.0,777.0,0.0,202.0,3452.0,0.0,6162.0,5631.0,50365.0,800.0,210.0,5015.0,17932.0,9563.0,62268.0,9,0,1,1,0,Winter,0.0,9.4,0.0,0,0.0
2020-01-20 10:00:00+01:00,50.63,79299.0,323.0,8654.0,883.0,0.0,202.0,3408.0,0.0,6063.0,5635.0,49713.0,1945.0,211.0,4600.0,18566.0,9739.0,60733.0,10,0,1,1,0,Winter,0.1,9.3,3.0,1,0.0
2020-01-20 11:00:00+01:00,48.17,78533.0,324.0,8596.0,910.0,0.0,202.0,3100.0,0.0,5800.0,5410.0,49728.0,2920.0,212.0,4424.0,18878.0,9708.0,59655.0,11,0,1,1,0,Winter,1.7,12.8,74.0,14,0.0
2020-01-20 12:00:00+01:00,43.96,77854.0,324.0,8521.0,905.0,0.0,202.0,1170.0,0.0,5583.0,4968.0,49722.0,3496.0,211.0,4521.0,18892.0,9628.0,58962.0,12,0,1,1,0,Winter,3.5,14.8,178.0,4,0.0
2020-01-20 13:00:00+01:00,43.02,75862.0,325.0,8580.0,901.0,0.0,202.0,929.0,0.0,5263.0,4947.0,49566.0,3344.0,211.0,4844.0,18723.0,9683.0,57139.0,13,0,1,1,0,Winter,5.1,14.3,265.0,3,0.0
2020-01-20 14:00:00+01:00,43.11,73512.0,326.0,8503.0,887.0,0.0,201.0,612.0,0.0,5101.0,4397.0,49266.0,2717.0,215.0,5054.0,17595.0,9591.0,55917.0,14,0,1,1,0,Winter,5.9,15.9,325.0,49,0.0
2020-01-20 15:00:00+01:00,44.7,71632.0,318.0,8571.0,917.0,0.0,203.0,826.0,0.0,5098.0,4567.0,48832.0,1797.0,217.0,5075.0,16855.0,9691.0,54777.0,15,0,1,1,0,Winter,6.3,18.0,319.0,54,0.0
2020-01-20 16:00:00+01:00,46.0,71384.0,316.0,8665.0,952.0,0.0,202.0,1333.0,0.0,5480.0,5261.0,48854.0,744.0,217.0,4952.0,16753.0,9819.0,54631.0,16,0,1,1,0,Winter,6.0,18.7,244.0,45,0.0
2020-01-20 17:00:00+01:00,55.91,74268.0,315.0,8764.0,954.0,0.0,202.0,1472.0,0.0,6045.0,5010.0,48856.0,189.0,219.0,4921.0,16480.0,9920.0,57788.0,17,0,1,1,0,Winter,5.6,19.2,162.0,97,0.0
2020-01-20 18:00:00+01:00,57.05,79736.0,317.0,8780.0,952.0,0.0,202.0,1954.0,0.0,6387.0,5465.0,48728.0,0.0,219.0,5027.0,17196.0,9934.0,62540.0,18,0,1,1,0,Winter,4.9,15.3,65.0,15,0.0
2020-01-20 19:00:00+01:00,54.02,80210.0,324.0,8597.0,952.0,0.0,202.0,2616.0,0.0,6348.0,5540.0,49117.0,0.0,220.0,4948.0,17160.0,9751.0,63050.0,19,0,1,1,0,Winter,3.1,10.8,5.0,10,0.0
2020-01-20 20:00:00+01:00,48.68,75888.0,324.0,8404.0,895.0,0.0,202.0,1848.0,0.0,6055.0,4701.0,49175.0,0.0,216.0,4923.0,16003.0,9501.0,59885.0,20,0,1,1,0,Winter,1.9,8.2,0.0,0,0.0
2020-01-20 21:00:00+01:00,44.35,72060.0,324.0,8437.0,722.0,0.0,202.0,1229.0,0.0,5634.0,4524.0,49112.0,0.0,221.0,4840.0,15322.0,9361.0,56738.0,21,0,1,1,0,Winter,1.4,8.4,0.0,0,0.0
2020-01-20 22:00:00+01:00,41.74,71950.0,325.0,8451.0,778.0,0.0,201.0,403.0,0.0,5356.0,2918.0,49650.0,0.0,222.0,4576.0,13175.0,9430.0,58775.0,22,0,1,1,0,Winter,1.1,9.7,0.0,15,0.0
2020-01-20 23:00:00+01:00,39.61,72518.0,325.0,8566.0,903.0,0.0,202.0,457.0,0.0,5052.0,2858.0,49838.0,0.0,223.0,4476.0,12711.0,9671.0,59807.0,23,0,1,1,0,Winter,0.9,9.6,0.0,1,0.0
2020-01-21 00:00:00+01:00,35.38,69787.0,324.0,8280.0,752.0,0.0,201.0,0.0,43.0,4432.0,2331.0,49886.0,0.0,221.0,4304.0,11391.0,9233.0,58396.0,0,1,1,1,0,Winter,0.4,9.1,0.0,0,0.0
2020-01-21 01:00:00+01:00,34.92,68378.0,325.0,8425.0,804.0,0.0,202.0,0.0,413.0,4140.0,2548.0,49974.0,0.0,222.0,4044.0,11057.0,9431.0,57321.0,1,1,1,1,0,Winter,0.1,9.2,0.0,0,0.0
2020-01-21 02:00:00+01:00,35.62,67286.0,326.0,8217.0,788.0,0.0,202.0,0.0,873.0,4011.0,2060.0,50029.0,0.0,222.0,3836.0,10233.0,9207.0,57053.0,2,1,1,1,0,Winter,0.1,8.4,0.0,0,0.0
2020-01-21 03:00:00+01:00,34.34,65086.0,325.0,8093.0,796.0,0.0,202.0,0.0,1775.0,3866.0,2247.0,50138.0,0.0,222.0,3645.0,10083.0,9091.0,55003.0,3,1,1,1,0,Winter,0.1,9.2,0.0,0,0.0
2020-01-21 04:00:00+01:00,34.76,64540.0,325.0,8052.0,803.0,0.0,202.0,0.0,2474.0,3794.0,1981.0,50891.0,0.0,221.0,3520.0,9620.0,9057.0,54920.0,4,1,1,1,0,Winter,-0.5,8.2,0.0,0,0.0
2020-01-21 05:00:00+01:00,36.46,67444.0,325.0,8262.0,790.0,0.0,202.0,0.0,1933.0,3949.0,2173.0,51001.0,0.0,221.0,3383.0,9830.0,9254.0,57614.0,5,1,1,1,0,Winter,-1.5,8.1,0.0,0,0.0
2020-01-21 06:00:00+01:00,42.39,73856.0,324.0,8538.0,887.0,0.0,202.0,0.0,430.0,4794.0,3093.0,50976.0,0.0,220.0,3312.0,11523.0,9627.0,62333.0,6,1,1,1,0,Winter,-1.9,7.8,0.0,0,0.0
2020-01-21 07:00:00+01:00,50.91,80127.0,323.0,8902.0,979.0,0.0,254.0,1443.0,0.0,5569.0,4424.0,51200.0,0.0,221.0,3350.0,13666.0,10135.0,66461.0,7,1,1,1,0,Winter,-2.3,7.4,0.0,0,0.0
2020-01-21 08:00:00+01:00,60.07,82567.0,324.0,8961.0,1049.0,0.0,896.0,2009.0,0.0,6093.0,4875.0,51625.0,185.0,221.0,3277.0,14754.0,10906.0,67813.0,8,1,1,1,0,Winter,-2.6,7.6,0.0,0,0.0
2020-01-21 09:00:00+01:00,58.68,82812.0,327.0,8907.0,1086.0,0.0,611.0,1977.0,0.0,6428.0,5099.0,51977.0,634.0,220.0,3005.0,15493.0,10604.0,67319.0,9,1,1,1,0,Winter,-3.1,8.9,0.0,0,0.0
2020-01-21 10:00:00+01:00,53.63,81744.0,327.0,8817.0,927.0,0.0,203.0,1717.0,0.0,6288.0,5017.0,52214.0,1476.0,216.0,2513.0,15621.0,9947.0,66123.0,10,1,1,1,0,Winter,-3.1,9.2,4.0,0,0.0
2020-01-21 11:00:00+01:00,52.0,80825.0,326.0,8382.0,917.0,0.0,202.0,1104.0,0.0,5685.0,4212.0,51866.0,2168.0,214.0,2141.0,14532.0,9501.0,66293.0,11,1,1,1,0,Winter,-0.4,7.2,84.0,0,0.0
2020-01-21 12:00:00+01:00,47.32,79718.0,326.0,8270.0,919.0,0.0,202.0,893.0,0.0,5297.0,3972.0,51592.0,2598.0,213.0,2033.0,14226.0,9391.0,65492.0,12,1,1,1,0,Winter,1.3,5.4,201.0,0,0.0
2020-01-21 13:00:00+01:00,45.63,77409.0,327.0,8250.0,920.0,0.0,202.0,337.0,0.0,5084.0,3653.0,51396.0,2702.0,214.0,1968.0,13734.0,9372.0,63675.0,13,1,1,1,0,Winter,2.7,4.8,294.0,0,0.0
2020-01-21 14:00:00+01:00,45.97,74627.0,326.0,8562.0,898.0,0.0,203.0,174.0,0.0,4998.0,3323.0,51402.0,2338.0,213.0,1929.0,12914.0,9663.0,61713.0,14,1,1,1,0,Winter,3.3,7.3,344.0,0,0.0
2020-01-21 15:00:00+01:00,47.71,72332.0,325.0,8650.0,892.0,0.0,203.0,302.0,0.0,5106.0,3858.0,51432.0,1585.0,212.0,2051.0,12925.0,9745.0,59407.0,15,1,1,1,0,Winter,4.5,8.5,342.0,0,0.0
2020-01-21 16:00:00+01:00,49.98,72059.0,325.0,8606.0,866.0,0.0,202.0,499.0,0.0,5725.0,4756.0,51353.0,643.0,208.0,2227.0,13676.0,9674.0,58383.0,16,1,1,1,0,Winter,5.0,10.1,295.0,0,0.0
2020-01-21 17:00:00+01:00,57.62,74820.0,325.0,8826.0,969.0,0.0,202.0,1043.0,0.0,6191.0,5896.0,51481.0,168.0,206.0,2477.0,15057.0,9997.0,59763.0,17,1,1,1,0,Winter,4.8,10.1,205.0,0,0.0
2020-01-21 18:00:00+01:00,62.05,80186.0,325.0,8873.0,879.0,0.0,202.0,1797.0,0.0,6449.0,5843.0,51910.0,0.0,205.0,3072.0,15689.0,9954.0,64497.0,18,1,1,1,0,Winter,3.0,6.2,89.0,0,0.0
2020-01-21 19:00:00+01:00,57.6,80842.0,324.0,8788.0,955.0,0.0,202.0,2184.0,0.0,6545.0,5670.0,52134.0,0.0,205.0,3531.0,16070.0,9945.0,64772.0,19,1,1,1,0,Winter,0.8,7.5,6.0,0,0.0
2020-01-21 20:00:00+01:00,49.95,77043.0,326.0,8775.0,903.0,0.0,202.0,1215.0,0.0,6323.0,4454.0,52270.0,0.0,205.0,3708.0,14811.0,9880.0,62232.0,20,1,1,1,0,Winter,-0.2,8.1,0.0,0,0.0
2020-01-21 21:00:00+01:00,46.03,73216.0,325.0,8547.0,771.0,0.0,202.0,361.0,0.0,5828.0,3336.0,52250.0,0.0,205.0,3699.0,13188.0,9520.0,60028.0,21,1,1,1,0,Winter,-1.5,11.2,0.0,0,0.0
2020-01-21 22:00:00+01:00,43.4,72906.0,325.0,8506.0,804.0,0.0,202.0,75.0,0.0,5374.0,3429.0,52227.0,0.0,204.0,3622.0,12750.0,9512.0,60156.0,22,1,1,1,0,Winter,-1.9,9.6,0.0,0,0.0
2020-01-21 23:00:00+01:00,42.08,73409.0,325.0,8580.0,854.0,0.0,202.0,9.0,0.0,4929.0,3119.0,52197.0,0.0,205.0,3491.0,11864.0,9636.0,61545.0,23,1,1,1,0,Winter,-2.5,10.0,0.0,0,0.0
2020-01-22 00:00:00+01:00,38.7,71060.0,325.0,8488.0,750.0,0.0,202.0,17.0,0.0,4513.0,3076.0,52220.0,0.0,205.0,3244.0,11158.0,9440.0,59902.0,0,2,1,1,0,Winter,-2.9,10.0,0.0,0,0.0
2020-01-22 01:00:00+01:00,36.67,69472.0,326.0,8457.0,758.0,0.0,202.0,0.0,490.0,3954.0,3404.0,52140.0,0.0,203.0,3079.0,10763.0,9417.0,58709.0,1,2,1,1,0,Winter,-2.9,8.7,0.0,0,0.0
2020-01-22 02:00:00+01:00,35.76,68253.0,326.0,8444.0,751.0,0.0,202.0,0.0,1150.0,3790.0,3081.0,52111.0,0.0,202.0,3069.0,10266.0,9397.0,57987.0,2,2,1,1,0,Winter,-2.7,8.7,0.0,0,0.0
2020-01-22 03:00:00+01:00,33.85,65919.0,326.0,8346.0,708.0,0.0,202.0,0.0,1626.0,3597.0,2435.0,52080.0,0.0,206.0,3084.0,9442.0,9256.0,56477.0,3,2,1,1,0,Winter,-3.3,9.4,0.0,0,0.0
2020-01-22 04:00:00+01:00,33.7,65444.0,326.0,7781.0,695.0,0.0,202.0,0.0,1623.0,3539.0,2085.0,52166.0,0.0,206.0,3209.0,9159.0,8678.0,56285.0,4,2,1,1,0,Winter,-3.4,8.6,0.0,1,0.0
2020-01-22 05:00:00+01:00,35.04,68212.0,327.0,7645.0,675.0,0.0,202.0,0.0,1652.0,3693.0,2284.0,52049.0,0.0,207.0,3521.0,9825.0,8522.0,58387.0,5,2,1,1,0,Winter,-2.9,6.5,0.0,0,0.0
2020-01-22 06:00:00+01:00,40.55,74283.0,326.0,8290.0,818.0,0.0,202.0,0.0,820.0,4283.0,2969.0,51887.0,0.0,206.0,3772.0,11350.0,9310.0,62933.0,6,2,1,1,0,Winter,-2.4,9.1,0.0,1,0.0
2020-01-22 07:00:00+01:00,49.26,79950.0,325.0,8808.0,951.0,0.0,202.0,1705.0,0.0,5426.0,4689.0,52054.0,0.0,207.0,3934.0,14374.0,9961.0,65576.0,7,2,1,1,0,Winter,-2.9,7.0,0.0,60,0.0
2020-01-22 08:00:00+01:00,58.76,82734.0,323.0,8997.0,1096.0,0.0,201.0,3473.0,0.0,6109.0,5163.0,52118.0,180.0,205.0,3806.0,15581.0,10294.0,67153.0,8,2,1,1,0,Winter,-2.6,6.0,0.0,97,0.0
2020-01-22 09:00:00+01:00,60.89,82832.0,325.0,9069.0,1101.0,0.0,202.0,3385.0,0.0,6331.0,5072.0,52110.0,604.0,204.0,3689.0,16021.0,10372.0,66811.0,9,2,1,1,0,Winter,-2.2,8.2,0.0,100,0.0
2020-01-22 10:00:00+01:00,54.94,82134.0,325.0,8793.0,1090.0,0.0,201.0,3161.0,0.0,6050.0,4948.0,52373.0,1358.0,203.0,3503.0,16184.0,10084.0,65950.0,10,2,1,1,0,Winter,-2.0,10.3,2.0,100,0.0
2020-01-22 11:00:00+01:00,53.32,81833.0,326.0,8693.0,1078.0,0.0,201.0,2261.0,0.0,5851.0,4922.0,52428.0,1904.0,205.0,3173.0,16176.0,9972.0,65657.0,11,2,1,1,0,Winter,-1.4,6.8,42.0,100,0.0
2020-01-22 12:00:00+01:00,50.77,80943.0,326.0,8250.0,1012.0,0.0,202.0,1902.0,0.0,5455.0,4307.0,52433.0,2104.0,215.0,2966.0,15158.0,9464.0,65785.0,12,2,1,1,0,Winter,-0.1,6.1,124.0,100,0.0
2020-01-22 13:00:00+01:00,49.97,78459.0,325.0,8197.0,985.0,0.0,202.0,1455.0,0.0,5255.0,3948.0,52419.0,2110.0,214.0,2877.0,14515.0,9384.0,63944.0,13,2,1,1,0,Winter,1.4,11.4,253.0,64,0.0
2020-01-22 14:00:00+01:00,50.0,75945.0,326.0,8193.0,1004.0,0.0,201.0,1558.0,0.0,5119.0,4213.0,52356.0,1844.0,213.0,3001.0,14503.0,9398.0,61442.0,14,2,1,1,0,Winter,1.9,11.3,312.0,1,0.0
2020-01-22 15:00:00+01:00,52.4,73523.0,324.0,8129.0,1002.0,0.0,203.0,1145.0,0.0,5190.0,4231.0,52277.0,1252.0,210.0,3295.0,14292.0,9334.0,59231.0,15,2,1,1,0,Winter,2.6,12.0,304.0,4,0.0
2020-01-22 16:00:00+01:00,55.63,72958.0,324.0,8160.0,1008.0,0.0,201.0,1433.0,0.0,5583.0,4915.0,52196.0,516.0,210.0,3554.0,14892.0,9369.0,58066.0,16,2,1,1,0,Winter,2.5,12.6,288.0,1,0.0
2020-01-22 17:00:00+01:00,62.07,75090.0,326.0,8535.0,967.0,0.0,1222.0,2220.0,0.0,6078.0,5194.0,52143.0,156.0,212.0,4192.0,15946.0,10724.0,59144.0,17,2,1,1,0,Winter,2.3,11.1,204.0,0,0.0
2020-01-22 18:00:00+01:00,65.09,80229.0,325.0,9118.0,962.0,0.0,1460.0,2555.0,0.0,6464.0,4949.0,52230.0,0.0,216.0,4944.0,16682.0,11540.0,63547.0,18,2,1,1,0,Winter,0.1,7.4,94.0,0,0.0
2020-01-22 19:00:00+01:00,59.58,80823.0,325.0,9169.0,976.0,0.0,816.0,2704.0,0.0,6510.0,5440.0,52272.0,0.0,217.0,5533.0,17808.0,10961.0,63015.0,19,2,1,1,0,Winter,-1.8,9.2,7.0,0,0.0
2020-01-22 20:00:00+01:00,52.52,77006.0,326.0,8983.0,982.0,0.0,202.0,2139.0,0.0,6210.0,5678.0,52218.0,0.0,217.0,6001.0,18215.0,10167.0,58791.0,20,2,1,1,0,Winter,-2.0,7.6,0.0,0,0.0
2020-01-22 21:00:00+01:00,47.01,72856.0,326.0,8775.0,1004.0,0.0,201.0,313.0,0.0,5652.0,3998.0,52214.0,0.0,218.0,6408.0,16384.0,9980.0,56472.0,21,2,1,1,0,Winter,-1.9,8.5,0.0,0,0.0
2020-01-22 22:00:00+01:00,43.99,72607.0,327.0,8541.0,975.0,0.0,202.0,203.0,0.0,5386.0,2840.0,52067.0,0.0,218.0,6358.0,14911.0,9718.0,57696.0,22,2,1,1,0,Winter,-1.8,9.4,0.0,0,0.0
2020-01-22 23:00:00+01:00,41.2,73006.0,326.0,8496.0,1020.0,0.0,202.0,94.0,0.0,5171.0,2758.0,51892.0,0.0,219.0,6155.0,14410.0,9718.0,58596.0,23,2,1,1,0,Winter,-2.4,7.6,0.0,0,0.0
2020-01-23 00:00:00+01:00,40.01,70402.0,327.0,8205.0,1058.0,0.0,202.0,0.0,424.0,4847.0,3665.0,50681.0,0.0,218.0,6284.0,15123.0,9465.0,55279.0,0,3,1,1,0,Winter,-2.4,8.2,0.0,0,0.0
2020-01-23 01:00:00+01:00,39.06,69110.0,327.0,8177.0,1045.0,0.0,202.0,0.0,535.0,4381.0,3316.0,50280.0,0.0,218.0,6295.0,14319.0,9424.0,54791.0,1,3,1,1,0,Winter,-2.1,9.9,0.0,0,0.0
2020-01-23 02:00:00+01:00,38.0,67768.0,322.0,8123.0,1012.0,0.0,202.0,0.0,639.0,3933.0,3222.0,50507.0,0.0,219.0,6206.0,13683.0,9337.0,54085.0,2,3,1,1,0,Winter,-1.5,9.2,0.0,0,0.0
