Datetime,Price,Temperature,Humidity,WindSpeed,Rain
2023-11-14 06:00:00,46.6,9.9,79.0,22.7,0.0
2023-11-14 07:00:00,76.91,11.1,75.0,27.7,0.0
2023-11-14 08:00:00,82.17,11.9,73.0,26.3,0.0
2023-11-14 09:00:00,77.86,12.3,72.0,25.2,0.0
2023-11-14 10:00:00,72.62,12.4,73.0,29.2,0.0
2023-11-14 11:00:00,72.82,12.5,73.0,33.8,0.0
2023-11-14 12:00:00,75.06,12.9,71.0,32.0,0.0
2023-11-14 13:00:00,75.09,13.0,72.0,27.0,0.0
2023-11-14 14:00:00,81.01,13.3,68.0,27.4,0.0
2023-11-14 15:00:00,90.06,12.9,69.0,29.5,0.0
2023-11-14 16:00:00,90.8,12.4,71.0,30.6,0.0
2023-11-14 17:00:00,117.61,10.8,89.0,25.6,0.5
2023-11-14 18:00:00,119.81,10.4,89.0,20.2,1.7
2023-11-14 19:00:00,116.96,10.1,93.0,25.9,0.4
2023-11-14 20:00:00,100.43,10.0,93.0,28.1,0.0
2023-11-14 21:00:00,89.74,11.5,77.0,28.8,0.0
2023-11-14 22:00:00,89.11,11.9,69.0,36.7,0.0
2023-11-14 23:00:00,85.5,10.7,75.0,34.6,0.0
2023-11-15 00:00:00,81.1,11.2,69.0,20.9,0.0
2023-11-15 01:00:00,76.42,11.5,68.0,24.1,0.0
2023-11-15 02:00:00,72.9,11.4,71.0,23.4,0.0
2023-11-15 03:00:00,70.69,10.9,74.0,20.9,0.0
2023-11-15 04:00:00,74.45,11.3,71.0,18.0,0.0
2023-11-15 05:00:00,82.28,10.7,76.0,18.7,0.0
2023-11-15 06:00:00,103.08,10.9,73.0,22.3,0.0
2023-11-15 07:00:00,123.19,10.7,74.0,21.6,0.0
2023-11-15 08:00:00,128.59,10.2,76.0,26.3,0.0
2023-11-15 09:00:00,121.29,12.2,67.0,23.8,0.0
2023-11-15 10:00:00,112.78,12.5,67.0,29.2,0.0
2023-11-15 11:00:00,99.84,11.6,73.0,29.5,0.0
2023-11-15 12:00:00,97.36,13.0,65.0,27.4,0.0
2023-11-15 13:00:00,101.09,12.7,64.0,27.0,0.0
2023-11-15 14:00:00,106.27,9.6,83.0,27.4,2.2
2023-11-15 15:00:00,121.21,9.2,89.0,16.6,0.1
2023-11-15 16:00:00,122.96,9.6,83.0,13.7,0.0
2023-11-15 17:00:00,127.84,9.3,82.0,22.3,0.0
2023-11-15 18:00:00,129.9,9.7,82.0,20.9,0.0
2023-11-15 19:00:00,121.08,10.0,80.0,20.9,0.0
2023-11-15 20:00:00,110.1,9.5,85.0,22.7,0.0
2023-11-15 21:00:00,97.5,9.6,84.0,20.2,0.0
2023-11-15 22:00:00,91.66,9.3,82.0,18.4,0.0
2023-11-15 23:00:00,84.21,8.5,81.0,15.8,0.0
2023-11-16 00:00:00,85.46,7.4,86.0,16.6,0.0
2023-11-16 01:00:00,83.25,5.3,96.0,13.3,0.0
2023-11-16 02:00:00,75.12,4.5,96.0,12.2,0.0
2023-11-16 03:00:00,74.06,6.4,91.0,14.0,0.0
2023-11-16 04:00:00,81.1,6.8,89.0,13.3,0.0
2023-11-16 05:00:00,87.03,6.2,92.0,10.4,0.0
2023-11-16 06:00:00,100.06,6.2,92.0,9.7,0.0
2023-11-16 07:00:00,126.9,5.1,94.0,10.8,0.0
2023-11-16 08:00:00,129.99,6.2,91.0,5.4,0.0
2023-11-16 09:00:00,128.59,7.4,90.0,10.4,0.0
2023-11-16 10:00:00,120.1,8.1,90.0,9.4,0.0
2023-11-16 11:00:00,116.62,8.7,88.0,6.8,0.0
2023-11-16 12:00:00,122.63,8.8,86.0,5.0,0.0
2023-11-16 13:00:00,131.64,8.6,88.0,4.3,0.1
2023-11-16 14:00:00,146.82,8.3,90.0,4.7,1.6
2023-11-16 15:00:00,158.5,8.4,91.0,6.1,0.6
2023-11-16 16:00:00,158.24,8.2,90.0,5.0,0.1
2023-11-16 17:00:00,182.39,7.9,92.0,7.6,0.4
2023-11-16 18:00:00,142.26,7.6,89.0,6.1,1.0
2023-11-16 19:00:00,125.23,7.5,91.0,7.9,0.5
2023-11-16 20:00:00,121.18,7.2,92.0,10.1,0.0
2023-11-16 21:00:00,115.0,7.2,90.0,8.6,0.0
2023-11-16 22:00:00,110.2,6.9,91.0,13.0,0.0
2023-11-16 23:00:00,100.85,6.7,89.0,11.2,0.0
2023-11-17 00:00:00,106.0,7.1,88.0,10.8,0.1
2023-11-17 01:00:00,100.0,6.5,94.0,7.6,0.4
2023-11-17 02:00:00,95.65,6.6,91.0,5.8,0.0
2023-11-17 03:00:00,92.76,6.6,91.0,9.4,0.0
2023-11-17 04:00:00,95.7,6.6,90.0,7.6,0.0
2023-11-17 05:00:00,103.2,5.6,95.0,3.6,0.0
2023-11-17 06:00:00,119.35,4.7,96.0,9.4,0.0
2023-11-17 07:00:00,131.03,4.0,97.0,3.6,0.0
2023-11-17 08:00:00,141.92,5.2,95.0,5.4,0.0
2023-11-17 09:00:00,134.75,6.2,86.0,1.8,0.0
2023-11-17 10:00:00,127.91,6.8,84.0,3.6,0.0
2023-11-17 11:00:00,125.18,7.5,77.0,5.4,0.0
2023-11-17 12:00:00,119.5,7.2,89.0,5.4,0.4
2023-11-17 13:00:00,112.0,7.2,89.0,5.4,0.5
2023-11-17 14:00:00,123.91,7.7,90.0,5.4,0.0
2023-11-17 15:00:00,129.99,7.3,93.0,5.4,0.4
2023-11-17 16:00:00,137.65,7.1,93.0,5.4,0.1
2023-11-17 17:00:00,146.32,6.8,93.0,5.4,0.0
2023-11-17 18:00:00,149.6,7.1,92.0,5.4,0.0
2023-11-17 19:00:00,141.0,7.1,92.0,11.2,0.0
2023-11-17 20:00:00,128.41,7.1,91.0,9.4,0.0
2023-11-17 21:00:00,120.33,6.8,91.0,5.4,0.0
2023-11-17 22:00:00,118.14,5.4,93.0,7.6,0.0
2023-11-17 23:00:00,111.88,3.5,96.0,0.0,0.0
2023-11-18 00:00:00,110.56,2.6,98.0,7.6,0.0
2023-11-18 01:00:00,97.38,2.0,97.0,1.8,0.0
2023-11-18 02:00:00,90.61,1.7,96.0,1.8,0.0
2023-11-18 03:00:00,85.96,1.2,97.0,3.6,0.0
2023-11-18 04:00:00,82.48,2.2,97.0,7.6,0.0
2023-11-18 05:00:00,82.48,2.6,95.0,7.6,0.0
2023-11-18 06:00:00,86.19,2.2,98.0,5.4,0.0
2023-11-18 07:00:00,92.08,2.3,99.0,5.4,0.0
2023-11-18 08:00:00,100.21,3.2,96.0,3.6,0.0
2023-11-18 09:00:00,97.36,3.8,95.0,3.6,0.0
2023-11-18 10:00:00,96.08,4.8,97.0,1.8,0.0
2023-11-18 11:00:00,95.2,6.0,94.0,7.6,0.0
2023-11-18 12:00:00,94.7,6.8,92.0,9.4,0.0
2023-11-18 13:00:00,94.98,7.0,90.0,11.2,0.0
2023-11-18 14:00:00,97.06,7.2,93.0,11.2,0.4
2023-11-18 15:00:00,97.61,7.2,89.0,14.8,0.0
2023-11-18 16:00:00,95.98,7.0,91.0,16.6,0.4
2023-11-18 17:00:00,105.07,6.7,93.0,14.8,1.4
2023-11-18 18:00:00,107.34,7.0,92.0,18.4,1.8
2023-11-18 19:00:00,91.24,7.2,92.0,14.8,1.3
2023-11-18 20:00:00,83.1,7.1,94.0,14.8,0.3
2023-11-18 21:00:00,77.98,7.2,95.0,16.6,0.6
2023-11-18 22:00:00,73.76,7.4,95.0,16.6,0.8
2023-11-18 23:00:00,58.11,7.7,95.0,16.6,0.5
2023-11-19 00:00:00,19.13,8.0,95.0,18.4,0.1
2023-11-19 01:00:00,5.67,8.2,95.0,14.8,0.0
2023-11-19 02:00:00,4.1,8.4,95.0,20.5,0.6
2023-11-19 03:00:00,0.13,8.8,95.0,22.3,0.0
2023-11-19 04:00:00,0.07,9.1,95.0,18.4,0.4
2023-11-19 05:00:00,0.09,9.3,96.0,16.6,0.5
2023-11-19 06:00:00,2.33,9.7,96.0,13.0,0.2
2023-11-19 07:00:00,5.59,10.2,96.0,16.6,0.0
2023-11-19 08:00:00,14.49,10.8,96.0,11.2,0.0
2023-11-19 09:00:00,18.82,11.8,92.0,14.8,0.0
2023-11-19 10:00:00,12.59,13.3,85.0,11.2,0.0
2023-11-19 11:00:00,12.66,14.9,68.0,27.7,0.0
2023-11-19 12:00:00,11.67,15.0,63.0,24.1,0.0
2023-11-19 13:00:00,1.0,15.2,60.0,24.1,0.0
2023-11-19 14:00:00,15.55,15.3,54.0,33.5,0.0
2023-11-19 15:00:00,67.31,14.7,56.0,25.9,0.0
2023-11-19 16:00:00,80.98,13.6,58.0,27.7,0.0
2023-11-19 17:00:00,95.02,12.6,62.0,22.3,0.0
2023-11-19 18:00:00,104.55,11.8,64.0,20.5,0.0
2023-11-19 19:00:00,103.82,10.7,71.0,22.3,0.0
2023-11-19 20:00:00,88.65,12.1,65.0,25.9,0.0
2023-11-19 21:00:00,84.38,11.9,69.0,29.5,0.0
2023-11-19 22:00:00,88.05,12.3,69.0,27.7,0.0
2023-11-19 23:00:00,80.05,12.4,69.0,27.7,0.0
2023-11-20 00:00:00,68.3,12.3,69.0,25.9,0.0
2023-11-20 01:00:00,62.68,12.2,71.0,25.9,0.0
2023-11-20 02:00:00,59.91,12.2,72.0,27.7,0.0
2023-11-20 03:00:00,60.03,12.1,72.0,24.1,0.0
2023-11-20 04:00:00,64.76,12.0,73.0,18.4,0.0
2023-11-20 05:00:00,80.43,11.9,74.0,25.9,0.0
2023-11-20 06:00:00,102.75,11.5,76.0,27.7,0.0
2023-11-20 07:00:00,128.09,10.9,79.0,25.9,0.0
2023-11-20 08:00:00,126.67,11.1,77.0,27.7,0.0
2023-11-20 09:00:00,118.44,11.6,74.0,27.7,0.0
2023-11-20 10:00:00,112.18,11.5,76.0,25.9,0.0
2023-11-20 11:00:00,106.0,12.2,71.0,27.7,0.0
2023-11-20 12:00:00,103.0,12.6,66.0,25.9,0.0
2023-11-20 13:00:00,113.95,12.3,69.0,25.9,0.0
2023-11-20 14:00:00,120.35,12.3,74.0,22.3,0.1
2023-11-20 15:00:00,128.75,11.6,72.0,24.1,0.0
2023-11-20 16:00:00,139.93,11.1,73.0,20.5,0.0
2023-11-20 17:00:00,147.0,10.1,81.0,13.0,0.0
2023-11-20 18:00:00,139.98,10.0,79.0,7.6,0.0
2023-11-20 19:00:00,130.07,9.6,84.0,7.6,0.1
2023-11-20 20:00:00,120.04,9.5,84.0,7.6,0.0
2023-11-20 21:00:00,107.01,9.5,82.0,11.2,0.0
2023-11-20 22:00:00,108.05,8.9,89.0,11.2,0.2
2023-11-20 23:00:00,97.66,8.7,92.0,9.4,0.0
2023-11-21 00:00:00,102.75,8.7,93.0,9.4,0.3
2023-11-21 01:00:00,98.2,8.6,96.0,13.0,1.0
2023-11-21 02:00:00,96.12,8.6,96.0,1.8,1.4
2023-11-21 03:00:00,91.17,8.6,97.0,5.4,0.8
2023-11-21 04:00:00,96.04,8.6,96.0,9.4,0.0
2023-11-21 05:00:00,101.11,8.8,95.0,9.4,0.0
2023-11-21 06:00:00,120.15,8.7,93.0,11.2,0.0
2023-11-21 07:00:00,136.08,8.8,90.0,11.2,0.0
2023-11-21 08:00:00,142.59,9.1,88.0,11.2,0.0
2023-11-21 09:00:00,137.19,9.2,84.0,11.2,0.0
2023-11-21 10:00:00,135.0,9.7,81.0,13.0,0.0
2023-11-21 11:00:00,134.9,10.8,73.0,13.0,0.0
2023-11-21 12:00:00,139.79,11.6,67.0,11.2,0.0
2023-11-21 13:00:00,139.78,11.5,72.0,13.0,0.0
2023-11-21 14:00:00,138.37,10.8,75.0,13.0,0.0
2023-11-21 15:00:00,140.34,10.7,72.0,13.0,0.0
2023-11-21 16:00:00,143.92,9.9,80.0,9.4,0.0
2023-11-21 17:00:00,146.97,9.1,89.0,5.4,0.0
2023-11-21 18:00:00,142.08,9.2,87.0,7.6,0.1
2023-11-21 19:00:00,132.35,9.7,80.0,13.0,0.0
2023-11-21 20:00:00,124.79,7.6,76.0,33.5,0.0
2023-11-21 21:00:00,110.52,7.0,75.0,29.5,0.0
2023-11-21 22:00:00,110.91,6.6,76.0,25.9,0.2
2023-11-21 23:00:00,98.04,5.8,76.0,20.5,0.2
2023-11-22 00:00:00,98.0,5.1,77.0,20.5,0.0
2023-11-22 01:00:00,95.01,4.3,78.0,11.2,0.0
2023-11-22 02:00:00,95.01,3.6,80.0,13.0,0.0
2023-11-22 03:00:00,92.0,3.5,77.0,14.8,0.0
2023-11-22 04:00:00,92.49,3.3,78.0,11.2,0.0
2023-11-22 05:00:00,94.87,2.8,77.0,14.8,0.0
2023-11-22 06:00:00,120.17,2.6,77.0,16.6,0.0
2023-11-22 07:00:00,140.73,1.9,81.0,14.8,0.0
2023-11-22 08:00:00,151.64,1.5,78.0,18.4,0.0
2023-11-22 09:00:00,131.33,1.9,72.0,16.6,0.0
2023-11-22 10:00:00,115.03,2.4,64.0,18.4,0.0
2023-11-22 11:00:00,103.63,2.7,63.0,13.0,0.0
2023-11-22 12:00:00,95.69,2.7,62.0,9.4,0.0
2023-11-22 13:00:00,102.44,2.9,59.0,5.4,0.0
2023-11-22 14:00:00,115.99,2.9,60.0,5.4,0.0
2023-11-22 15:00:00,119.84,2.7,62.0,5.4,0.0
2023-11-22 16:00:00,127.0,0.7,75.0,3.6,0.0
2023-11-22 17:00:00,132.9,0.6,80.0,5.4,0.0
2023-11-22 18:00:00,129.89,-0.2,80.0,3.6,0.0
2023-11-22 19:00:00,118.76,-0.7,86.0,5.4,0.0
2023-11-22 20:00:00,105.42,0.5,79.0,5.4,0.0
2023-11-22 21:00:00,89.67,-0.3,84.0,7.6,0.0
2023-11-22 22:00:00,90.21,0.4,82.0,9.4,0.0
2023-11-22 23:00:00,74.79,0.3,83.0,11.2,0.0
2023-11-23 00:00:00,64.97,0.1,86.0,7.6,0.0
2023-11-23 01:00:00,46.05,-0.4,85.0,9.4,0.0
2023-11-23 02:00:00,41.12,-0.5,87.0,9.4,0.0
2023-11-23 03:00:00,30.13,-0.5,89.0,16.6,0.0
2023-11-23 04:00:00,20.18,0.5,84.0,13.0,0.0
2023-11-23 05:00:00,32.56,1.1,82.0,9.4,0.0
2023-11-23 06:00:00,80.62,1.3,83.0,11.2,0.0
2023-11-23 07:00:00,113.96,1.5,82.0,13.0,0.0
2023-11-23 08:00:00,119.87,2.0,81.0,14.8,0.0
2023-11-23 09:00:00,90.0,2.8,78.0,18.4,0.0
2023-11-23 10:00:00,82.9,4.4,75.0,16.6,0.0
2023-11-23 11:00:00,73.81,4.8,76.0,18.4,0.0
2023-11-23 12:00:00,66.47,6.0,77.0,22.3,0.0
2023-11-23 13:00:00,69.93,6.4,79.0,20.5,0.0
2023-11-23 14:00:00,69.97,7.4,78.0,16.6,0.0
2023-11-23 15:00:00,73.52,7.4,78.0,27.7,0.0
2023-11-23 16:00:00,73.59,7.2,80.0,25.9,0.0
2023-11-23 17:00:00,77.6,6.9,83.0,24.1,0.0
2023-11-23 18:00:00,73.71,6.9,85.0,25.9,0.0
2023-11-23 19:00:00,70.63,6.9,90.0,20.5,0.0
2023-11-23 20:00:00,50.9,7.2,89.0,18.4,0.0
2023-11-23 21:00:00,28.18,8.2,91.0,14.8,0.0
2023-11-23 22:00:00,18.96,8.7,89.0,27.7,0.0
2023-11-23 23:00:00,9.8,9.2,87.0,31.7,0.0
2023-11-24 00:00:00,1.48,9.1,90.0,27.7,0.1
2023-11-24 01:00:00,0.1,9.3,91.0,31.7,0.1
2023-11-24 02:00:00,0.12,9.4,91.0,20.5,0.0
2023-11-24 03:00:00,0.34,8.7,79.0,14.8,0.5
2023-11-24 04:00:00,1.55,8.5,79.0,16.6,0.0
2023-11-24 05:00:00,31.61,8.0,68.0,18.4,0.0
2023-11-24 06:00:00,70.53,7.1,76.0,9.4,0.0
2023-11-24 07:00:00,94.28,7.2,76.0,14.8,0.0
2023-11-24 08:00:00,112.68,7.1,74.0,11.2,0.0
2023-11-24 09:00:00,93.99,7.8,68.0,20.5,0.0
2023-11-24 10:00:00,86.95,6.5,79.0,20.5,0.5
2023-11-24 11:00:00,79.42,6.8,79.0,22.3,0.2
2023-11-24 12:00:00,76.33,6.4,71.0,25.9,0.0
2023-11-24 13:00:00,71.45,5.1,82.0,31.7,0.7
2023-11-24 14:00:00,75.38,5.6,76.0,20.5,0.2
2023-11-24 15:00:00,77.37,4.2,80.0,20.5,0.0
2023-11-24 16:00:00,85.24,4.9,70.0,22.3,0.0
2023-11-24 17:00:00,90.97,5.1,70.0,25.9,0.0
2023-11-24 18:00:00,90.25,3.4,82.0,18.4,0.0
2023-11-24 19:00:00,86.23,2.9,82.0,24.1,0.7
2023-11-24 20:00:00,81.5,3.0,81.0,22.3,0.0
2023-11-24 21:00:00,74.74,2.7,86.0,20.5,0.0
2023-11-24 22:00:00,77.56,3.9,80.0,27.7,0.0
2023-11-24 23:00:00,72.84,3.8,75.0,25.9,0.0
2023-11-25 00:00:00,78.07,3.6,74.0,24.1,0.0
2023-11-25 01:00:00,74.03,3.0,75.0,16.6,0.0
2023-11-25 02:00:00,72.07,3.1,74.0,18.4,0.0
2023-11-25 03:00:00,71.61,2.5,76.0,13.0,0.0
2023-11-25 04:00:00,69.99,3.1,73.0,14.8,0.0
2023-11-25 05:00:00,74.19,3.4,75.0,11.2,0.0
2023-11-25 06:00:00,79.81,3.3,76.0,14.8,0.0
2023-11-25 07:00:00,87.08,3.7,76.0,13.0,0.0
2023-11-25 08:00:00,94.29,4.0,75.0,14.8,0.0
2023-11-25 09:00:00,91.74,3.4,79.0,20.5,0.0
2023-11-25 10:00:00,89.17,4.0,78.0,24.1,0.0
2023-11-25 11:00:00,87.06,4.6,75.0,24.1,0.0
2023-11-25 12:00:00,84.82,4.8,79.0,24.1,0.0
2023-11-25 13:00:00,83.07,5.1,82.0,18.4,0.2
2023-11-25 14:00:00,90.09,5.6,77.0,14.8,0.0
2023-11-25 15:00:00,95.66,5.9,73.0,16.6,0.0
2023-11-25 16:00:00,114.91,5.0,81.0,24.1,0.1
2023-11-25 17:00:00,124.1,4.9,83.0,25.9,0.2
2023-11-25 18:00:00,127.1,4.8,83.0,11.2,0.0
2023-11-25 19:00:00,127.2,4.6,87.0,14.8,0.6
2023-11-25 20:00:00,121.13,3.6,88.0,13.0,1.2
2023-11-25 21:00:00,114.83,2.4,93.0,9.4,0.0
2023-11-25 22:00:00,115.3,2.7,87.0,16.6,0.0
2023-11-25 23:00:00,103.0,2.4,86.0,24.1,0.0
2023-11-26 00:00:00,111.1,1.9,87.0,9.4,0.0
2023-11-26 01:00:00,105.77,2.1,88.0,7.6,0.0
2023-11-26 02:00:00,102.67,1.7,90.0,11.2,0.0
2023-11-26 03:00:00,100.11,2.2,90.0,9.4,0.0
2023-11-26 04:00:00,97.2,2.9,89.0,9.4,0.0
2023-11-26 05:00:00,97.8,2.6,89.0,11.2,0.0
2023-11-26 06:00:00,99.83,3.1,88.0,13.0,0.0
2023-11-26 07:00:00,105.05,2.9,90.0,11.2,0.0
2023-11-26 08:00:00,112.69,2.8,92.0,11.2,0.0
2023-11-26 09:00:00,117.3,3.4,88.0,9.4,0.0
2023-11-26 10:00:00,115.29,4.4,87.0,13.0,0.0
2023-11-26 11:00:00,114.7,5.0,80.0,16.6,0.0
2023-11-26 12:00:00,113.37,5.7,79.0,20.5,0.0
2023-11-26 13:00:00,110.02,5.9,82.0,22.3,0.0
2023-11-26 14:00:00,115.1,6.0,83.0,16.6,0.0
2023-11-26 15:00:00,123.26,6.2,80.0,18.4,0.0
2023-11-26 16:00:00,134.15,5.9,82.0,20.5,0.0
2023-11-26 17:00:00,143.81,5.6,83.0,20.5,0.0
2023-11-26 18:00:00,149.67,5.3,81.0,20.5,0.0
2023-11-26 19:00:00,143.78,4.9,86.0,18.4,0.0
2023-11-26 20:00:00,135.91,4.9,84.0,18.4,0.1
2023-11-26 21:00:00,122.41,5.2,80.0,20.5,0.0
2023-11-26 22:00:00,118.99,5.0,80.0,16.6,0.0
2023-11-26 23:00:00,102.44,4.6,80.0,14.8,0.0
2023-11-27 00:00:00,99.26,4.2,82.0,13.0,0.0
2023-11-27 01:00:00,94.09,4.0,82.0,14.8,0.0
2023-11-27 02:00:00,89.9,4.0,80.0,16.6,0.0
2023-11-27 03:00:00,88.82,3.7,80.0,14.8,0.0
2023-11-27 04:00:00,87.91,3.5,82.0,13.0,0.0
2023-11-27 05:00:00,94.09,3.5,82.0,14.8,0.0
2023-11-27 06:00:00,122.01,3.2,85.0,18.4,0.0
2023-11-27 07:00:00,138.92,3.3,83.0,18.4,0.0
2023-11-27 08:00:00,144.99,3.2,86.0,18.4,0.0
2023-11-27 09:00:00,139.41,3.0,91.0,16.6,0.5
2023-11-27 10:00:00,138.0,2.8,92.0,16.6,1.5
2023-11-27 11:00:00,136.94,2.1,94.0,16.6,2.2
2023-11-27 12:00:00,133.97,1.1,94.0,14.8,2.3
2023-11-27 13:00:00,132.67,0.5,95.0,11.2,2.1
2023-11-27 14:00:00,130.0,0.5,95.0,14.8,2.1
2023-11-27 15:00:00,121.21,0.4,96.0,7.6,1.8
2023-11-27 16:00:00,115.86,0.5,96.0,5.4,1.8
2023-11-27 17:00:00,124.53,0.6,96.0,7.6,1.7
2023-11-27 18:00:00,123.22,0.5,96.0,7.6,1.7
2023-11-27 19:00:00,117.12,0.5,95.0,13.0,1.5
2023-11-27 20:00:00,100.61,0.4,96.0,11.2,1.5
2023-11-27 21:00:00,94.46,0.3,96.0,13.0,1.5
2023-11-27 22:00:00,95.2,0.5,96.0,9.4,1.1
2023-11-27 23:00:00,85.06,1.0,96.0,7.6,0.1
2023-11-28 00:00:00,77.74,1.0,96.0,5.4,0.0
2023-11-28 01:00:00,70.49,0.8,96.0,1.8,0.1
2023-11-28 02:00:00,67.47,0.8,96.0,5.4,0.0
2023-11-28 03:00:00,64.5,1.2,96.0,9.4,0.7
2023-11-28 04:00:00,68.29,0.9,94.0,13.0,0.9
2023-11-28 05:00:00,80.06,1.6,89.0,13.0,0.2
2023-11-28 06:00:00,89.34,1.8,88.0,13.0,0.0
2023-11-28 07:00:00,116.42,2.0,79.0,20.5,0.0
2023-11-28 08:00:00,127.03,2.0,78.0,17.3,0.0
2023-11-28 09:00:00,138.08,2.1,77.0,18.0,0.0
2023-11-28 10:00:00,139.3,1.9,79.0,17.6,0.0
2023-11-28 11:00:00,138.5,2.2,77.0,13.0,0.0
2023-11-28 12:00:00,135.6,1.8,77.0,10.8,0.0
2023-11-28 13:00:00,137.72,1.6,78.0,17.6,0.0
2023-11-28 14:00:00,144.04,1.0,71.0,14.8,0.0
2023-11-28 15:00:00,150.0,0.7,71.0,15.1,0.0
2023-11-28 16:00:00,164.01,0.4,72.0,12.6,0.0
2023-11-28 17:00:00,189.98,0.3,70.0,11.5,0.0
2023-11-28 18:00:00,177.0,0.1,74.0,9.4,0.0
2023-11-28 19:00:00,160.2,0.1,72.0,9.0,0.0
2023-11-28 20:00:00,139.12,-0.1,76.0,9.0,0.0
2023-11-28 21:00:00,125.45,0.0,75.0,8.3,0.0
2023-11-28 22:00:00,116.84,-0.5,79.0,9.7,0.0
2023-11-28 23:00:00,109.41,-1.3,85.0,11.9,0.0
2023-11-29 00:00:00,98.43,-1.9,89.0,9.4,0.0
2023-11-29 01:00:00,95.17,-1.6,81.0,9.0,0.0
2023-11-29 02:00:00,92.03,-2.0,82.0,10.8,0.0
2023-11-29 03:00:00,85.88,-1.7,81.0,7.9,0.0
2023-11-29 04:00:00,84.91,-2.0,83.0,14.8,0.0
2023-11-29 05:00:00,95.7,-1.9,85.0,14.0,0.0
2023-11-29 06:00:00,102.84,-1.0,84.0,12.2,0.0
2023-11-29 07:00:00,132.59,-0.3,83.0,14.4,0.0
2023-11-29 08:00:00,149.33,0.4,82.0,14.4,0.0
2023-11-29 09:00:00,142.55,1.0,84.0,19.8,0.0
2023-11-29 10:00:00,133.72,1.5,83.0,21.2,0.0
2023-11-29 11:00:00,130.0,2.0,82.0,25.9,0.0
2023-11-29 12:00:00,128.09,2.5,83.0,24.1,0.0
2023-11-29 13:00:00,132.18,4.3,73.0,23.0,0.0
2023-11-29 14:00:00,146.35,4.1,73.0,21.2,0.0
2023-11-29 15:00:00,168.0,3.4,77.0,23.4,0.0
2023-11-29 16:00:00,200.0,2.2,82.0,23.8,0.0
2023-11-29 17:00:00,250.0,1.9,84.0,19.8,0.0
2023-11-29 18:00:00,250.0,2.1,84.0,14.8,0.0
2023-11-29 19:00:00,200.0,2.0,86.0,11.9,0.0
2023-11-29 20:00:00,161.0,1.9,88.0,10.1,0.0
2023-11-29 21:00:00,139.01,1.8,91.0,3.6,0.0
2023-11-29 22:00:00,128.5,1.5,93.0,3.6,0.0
2023-11-29 23:00:00,114.27,1.0,95.0,7.6,0.0
2023-11-30 00:00:00,104.79,1.4,95.0,11.2,0.0
2023-11-30 01:00:00,104.52,1.5,95.0,3.6,0.0
2023-11-30 02:00:00,102.2,1.2,95.0,1.8,0.0
2023-11-30 03:00:00,100.0,1.6,96.0,5.4,0.0
2023-11-30 04:00:00,101.63,1.4,96.0,1.8,0.0
2023-11-30 05:00:00,106.3,1.7,94.0,7.6,0.0
2023-11-30 06:00:00,129.41,1.7,95.0,5.4,0.0
2023-11-30 07:00:00,168.09,1.8,94.0,5.4,0.0
2023-11-30 08:00:00,219.27,2.0,93.0,3.6,0.0
2023-11-30 09:00:00,237.13,2.9,87.0,9.4,0.0
2023-11-30 10:00:00,222.5,3.1,86.0,7.6,0.0
2023-11-30 11:00:00,223.34,3.5,82.0,5.4,0.0
2023-11-30 12:00:00,195.21,4.8,74.0,3.6,0.0
2023-11-30 13:00:00,189.81,4.5,79.0,7.6,0.0
2023-11-30 14:00:00,195.0,4.6,77.0,5.4,0.0
2023-11-30 15:00:00,195.0,3.8,83.0,3.6,0.0
2023-11-30 16:00:00,226.0,3.0,84.0,9.4,0.0
2023-11-30 17:00:00,261.0,3.0,85.0,9.4,0.0
2023-11-30 18:00:00,249.34,2.4,90.0,9.4,0.0
2023-11-30 19:00:00,194.49,2.1,91.0,11.2,0.0
2023-11-30 20:00:00,153.93,2.1,89.0,11.2,0.0
2023-11-30 21:00:00,132.72,2.1,90.0,5.4,0.0
2023-11-30 22:00:00,124.72,2.3,87.0,9.4,0.0
2023-11-30 23:00:00,113.79,2.1,90.0,7.6,0.0
2023-12-01 00:00:00,106.91,2.2,90.0,13.0,0.0
2023-12-01 01:00:00,102.63,2.1,86.0,14.8,0.0
2023-12-01 02:00:00,99.1,1.8,82.0,13.0,0.0
2023-12-01 03:00:00,95.88,1.5,83.0,13.0,0.0
2023-12-01 04:00:00,96.07,1.6,77.0,14.8,0.0
2023-12-01 05:00:00,102.31,1.7,76.0,13.0,0.0
2023-12-01 06:00:00,120.03,1.6,78.0,16.6,0.0
2023-12-01 07:00:00,152.11,1.5,76.0,14.8,0.0
2023-12-01 08:00:00,203.46,1.6,76.0,13.0,0.0
2023-12-01 09:00:00,222.63,1.6,76.0,22.3,0.0
2023-12-01 10:00:00,215.37,1.7,76.0,22.3,0.0
2023-12-01 11:00:00,213.52,1.6,72.0,20.5,0.0
2023-12-01 12:00:00,197.09,1.8,72.0,22.3,0.0
2023-12-01 13:00:00,175.19,1.6,71.0,24.1,0.0
2023-12-01 14:00:00,174.32,1.6,71.0,20.5,0.0
2023-12-01 15:00:00,184.4,1.2,73.0,20.5,0.0
2023-12-01 16:00:00,200.05,0.7,74.0,22.3,0.0
2023-12-01 17:00:00,230.69,0.6,75.0,20.5,0.0
2023-12-01 18:00:00,199.16,0.4,74.0,20.5,0.0
2023-12-01 19:00:00,168.56,0.2,73.0,20.2,0.0
