datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Nuclear.1,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-07-25 09:00:00,23.95,48997.91,4457.3225,6704.5825,8282.265,0.61,1052.5225,498.295,0.4275,16.895,421.2225,356.2175,1848.505,250.7975,0.0,6475.0575,0.0,275.76,123.435,14834.3075,888.6925,1842.8475,2915.2525,26149.0325,16537.664999999997,22848.8775,9,5,7,3,1,Summer,19.0,4.0,264.0,46,0.0
2020-07-25 10:00:00,20.82,50876.4075,4438.305,5918.78,7915.475,0.6025,1064.5175,497.77,0.4325,16.205,574.215,688.975,1844.6425,172.7475,0.0,6464.4575,0.0,275.995,125.0575,19322.6225,877.815,2468.365,4827.22,33073.90250000001,15396.5425,17802.50499999999,10,5,7,3,1,Summer,20.5,6.6,381.0,69,0.0
2020-07-25 11:00:00,20.18,52229.2275,4401.2525,5321.005,7887.0025,0.6174999999999999,1068.365,497.2325,0.42,15.8025,1466.1725,503.01,1846.955,148.905,0.0,6462.925,0.0,276.14,127.3125,21071.6525,885.5125,2922.0725,6052.7825,36443.62,14773.605,15785.607499999998,11,5,7,3,1,Summer,21.0,9.7,469.0,73,0.0
2020-07-25 12:00:00,20.26,52303.68,4335.4575,4987.2425,7969.8825,0.6,1068.9625,503.6125,0.4075,15.5875,1974.0025,366.2175,1849.945,542.1275,0.0,6452.8825,0.0,276.095,127.15,20956.77,876.4375,2870.2200000000003,6684.965,37239.485,14529.7,15064.195,12,5,7,3,1,Summer,21.2,6.9,386.0,52,0.0
2020-07-25 13:00:00,17.87,51004.9925,4312.9875,5274.2525000000005,7931.769999999999,0.6174999999999999,1044.0375,507.2,0.405,15.64,1983.2675,691.2375,1846.855,416.0775,0.0,6445.8375,0.0,275.76,128.595,19916.8975,867.8725,2928.9325,7150.7525000000005,36572.5025,14757.26,14432.489999999998,13,5,7,3,1,Summer,23.3,6.8,624.0,30,0.0
2020-07-25 14:00:00,18.15,49741.4275,4298.4525,5620.1025,7877.0225,0.63,1037.8975,509.575,0.435,15.525,2025.6525,940.7975,1837.685,242.21,0.0,6443.07,0.0,275.76,127.0675,18616.3825,860.02,2868.055,6769.4325,34632.2175,15044.5975,15109.21,14,5,7,3,1,Summer,22.9,4.2,658.0,97,0.4
2020-07-25 15:00:00,18.45,48791.75,4288.9275,6147.5225,7792.745,0.635,1035.53,507.94,0.435,15.055,1995.445,1314.9375,1822.23,137.8475,0.0,6439.5525,0.0,276.0775,127.04,17268.455,866.055,3092.295,5827.835,32437.59,15483.7375,16354.160000000003,15,5,7,3,1,Summer,23.9,3.9,475.0,97,0.2
2020-07-25 16:00:00,19.78,48360.51,4299.45,5674.5,7418.55,0.6225,1034.0,507.7525,0.4225,14.84,1646.8525,1829.745,1810.4225,153.57999999999998,0.0,6435.61,0.0,276.14,126.91,15317.345,867.635,3066.38,5125.7975,29772.975,14634.8025,18587.535,16,5,7,3,1,Summer,24.6,7.9,483.0,98,0.1
2020-07-25 17:00:00,25.01,48533.2825,4347.97,6457.5925,8324.9775,0.54,1039.415,508.9425,0.425,14.6925,211.98,716.4,1795.4725,137.715,0.0,6433.085,0.0,276.14,126.56,11495.965,873.8125,3148.7125,4450.0025000000005,25375.8375,16330.9275,23157.445,17,5,7,3,1,Summer,24.5,6.5,348.0,98,0.0
2020-07-25 18:00:00,28.9,48455.6875,4437.9125,7732.2125,8634.37,0.0,1050.7925,511.195,0.4125,14.805,564.44,1329.755,1780.6725,278.22,0.0,6437.945,0.0,276.14,126.105,7048.105,880.655,3205.5475,3566.18,20316.6375,17928.57,28139.05,18,5,7,3,1,Summer,24.3,3.4,239.0,90,0.1
2020-07-25 19:00:00,31.58,47682.145,4488.4075,8548.795,8544.2325,0.0,1049.665,513.5325,0.42,15.32,1169.0875,1741.1025,1772.3525,210.855,0.0,6442.51,0.0,276.14,125.0175,3106.7175,880.345,3201.4575,2951.17,15730.960000000005,18656.225,31951.184999999998,19,5,7,3,1,Summer,23.7,3.6,170.0,56,0.3
2020-07-25 20:00:00,32.22,45667.7175,4482.05,8780.195,8736.9575,0.0,1041.6875,512.7275,0.43,16.34,1765.445,2089.965,1756.43,239.125,0.0,6451.6925,0.0,276.14,125.81,668.105,883.535,3326.665,2586.9225,13059.2975,19071.5675,32608.42,20,5,7,3,1,Summer,22.8,5.2,98.0,29,0.1
2020-07-25 21:00:00,31.41,44639.942500000005,4489.59,8779.345,8853.645,0.0,1039.8975,515.325,0.42,17.439999999999998,1561.075,2122.0375,1743.575,365.295,0.0,6455.27,0.0,276.14,126.275,6.375,899.5725,3600.56,2948.37,13153.765,19188.2125,31486.177500000005,21,5,7,3,1,Summer,20.9,5.8,32.0,69,0.0
2020-07-25 22:00:00,32.15,43354.9325,4436.5725,8552.87,9012.4475,0.0,1083.5075,505.755,0.415,18.1275,1127.5,1957.17,1729.2525,347.26,0.0,6448.99,0.0,276.14,126.5875,0.1975,897.0525,3846.395,4348.5175,14708.195000000002,19154.58,28646.737500000003,22,5,7,3,1,Summer,19.8,6.2,0.0,44,0.0
2020-07-25 23:00:00,24.79,40528.4975,4385.6875,7486.0825,8760.9025,0.0,1283.7625,505.545,0.4275,18.6925,504.06,2367.7,1719.4575,161.655,0.0,6437.772499999999,0.0,276.14,125.78,0.1825,896.3199999999999,3603.265,6359.67,16229.9175,18036.2925,24298.579999999994,23,5,7,3,1,Summer,19.6,9.4,0.0,85,0.0
2020-07-26 00:00:00,23.78,38353.205,4318.0325,5791.035,7258.1775,0.57,1207.93,505.7825,0.4725,18.94,313.35,1034.7875,1698.745,75.3775,0.0,6446.89,0.0,285.9,125.39,0.1925,880.21,3380.395,8414.745,17887.4875,14762.925,20465.7175,0,6,7,3,1,Summer,19.0,8.9,0.0,56,0.0
2020-07-26 01:00:00,21.6,36537.7925,4282.755,5085.6275,6423.26,0.615,1142.96,506.11,0.4325,19.0625,553.685,733.2225,1675.815,320.57,0.0,6451.21,0.0,286.41,123.495,0.21,899.71,3163.8025,9507.6025,18950.755,13157.9575,17587.037500000002,1,6,7,3,1,Summer,18.5,7.9,0.0,82,0.0
2020-07-26 02:00:00,20.37,35227.885,4269.385,5048.21,6144.195,0.605,1140.9675,506.275,0.425,19.13,578.26,614.7625,1653.8175,280.65,0.0,6455.4975,0.0,285.305,123.9875,0.1625,875.3050000000001,3648.8825,10789.4725,20642.37,12839.6475,14585.515000000005,2,6,7,3,1,Summer,19.0,13.0,0.0,97,0.0
2020-07-26 03:00:00,17.0,34968.815,4225.155,4807.17,5905.7325,0.6375,1135.515,506.155,0.4075,19.1075,1018.9025,1695.2525,1634.66,46.3725,0.0,6452.935,0.0,284.82,123.985,0.1725,875.8375,3752.365,11665.36,21324.085000000003,12354.5725,13644.73,3,6,7,3,1,Summer,18.5,13.2,0.0,99,0.0
2020-07-26 04:00:00,17.1,35263.5675,4222.8775000000005,4664.18,5508.415,0.6725,1136.93,506.6075,0.405,19.125,1059.1950000000002,1698.96,1613.565,283.5625,0.0,6451.42,0.0,284.67,123.8825,0.22,905.61,3271.03,12407.685,21798.94,11816.132500000002,13464.627499999997,4,6,7,3,1,Summer,18.1,12.2,0.0,99,0.0
2020-07-26 05:00:00,16.5,35769.1975,4253.5125,4761.8425,5240.17,0.605,1131.67,507.6175,0.4225,18.7925,1262.44,1863.7925,1587.12,135.235,0.0,6435.105,0.0,284.67,123.91,42.135000000000005,861.3775,2841.71,13905.6475,22765.36,11641.3,13003.8375,5,6,7,3,1,Summer,17.5,11.5,0.0,98,0.0
2020-07-26 06:00:00,10.7,36984.4725,4270.7825,4690.745,4771.5225,0.6475,1134.3825000000002,509.2825,0.4225,18.57,848.1425,2134.6,1584.7125,47.0425,0.0,6443.7275,0.0,284.7025,125.99,596.8075,841.585,2554.7825000000003,14595.215,23649.3425,11105.9325,13335.13,6,6,7,3,1,Summer,17.5,11.1,10.0,94,0.0
2020-07-26 07:00:00,10.82,38875.6025,4337.355,4687.2225,4704.237499999999,0.6325000000000001,1142.5475,508.87,0.4225,18.2,632.0350000000001,1485.7275,1597.1575,167.2275,0.0,6459.4325,0.0,284.73,126.735,2011.51,833.4175,2810.3575,13757.35,24680.9575,11042.8775,14194.645,7,6,7,3,1,Summer,19.1,11.9,79.0,92,0.0
2020-07-26 08:00:00,15.88,41796.915,4411.9800000000005,5276.7025,5174.515,0.6174999999999999,1162.215,508.1225,0.415,17.8,708.8824999999999,409.755,1618.84,316.9125,0.0,6462.485000000001,0.0,284.94,124.9225,4269.3675,832.8975,2754.6175,11867.6625,25239.38,12121.555,16557.535000000003,8,6,7,3,1,Summer,21.0,10.7,134.0,100,0.0
2020-07-26 09:00:00,17.83,44529.615,4413.96,6386.047500000001,5379.8425,0.6074999999999999,959.8925,508.13,0.4125,18.245,1165.01,391.505,1626.3625,186.04,0.0,6458.077499999999,0.0,284.97,127.575,7767.54,822.3575,3012.645,11430.6,28437.1475,13233.9125,16092.4675,9,6,7,3,1,Summer,22.6,12.1,187.0,99,0.0
2020-07-26 10:00:00,9.9,47193.58,4371.3375,6044.9025,5169.33,0.6074999999999999,981.1425,506.9825,0.4,18.2475,1618.37,1435.3225,1632.2525,54.3425,0.0,6450.0375,0.0,284.7825,125.1775,12042.4575,816.1324999999999,3962.5075,12129.2325,34192.13,12702.3575,13001.450000000004,10,6,7,3,1,Summer,20.7,15.6,102.0,100,0.2
2020-07-26 11:00:00,2.0,49490.0175,4355.9125,5285.0975,5456.0175,0.6225,1053.175,503.01,0.4225,17.5825,1682.5125,2026.67,1634.7325,53.04,0.0,6438.9975,0.0,285.17,122.46,16252.935,805.455,4217.9725,13303.955,39818.5475,12297.3,9671.47,11,6,7,3,1,Summer,20.2,13.1,119.0,98,0.5
2020-07-26 12:00:00,0.84,49808.5825,4330.305,4560.717500000001,4724.5325,0.61,1052.57,502.005,0.4425,17.0475,1646.1175,2506.43,1635.2225,69.58,0.0,6339.35,0.0,284.88,125.635,20066.085,807.21,4061.7225,14384.0525,44546.967500000006,10839.825,5261.614999999991,12,6,7,3,1,Summer,22.5,20.3,408.0,100,0.0
2020-07-26 13:00:00,-5.82,48044.65,4305.665,4421.8675,4321.315,0.605,1039.7325,500.8375,0.43,16.65,1579.62,3416.38,1616.7025,60.1925,0.0,5981.9025,0.0,285.2475,127.855,21634.0775,815.645,4040.45,14729.2,46386.28749999999,10283.7525,1658.3625000000102,13,6,7,3,1,Summer,23.5,21.4,489.0,100,0.1
2020-07-26 14:00:00,-44.97,46486.4025,4333.21,4393.125,4347.245,0.6275,1048.4425,500.5925,0.4175,16.0725,1545.235,2748.0575,1599.2875,71.10499999999999,0.0,5664.1,0.0,285.26,128.6125,21459.31,752.065,4022.105,13772.6575,45257.675,10289.405,1228.7274999999936,14,6,7,3,1,Summer,19.5,12.0,369.0,100,0.2
2020-07-26 15:00:00,-21.35,44988.68,4343.275,4374.9875,4607.7175,0.62,1038.1775,498.965,0.4275,15.235,1421.4475,2435.9375,1613.465,34.4225,0.0,6046.014999999999,0.0,285.29,129.475,19567.5025,769.8175,4346.7575,12991.79,42897.2125,10519.8475,2091.467499999999,15,6,7,3,1,Summer,19.6,13.7,186.0,97,1.7
2020-07-26 16:00:00,-2.07,44916.2,4381.39,4449.365,5020.3075,0.6225,1040.335,498.965,0.43,14.82,1565.8925,2213.705,1626.22,35.495,0.0,6194.625,0.0,285.35,128.3225,16198.5625,802.76,4524.5625,12272.55,39038.780000000006,11008.9725,5877.419999999991,16,6,7,3,1,Summer,20.3,9.2,278.0,39,0.5
2020-07-26 17:00:00,6.77,45525.09,4427.525,5245.3425,7098.5425,0.71,1046.6775,498.225,0.4225,15.08,1046.9775,1100.375,1618.0075,78.705,0.0,6407.205,0.0,285.42,124.37,12620.105,814.505,4423.3125,10912.3075,34079.9625,13888.7875,11445.127499999997,17,6,7,3,1,Summer,22.3,9.7,496.0,36,0.0
2020-07-26 18:00:00,22.64,46568.6175,4442.695,5748.875,7288.705,0.64,1009.475,498.0875,0.4175,15.895,454.0625,993.4975,1595.5575,157.72,0.0,6412.6225,0.0,286.4525,124.405,8043.2425,859.9200000000001,4282.4275,9325.7725,27847.415,14545.1425,18721.202500000003,18,6,7,3,1,Summer,23.2,11.4,428.0,46,0.0
2020-07-26 19:00:00,25.64,46358.275,4507.735000000001,7171.549999999999,7902.6875,0.655,1017.7525,497.1425,0.445,16.697499999999998,909.1,457.41,1586.7624999999998,254.905,0.0,6434.535,0.0,285.355,125.5475,3523.2275,856.735,3445.8775,7476.860000000001,20795.3675,16589.1325,25562.9075,19,6,7,3,1,Summer,22.9,14.6,252.0,52,0.0
2020-07-26 20:00:00,32.7,45361.0375,4525.89,8273.8775,8026.385,0.0,1018.11,496.09,0.4325,17.3075,1992.73,526.2875,1577.6625,483.5,0.0,6460.4,0.0,285.5025,122.57,822.195,863.865,2576.28,4884.895,14870.4225,17814.4625,30490.615,20,6,7,3,1,Summer,22.1,8.6,116.0,78,0.0
2020-07-26 21:00:00,35.69,44597.1375,4531.2425,8454.1175,8293.065,0.0,1028.0025,496.245,0.4725,17.75,2825.78,1709.6875,1568.44,654.6025,0.0,6470.0425,0.0,285.71000000000004,119.5025,16.025000000000002,871.9425,2054.4025,3325.975,12150.6875,18271.43,32446.45,21,6,7,3,1,Summer,20.3,6.7,31.0,87,0.0
2020-07-26 22:00:00,36.97,43909.1175,4468.1525,8473.2775,8460.8975,0.0,1034.9475,496.475,0.4725,18.82,2433.62,1837.3725,1567.21,302.73,0.0,6474.24,0.0,285.755,118.4275,0.175,870.905,2119.68,2856.76,11314.7075,18465.5975,32594.41,22,6,7,3,1,Summer,18.8,6.1,0.0,98,0.0
2020-07-26 23:00:00,32.04,41063.1675,4387.6125,8414.9075,8503.5025,0.0,1006.7225,492.77,0.45,19.1775,1657.1575,295.2275,1567.4275,175.23,0.0,6479.475,0.0,285.385,118.9525,0.1425,882.2475,2293.135,2595.8375,11019.384999999998,18417.9025,30043.782500000005,23,6,7,3,1,Summer,17.3,6.8,0.0,100,0.0
2020-07-27 00:00:00,32.43,38439.745,4274.09,7806.1525,8510.66,0.0,1064.6525,493.375,0.4475,19.42,306.16,596.8675000000001,1573.61,393.1275,0.0,6477.1875,0.0,285.035,121.935,0.1575,870.1725,2305.685,1913.7425,10460.4125,17874.84,27979.332500000004,0,0,7,3,0,Summer,16.8,7.7,0.0,99,0.0
2020-07-27 01:00:00,27.11,37108.505,4237.9775,7278.4,8522.8225,0.6233333333333334,1316.7175,493.2625,0.4449999999999999,19.715,624.65,1015.21,1594.105,480.2475,0.0,6480.655,0.0,285.17,123.7125,0.1425,864.9875,2077.8075,1582.555,9972.835,17611.202500000003,27135.67,1,0,7,3,0,Summer,16.6,5.9,0.0,35,0.0
2020-07-27 02:00:00,25.8,36327.662500000006,4261.2,7172.435,8618.43,0.635,1284.4475,492.915,0.45,19.9475,1128.2875,1709.89,1611.55,291.475,0.0,6485.860000000001,0.0,285.17,124.27,0.175,847.575,2347.0775000000003,1393.9125,9905.39,17568.2275,26422.272500000006,2,0,7,3,0,Summer,16.8,5.2,0.0,52,0.0
2020-07-27 03:00:00,24.15,36633.12,4263.04,7146.515,8946.155,0.615,1218.1875,493.325,0.4475,20.14,1369.2275,2470.0475,1623.8925,121.7175,0.0,6494.23,0.0,285.17,124.82,0.19,845.39,2256.9425,1682.4525,9948.235,17804.182500000003,26684.885,3,0,7,3,0,Summer,15.5,6.0,0.0,37,0.0
2020-07-27 04:00:00,24.02,37861.7475,4278.0225,7032.7325,9086.48,0.6225,1221.6525,493.34,0.445,20.2875,1496.7125,2950.75,1624.7625,191.3575,0.0,6495.950000000001,0.0,285.17,127.0475,0.2275,853.415,2559.81,2103.8925,10758.0725,17834.204999999998,27103.675,4,0,7,3,0,Summer,16.2,3.4,0.0,30,0.0
2020-07-27 05:00:00,27.18,41212.0325,4309.9575,7603.8925,9207.995,0.63,1412.3125,493.7775,0.4475,20.6775,355.6075,1586.975,1638.99,133.9625,0.0,6497.455,0.0,285.17,124.0325,49.175,856.51,3166.435,2702.8325,12001.3525,18717.9775,29210.68,5,0,7,3,0,Summer,15.7,0.8,0.0,20,0.0
2020-07-27 06:00:00,35.86,48005.36,4400.7375,8315.182499999999,9192.215,0.0,1993.9875,475.6875,0.425,20.8325,587.9,839.0074999999999,1645.3075,284.8625,0.0,6495.2425,0.0,285.27750000000003,126.41,1245.6525,852.9775,3325.2225,3318.99,14220.7725,19977.0725,33784.5875,6,0,7,3,0,Summer,15.4,2.2,9.0,15,0.0
2020-07-27 07:00:00,37.95,54020.3675,4536.2775,8572.8725,9623.1825,0.0,1892.3325,373.9175,0.4024999999999999,19.875,653.48,2037.7225,1661.3625,261.565,0.0,6502.935,0.0,285.55,124.65,4831.695,823.8925,3445.6325,3223.9825,17960.515,20462.305,36059.8525,7,0,7,3,0,Summer,16.4,4.0,84.0,18,0.0
2020-07-27 08:00:00,38.59,57923.245,4572.5,8770.99,10048.055,0.0,1945.995,374.085,0.3999999999999999,18.58,477.71,1958.905,1661.7775,473.1950000000001,0.0,6501.9375,0.0,285.55,120.4525,10271.14,549.6475,3241.63,2396.4,22616.6425,21139.125,35306.60250000001,8,0,7,3,0,Summer,18.6,5.4,215.0,6,0.0
2020-07-27 09:00:00,38.72,59518.3075,4519.61,8938.1525,10092.6875,0.0,1970.5025,378.8425,0.405,17.5225,853.37,1804.3425,1652.2875,456.9425,0.0,6492.6875,0.0,285.55,120.0725,15935.7275,788.8675,2485.8450000000003,1871.2725,26921.685,21380.185,32596.6225,9,0,7,3,0,Summer,20.9,9.8,371.0,9,0.0
2020-07-27 10:00:00,36.87,61270.33,4432.31,9062.7075,9996.6,0.0,1964.165,369.9525,0.47,16.6825,682.6425,1511.11,1651.475,466.205,0.0,6478.4175,0.0,285.55,120.565,20138.6525,843.0025,2201.385,2186.9825,31077.01000000001,21393.425,30193.32,10,0,7,3,0,Summer,22.6,9.4,525.0,91,0.0
2020-07-27 11:00:00,35.45,62861.11,4391.875,8467.442500000001,9779.5125,0.67,1940.2475,368.45,0.425,15.895,463.125,1036.8425,1653.8275,241.3275,0.0,6465.76,0.0,285.55,122.1975,22842.8475,852.1175,2292.12,3012.4575,34434.455,20555.6525,28426.655,11,0,7,3,0,Summer,23.5,9.2,594.0,98,0.2
2020-07-27 12:00:00,32.18,62352.067500000005,4344.3275,8076.71,9902.5575,0.6166666666666667,1935.2875,368.45,0.4125,15.25,367.68,450.4775,1664.91,210.9075,0.0,6456.1775,0.0,285.55,123.3,23441.8025,872.3175,2107.3225,4059.63,35828.90000000001,20283.005,26523.1675,12,0,7,3,0,Summer,24.0,8.8,552.0,99,0.1
2020-07-27 13:00:00,30.54,61500.08,4336.98,7988.26,9901.61,0.0,1930.1475,368.45,0.4075,14.6775,1294.1625,287.91,1699.0075,354.09000000000003,0.0,6449.1825,0.0,285.45500000000004,124.855,22658.6825,869.5625,1987.7675,5001.6075,36038.135,20188.4675,25461.945,13,0,7,3,0,Summer,24.4,9.4,467.0,99,0.0
2020-07-27 14:00:00,30.46,60568.675,4300.39,7992.7575,9855.37,0.0,1965.8725,368.45,0.405,14.19,993.7525,258.11,1713.2375,360.1675,0.0,6442.89,0.0,285.55,124.9325,21004.8575,849.22,1874.775,6019.76,35273.1875,20182.45,25295.487500000003,14,0,7,3,0,Summer,24.0,13.4,520.0,99,0.1
2020-07-27 15:00:00,31.4,59607.1625,4340.82,7957.36,9788.9125,0.0,1908.8525,368.4525,0.4225,13.8075,473.2375,451.0475,1719.1975,297.11,0.0,6437.395,0.0,285.45500000000004,124.37,18193.115,851.5075,2066.3825,6573.745,33190.369999999995,20023.5775,26416.792500000003,15,0,7,3,0,Summer,23.9,11.8,344.0,90,0.1
2020-07-27 16:00:00,34.44,58297.0825,4374.35,8207.2625,9763.7075,0.0,1941.5225,369.2475,0.4175,13.5425,504.305,723.8199999999999,1709.125,145.9775,0.0,6430.9375,0.0,285.4925,117.24,15562.305,829.9925,2350.825,6842.085,30984.667500000003,20281.74,27312.414999999997,16,0,7,3,0,Summer,24.8,11.8,441.0,99,0.0
2020-07-27 17:00:00,36.44,58606.15,4457.3775000000005,8462.724999999999,9681.8,0.505,1963.52,373.6725,0.4275,13.3875,524.37,588.825,1696.0575,285.04999999999995,0.0,6426.125,0.0,285.55,123.99,11869.65,831.5825,3081.2625,6702.4725,28091.869999999995,20481.7175,30514.28000000001,17,0,7,3,0,Summer,24.8,11.6,274.0,100,0.0
2020-07-27 18:00:00,38.5,58643.5425,4564.9775,8544.145,9736.3825,0.7,1709.3475,378.855,0.445,13.4575,1681.3575,2129.005,1685.7875,562.215,0.0,6422.56,0.0,285.55,124.8825,7181.38,839.015,3494.2375,6704.165,24192.7625,20368.73,34450.78,18,0,7,3,0,Summer,24.4,8.6,152.0,100,0.0
2020-07-27 19:00:00,39.36,57896.4975,4610.17,8804.975,9749.73,0.7625,1500.2075,381.3975,0.4575,13.805,2756.2925,1981.905,1677.8975,682.38,0.0,6421.842500000001,0.0,285.55,128.85,3018.1625,858.7425000000001,4581.195,7287.815,21857.620000000003,20436.31,36038.8775,19,0,7,3,0,Summer,23.5,8.7,100.0,100,0.0
2020-07-27 20:00:00,37.98,56099.2675,4598.81,8877.477499999999,9824.085,0.73,1481.7475,382.61,0.42,14.765,1825.0625,1927.87,1672.8825,337.6,0.0,6416.84,0.0,285.55,128.675,633.8824999999999,866.3125,5175.61,9132.4225,21551.2075,20565.92,34548.06,20,0,7,3,0,Summer,22.4,1.6,56.0,96,0.0
2020-07-27 21:00:00,33.72,54657.54,4581.6625,8891.665,9739.465,0.61,1411.29,385.4075,0.4275,16.085,1015.995,2089.955,1655.31,417.2625,0.0,6409.285,0.0,285.55,128.14499999999998,7.82,891.475,5250.675,11956.685,23869.415,20427.827500000003,30788.125,21,0,7,3,0,Summer,21.2,6.5,15.0,90,0.0
2020-07-27 22:00:00,29.0,52098.6275,4486.9775,8479.135,9697.1475,0.6074999999999999,1307.85,385.3225,0.4425,16.9875,938.605,1920.6975,1642.4575,383.2425,0.0,6289.4375,0.0,285.55,125.425,0.185,889.8575000000001,5038.2875,13917.15,25468.3,19869.455,26630.327500000003,22,0,7,3,0,Summer,20.6,11.5,0.0,40,0.0
2020-07-27 23:00:00,22.62,47849.46,4406.025,6686.4775,9202.85,0.6174999999999999,1179.0,385.3225,0.4275,17.5775,490.1775,501.0775,1653.455,203.105,0.0,6132.6825,0.0,285.55,127.9,0.1825,893.8249999999999,4773.985000000001,15744.9825,26781.735,17453.649999999998,21067.725,23,0,7,3,0,Summer,19.6,11.7,0.0,81,0.0
2020-07-28 00:00:00,18.71,44598.785,4309.807500000001,5424.4625,7800.09,0.61,1046.625,385.53,0.4375,17.7675,680.515,1097.735,1656.325,170.48749999999998,0.0,6121.635,0.0,284.7575,128.0825,0.1875,571.575,5186.4675,16459.3125,27782.5875,14656.7075,16816.197500000002,0,1,7,3,0,Summer,19.2,14.9,0.0,99,0.0
2020-07-28 01:00:00,19.16,42988.795,4278.34,4618.5325,7397.575,0.6125,1036.74,384.03,0.42,17.7525,1706.2625,1385.3575,1655.92,124.0575,0.0,6130.18,0.0,284.69,127.83,0.165,561.565,5184.175,17002.6575,28245.315,13436.8775,14743.479999999996,1,1,7,3,0,Summer,20.2,17.1,0.0,99,0.0
2020-07-28 02:00:00,16.82,42516.4325,4267.3275,4208.8375,7014.325,0.615,1026.7175,383.4875,0.4175,17.572499999999998,1903.2075,2495.4425,1663.9725,109.5525,0.0,6139.9275,0.0,284.69,124.8725,0.185,568.2675,5410.96,17506.165,28958.1625,12633.367499999998,13558.27,2,1,7,3,0,Summer,20.8,14.7,0.0,95,0.0
2020-07-28 03:00:00,17.2,43363.165,4256.1,4131.525,6742.1925,0.61,1030.495,383.4825,0.4475,17.745,1859.29,3024.7375,1670.2075,145.7775,0.0,6191.46,0.0,284.69,125.86,0.1875,531.3225,5418.035,17928.5,29418.807500000003,12287.695,13944.357499999998,3,1,7,3,0,Summer,20.3,15.2,0.0,95,0.0
2020-07-28 04:00:00,17.11,44336.185,4263.52,4081.2675,6599.77,0.6275,1032.76,383.4825,0.445,17.814999999999998,1774.1325,2846.565,1674.8375,110.83,0.0,6274.549999999999,0.0,284.69,125.84,0.19,537.8475,5396.075,18218.6075,29664.06,12097.28,14672.124999999996,4,1,7,3,0,Summer,20.1,14.7,0.0,99,0.0
2020-07-28 05:00:00,21.56,47407.605,4303.64,4406.6025,7068.99,0.62,1243.68,383.48,0.4599999999999999,17.5425,1362.3125,1673.025,1687.37,145.31,0.0,6305.205,0.0,285.6375,126.06,37.7725,562.8225,5455.83,17820.0475,29449.97,13102.7525,17957.635000000002,5,1,7,3,0,Summer,20.1,14.0,0.0,97,0.0
2020-07-28 06:00:00,26.21,53336.2425,4429.0875,5602.52,7951.995,0.625,1800.5225,385.025,0.43,17.064999999999998,665.835,353.7525,1684.665,188.495,0.0,6304.345,0.0,289.2525,126.4975,992.7575,529.0725,5690.1050000000005,17181.2625,30166.3725,15740.0625,23169.870000000003,6,1,7,3,0,Summer,20.5,14.1,5.0,93,0.0
2020-07-28 07:00:00,32.17,58368.692500000005,4553.9375,6623.445,8308.1825,0.59,1850.0125,384.9,0.41,15.54,2389.2000000000003,1368.5549999999998,1659.695,466.4775,0.0,6315.585,0.0,289.275,125.81,4046.72,541.405,5603.2525000000005,14973.6275,31303.71,17166.54,27064.98250000001,7,1,7,3,0,Summer,21.7,15.5,54.0,92,0.0
2020-07-28 08:00:00,33.32,61779.78,4629.1525,6949.7675,8619.685,0.0,1851.55,380.9725,0.425,14.2725,1720.505,1269.3375,1674.13,303.5225,0.0,6428.782499999999,0.0,295.8625,126.765,9020.1675,516.9124999999999,5394.925,14235.0425,35256.94,17801.975,26522.84,8,1,7,3,0,Summer,22.9,13.6,115.0,95,0.0
2020-07-28 09:00:00,28.62,63721.935,4552.355,5937.6675,8445.6675,0.0,1885.45,380.97,0.4275,12.89,886.9175,452.1325,1686.7025,156.2175,0.0,6355.4725,0.0,300.5075,126.6175,14939.33,536.2825,5499.6325,15671.015,42505.2525,16649.755,21216.682499999995,9,1,7,3,0,Summer,24.0,16.9,238.0,94,0.1
2020-07-28 10:00:00,23.58,65634.47750000001,4454.4,4848.674999999999,7681.8575,0.62,2089.06,380.97,0.43,12.36,89.745,918.975,1696.415,130.935,0.0,6265.3525,0.0,300.4825,123.6,19784.355,534.2875,5686.0825,17538.7775,49290.965,15000.562499999998,16343.512500000012,10,1,7,3,0,Summer,25.2,16.6,381.0,85,0.0
2020-07-28 11:00:00,21.04,67161.3175,4361.73,4204.0075,7436.075,0.62,2246.0075,380.975,0.4075,11.9,535.3824999999999,1395.8875,1703.96,136.2725,0.0,6106.31,0.0,300.48,127.0425,22960.02,538.3925,5628.3825,19157.3375,53947.7025,14267.065,13213.615000000003,11,1,7,3,0,Summer,26.2,15.1,572.0,83,0.0
2020-07-28 12:00:00,14.93,66907.79,4234.7425,4016.15,6907.995000000001,0.0,2265.82,380.98,0.4225,11.4125,1886.485,2128.16,1697.895,156.77,0.0,6195.0575,0.0,300.4625,129.32999999999998,24088.2325,535.0525,5694.1475,20549.6925,56421.48,13570.945,10486.309999999998,12,1,7,3,0,Summer,26.9,17.5,617.0,56,0.0
