Country,ISO3,Date,Metric,Unit,Value
Belgium,BEL,2016-08-01,Wind,mtCO2,0.0
Belgium,BEL,2016-09-01,Demand,TWh,6.76
Belgium,BEL,2016-09-01,Bioenergy,%,2.18
Belgium,BEL,2016-09-01,Coal,%,0.0
Belgium,BEL,2016-09-01,Gas,%,29.15
Belgium,BEL,2016-09-01,Hydro,%,0.0
Belgium,BEL,2016-09-01,Nuclear,%,51.26
Belgium,BEL,2016-09-01,Solar,%,5.19
Belgium,BEL,2016-09-01,Wind,%,4.52
Belgium,BEL,2016-09-01,Bioenergy,TWh,0.13
Belgium,BEL,2016-09-01,Coal,TWh,0.0
Belgium,BEL,2016-09-01,Gas,TWh,1.74
Belgium,BEL,2016-09-01,Hydro,TWh,0.0
Belgium,BEL,2016-09-01,Nuclear,TWh,3.06
Belgium,BEL,2016-09-01,Solar,TWh,0.31
Belgium,BEL,2016-09-01,Wind,TWh,0.27
Belgium,BEL,2016-09-01,Total Generation,TWh,5.97
Belgium,BEL,2016-09-01,Net Imports,TWh,0.79
Belgium,BEL,2016-09-01,Bioenergy,mtCO2,0.03
Belgium,BEL,2016-09-01,Coal,mtCO2,0.0
Belgium,BEL,2016-09-01,Gas,mtCO2,0.73
Belgium,BEL,2016-09-01,Hydro,mtCO2,0.0
Belgium,BEL,2016-09-01,Nuclear,mtCO2,0.02
Belgium,BEL,2016-09-01,Solar,mtCO2,0.01
Belgium,BEL,2016-09-01,Wind,mtCO2,0.0
Belgium,BEL,2016-10-01,Demand,TWh,7.32
Belgium,BEL,2016-10-01,Bioenergy,%,3.62
Belgium,BEL,2016-10-01,Coal,%,0.0
Belgium,BEL,2016-10-01,Gas,%,40.79
Belgium,BEL,2016-10-01,Hydro,%,0.0
Belgium,BEL,2016-10-01,Nuclear,%,37.66
Belgium,BEL,2016-10-01,Solar,%,2.8
Belgium,BEL,2016-10-01,Wind,%,5.43
Belgium,BEL,2016-10-01,Bioenergy,TWh,0.22
Belgium,BEL,2016-10-01,Coal,TWh,0.0
Belgium,BEL,2016-10-01,Gas,TWh,2.48
Belgium,BEL,2016-10-01,Hydro,TWh,0.0
Belgium,BEL,2016-10-01,Nuclear,TWh,2.29
Belgium,BEL,2016-10-01,Solar,TWh,0.17
Belgium,BEL,2016-10-01,Wind,TWh,0.33
Belgium,BEL,2016-10-01,Total Generation,TWh,6.08
Belgium,BEL,2016-10-01,Net Imports,TWh,1.24
Belgium,BEL,2016-10-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2016-10-01,Coal,mtCO2,0.0
Belgium,BEL,2016-10-01,Gas,mtCO2,1.04
Belgium,BEL,2016-10-01,Hydro,mtCO2,0.0
Belgium,BEL,2016-10-01,Nuclear,mtCO2,0.01
Belgium,BEL,2016-10-01,Solar,mtCO2,0.01
Belgium,BEL,2016-10-01,Wind,mtCO2,0.0
Belgium,BEL,2016-11-01,Demand,TWh,7.48
Belgium,BEL,2016-11-01,Bioenergy,%,2.58
Belgium,BEL,2016-11-01,Coal,%,0.0
Belgium,BEL,2016-11-01,Gas,%,37.08
Belgium,BEL,2016-11-01,Hydro,%,0.15
Belgium,BEL,2016-11-01,Nuclear,%,42.71
Belgium,BEL,2016-11-01,Solar,%,1.22
Belgium,BEL,2016-11-01,Wind,%,7.29
Belgium,BEL,2016-11-01,Bioenergy,TWh,0.17
Belgium,BEL,2016-11-01,Coal,TWh,0.0
Belgium,BEL,2016-11-01,Gas,TWh,2.44
Belgium,BEL,2016-11-01,Hydro,TWh,0.01
Belgium,BEL,2016-11-01,Nuclear,TWh,2.81
Belgium,BEL,2016-11-01,Solar,TWh,0.08
Belgium,BEL,2016-11-01,Wind,TWh,0.48
Belgium,BEL,2016-11-01,Total Generation,TWh,6.58
Belgium,BEL,2016-11-01,Net Imports,TWh,0.9
Belgium,BEL,2016-11-01,Bioenergy,mtCO2,0.04
Belgium,BEL,2016-11-01,Coal,mtCO2,0.0
Belgium,BEL,2016-11-01,Gas,mtCO2,1.03
Belgium,BEL,2016-11-01,Hydro,mtCO2,0.0
Belgium,BEL,2016-11-01,Nuclear,mtCO2,0.01
Belgium,BEL,2016-11-01,Solar,mtCO2,0.0
Belgium,BEL,2016-11-01,Wind,mtCO2,0.01
Belgium,BEL,2016-12-01,Demand,TWh,7.84
Belgium,BEL,2016-12-01,Bioenergy,%,2.86
Belgium,BEL,2016-12-01,Coal,%,0.0
Belgium,BEL,2016-12-01,Gas,%,34.88
Belgium,BEL,2016-12-01,Hydro,%,0.14
Belgium,BEL,2016-12-01,Nuclear,%,47.82
Belgium,BEL,2016-12-01,Solar,%,0.82
Belgium,BEL,2016-12-01,Wind,%,5.04
Belgium,BEL,2016-12-01,Bioenergy,TWh,0.21
Belgium,BEL,2016-12-01,Coal,TWh,0.0
Belgium,BEL,2016-12-01,Gas,TWh,2.56
Belgium,BEL,2016-12-01,Hydro,TWh,0.01
Belgium,BEL,2016-12-01,Nuclear,TWh,3.51
Belgium,BEL,2016-12-01,Solar,TWh,0.06
Belgium,BEL,2016-12-01,Wind,TWh,0.37
Belgium,BEL,2016-12-01,Total Generation,TWh,7.34
Belgium,BEL,2016-12-01,Net Imports,TWh,0.5
Belgium,BEL,2016-12-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2016-12-01,Coal,mtCO2,0.0
Belgium,BEL,2016-12-01,Gas,mtCO2,1.08
Belgium,BEL,2016-12-01,Hydro,mtCO2,0.0
Belgium,BEL,2016-12-01,Nuclear,mtCO2,0.02
Belgium,BEL,2016-12-01,Solar,mtCO2,0.0
Belgium,BEL,2016-12-01,Wind,mtCO2,0.0
Belgium,BEL,2017-01-01,Demand,TWh,8.44
Belgium,BEL,2017-01-01,Bioenergy,%,3.18
Belgium,BEL,2017-01-01,Coal,%,0.0
Belgium,BEL,2017-01-01,Gas,%,33.02
Belgium,BEL,2017-01-01,Hydro,%,0.13
Belgium,BEL,2017-01-01,Nuclear,%,48.14
Belgium,BEL,2017-01-01,Solar,%,1.06
Belgium,BEL,2017-01-01,Wind,%,4.91
Belgium,BEL,2017-01-01,Bioenergy,TWh,0.24
Belgium,BEL,2017-01-01,Coal,TWh,0.0
Belgium,BEL,2017-01-01,Gas,TWh,2.49
Belgium,BEL,2017-01-01,Hydro,TWh,0.01
Belgium,BEL,2017-01-01,Nuclear,TWh,3.63
Belgium,BEL,2017-01-01,Solar,TWh,0.08
Belgium,BEL,2017-01-01,Wind,TWh,0.37
Belgium,BEL,2017-01-01,Total Generation,TWh,7.54
Belgium,BEL,2017-01-01,Net Imports,TWh,0.9
Belgium,BEL,2017-01-01,Bioenergy,mtCO2,0.06
Belgium,BEL,2017-01-01,Coal,mtCO2,0.0
Belgium,BEL,2017-01-01,Gas,mtCO2,1.05
Belgium,BEL,2017-01-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-01-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-01-01,Solar,mtCO2,0.0
Belgium,BEL,2017-01-01,Wind,mtCO2,0.0
Belgium,BEL,2017-02-01,Demand,TWh,7.28
Belgium,BEL,2017-02-01,Bioenergy,%,3.41
Belgium,BEL,2017-02-01,Coal,%,0.0
Belgium,BEL,2017-02-01,Gas,%,28.64
Belgium,BEL,2017-02-01,Hydro,%,0.3
Belgium,BEL,2017-02-01,Nuclear,%,49.85
Belgium,BEL,2017-02-01,Solar,%,1.34
Belgium,BEL,2017-02-01,Wind,%,7.42
Belgium,BEL,2017-02-01,Bioenergy,TWh,0.23
Belgium,BEL,2017-02-01,Coal,TWh,0.0
Belgium,BEL,2017-02-01,Gas,TWh,1.93
Belgium,BEL,2017-02-01,Hydro,TWh,0.02
Belgium,BEL,2017-02-01,Nuclear,TWh,3.36
Belgium,BEL,2017-02-01,Solar,TWh,0.09
Belgium,BEL,2017-02-01,Wind,TWh,0.5
Belgium,BEL,2017-02-01,Total Generation,TWh,6.74
Belgium,BEL,2017-02-01,Net Imports,TWh,0.54
Belgium,BEL,2017-02-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2017-02-01,Coal,mtCO2,0.0
Belgium,BEL,2017-02-01,Gas,mtCO2,0.81
Belgium,BEL,2017-02-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-02-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-02-01,Solar,mtCO2,0.0
Belgium,BEL,2017-02-01,Wind,mtCO2,0.01
Belgium,BEL,2017-03-01,Demand,TWh,7.61
Belgium,BEL,2017-03-01,Bioenergy,%,3.28
Belgium,BEL,2017-03-01,Coal,%,0.0
Belgium,BEL,2017-03-01,Gas,%,25.68
Belgium,BEL,2017-03-01,Hydro,%,0.43
Belgium,BEL,2017-03-01,Nuclear,%,49.79
Belgium,BEL,2017-03-01,Solar,%,3.71
Belgium,BEL,2017-03-01,Wind,%,8.27
Belgium,BEL,2017-03-01,Bioenergy,TWh,0.23
Belgium,BEL,2017-03-01,Coal,TWh,0.0
Belgium,BEL,2017-03-01,Gas,TWh,1.8
Belgium,BEL,2017-03-01,Hydro,TWh,0.03
Belgium,BEL,2017-03-01,Nuclear,TWh,3.49
Belgium,BEL,2017-03-01,Solar,TWh,0.26
Belgium,BEL,2017-03-01,Wind,TWh,0.58
Belgium,BEL,2017-03-01,Total Generation,TWh,7.01
Belgium,BEL,2017-03-01,Net Imports,TWh,0.6
Belgium,BEL,2017-03-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2017-03-01,Coal,mtCO2,0.0
Belgium,BEL,2017-03-01,Gas,mtCO2,0.76
Belgium,BEL,2017-03-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-03-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-03-01,Solar,mtCO2,0.01
Belgium,BEL,2017-03-01,Wind,mtCO2,0.01
Belgium,BEL,2017-04-01,Demand,TWh,6.98
Belgium,BEL,2017-04-01,Bioenergy,%,3.87
Belgium,BEL,2017-04-01,Coal,%,0.0
Belgium,BEL,2017-04-01,Gas,%,34.99
Belgium,BEL,2017-04-01,Hydro,%,0.18
Belgium,BEL,2017-04-01,Nuclear,%,38.31
Belgium,BEL,2017-04-01,Solar,%,6.26
Belgium,BEL,2017-04-01,Wind,%,5.52
Belgium,BEL,2017-04-01,Bioenergy,TWh,0.21
Belgium,BEL,2017-04-01,Coal,TWh,0.0
Belgium,BEL,2017-04-01,Gas,TWh,1.9
Belgium,BEL,2017-04-01,Hydro,TWh,0.01
Belgium,BEL,2017-04-01,Nuclear,TWh,2.08
Belgium,BEL,2017-04-01,Solar,TWh,0.34
Belgium,BEL,2017-04-01,Wind,TWh,0.3
Belgium,BEL,2017-04-01,Total Generation,TWh,5.43
Belgium,BEL,2017-04-01,Net Imports,TWh,1.55
Belgium,BEL,2017-04-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2017-04-01,Coal,mtCO2,0.0
Belgium,BEL,2017-04-01,Gas,mtCO2,0.8
Belgium,BEL,2017-04-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-04-01,Nuclear,mtCO2,0.01
Belgium,BEL,2017-04-01,Solar,mtCO2,0.02
Belgium,BEL,2017-04-01,Wind,mtCO2,0.0
Belgium,BEL,2017-05-01,Demand,TWh,6.94
Belgium,BEL,2017-05-01,Bioenergy,%,4.13
Belgium,BEL,2017-05-01,Coal,%,0.0
Belgium,BEL,2017-05-01,Gas,%,27.19
Belgium,BEL,2017-05-01,Hydro,%,0.17
Belgium,BEL,2017-05-01,Nuclear,%,46.47
Belgium,BEL,2017-05-01,Solar,%,7.06
Belgium,BEL,2017-05-01,Wind,%,5.68
Belgium,BEL,2017-05-01,Bioenergy,TWh,0.24
Belgium,BEL,2017-05-01,Coal,TWh,0.0
Belgium,BEL,2017-05-01,Gas,TWh,1.58
Belgium,BEL,2017-05-01,Hydro,TWh,0.01
Belgium,BEL,2017-05-01,Nuclear,TWh,2.7
Belgium,BEL,2017-05-01,Solar,TWh,0.41
Belgium,BEL,2017-05-01,Wind,TWh,0.33
Belgium,BEL,2017-05-01,Total Generation,TWh,5.81
Belgium,BEL,2017-05-01,Net Imports,TWh,1.13
Belgium,BEL,2017-05-01,Bioenergy,mtCO2,0.06
Belgium,BEL,2017-05-01,Coal,mtCO2,0.0
Belgium,BEL,2017-05-01,Gas,mtCO2,0.67
Belgium,BEL,2017-05-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-05-01,Nuclear,mtCO2,0.01
Belgium,BEL,2017-05-01,Solar,mtCO2,0.02
Belgium,BEL,2017-05-01,Wind,mtCO2,0.0
Belgium,BEL,2017-06-01,Demand,TWh,6.74
Belgium,BEL,2017-06-01,Bioenergy,%,3.52
Belgium,BEL,2017-06-01,Coal,%,0.0
Belgium,BEL,2017-06-01,Gas,%,21.13
Belgium,BEL,2017-06-01,Hydro,%,0.0
Belgium,BEL,2017-06-01,Nuclear,%,55.13
Belgium,BEL,2017-06-01,Solar,%,6.58
Belgium,BEL,2017-06-01,Wind,%,6.43
Belgium,BEL,2017-06-01,Bioenergy,TWh,0.23
Belgium,BEL,2017-06-01,Coal,TWh,0.0
Belgium,BEL,2017-06-01,Gas,TWh,1.38
Belgium,BEL,2017-06-01,Hydro,TWh,0.0
Belgium,BEL,2017-06-01,Nuclear,TWh,3.6
Belgium,BEL,2017-06-01,Solar,TWh,0.43
Belgium,BEL,2017-06-01,Wind,TWh,0.42
Belgium,BEL,2017-06-01,Total Generation,TWh,6.53
Belgium,BEL,2017-06-01,Net Imports,TWh,0.21
Belgium,BEL,2017-06-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2017-06-01,Coal,mtCO2,0.0
Belgium,BEL,2017-06-01,Gas,mtCO2,0.58
Belgium,BEL,2017-06-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-06-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-06-01,Solar,mtCO2,0.02
Belgium,BEL,2017-06-01,Wind,mtCO2,0.01
Belgium,BEL,2017-07-01,Demand,TWh,6.67
Belgium,BEL,2017-07-01,Bioenergy,%,2.95
Belgium,BEL,2017-07-01,Coal,%,0.0
Belgium,BEL,2017-07-01,Gas,%,20.9
Belgium,BEL,2017-07-01,Hydro,%,0.0
Belgium,BEL,2017-07-01,Nuclear,%,57.36
Belgium,BEL,2017-07-01,Solar,%,5.61
Belgium,BEL,2017-07-01,Wind,%,5.75
Belgium,BEL,2017-07-01,Bioenergy,TWh,0.21
Belgium,BEL,2017-07-01,Coal,TWh,0.0
Belgium,BEL,2017-07-01,Gas,TWh,1.49
Belgium,BEL,2017-07-01,Hydro,TWh,0.0
Belgium,BEL,2017-07-01,Nuclear,TWh,4.09
Belgium,BEL,2017-07-01,Solar,TWh,0.4
Belgium,BEL,2017-07-01,Wind,TWh,0.41
Belgium,BEL,2017-07-01,Total Generation,TWh,7.13
Belgium,BEL,2017-07-01,Net Imports,TWh,-0.46
Belgium,BEL,2017-07-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2017-07-01,Coal,mtCO2,0.0
Belgium,BEL,2017-07-01,Gas,mtCO2,0.63
Belgium,BEL,2017-07-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-07-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-07-01,Solar,mtCO2,0.02
Belgium,BEL,2017-07-01,Wind,mtCO2,0.01
Belgium,BEL,2017-08-01,Demand,TWh,6.79
Belgium,BEL,2017-08-01,Bioenergy,%,3.17
Belgium,BEL,2017-08-01,Coal,%,0.0
Belgium,BEL,2017-08-01,Gas,%,20.0
Belgium,BEL,2017-08-01,Hydro,%,0.0
Belgium,BEL,2017-08-01,Nuclear,%,59.14
Belgium,BEL,2017-08-01,Solar,%,4.89
Belgium,BEL,2017-08-01,Wind,%,4.75
Belgium,BEL,2017-08-01,Bioenergy,TWh,0.22
Belgium,BEL,2017-08-01,Coal,TWh,0.0
Belgium,BEL,2017-08-01,Gas,TWh,1.39
Belgium,BEL,2017-08-01,Hydro,TWh,0.0
Belgium,BEL,2017-08-01,Nuclear,TWh,4.11
Belgium,BEL,2017-08-01,Solar,TWh,0.34
Belgium,BEL,2017-08-01,Wind,TWh,0.33
Belgium,BEL,2017-08-01,Total Generation,TWh,6.95
Belgium,BEL,2017-08-01,Net Imports,TWh,-0.16
Belgium,BEL,2017-08-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2017-08-01,Coal,mtCO2,0.0
Belgium,BEL,2017-08-01,Gas,mtCO2,0.59
Belgium,BEL,2017-08-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-08-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-08-01,Solar,mtCO2,0.02
Belgium,BEL,2017-08-01,Wind,mtCO2,0.0
Belgium,BEL,2017-09-01,Demand,TWh,6.8
Belgium,BEL,2017-09-01,Bioenergy,%,2.93
Belgium,BEL,2017-09-01,Coal,%,0.0
Belgium,BEL,2017-09-01,Gas,%,22.38
Belgium,BEL,2017-09-01,Hydro,%,0.15
Belgium,BEL,2017-09-01,Nuclear,%,55.71
Belgium,BEL,2017-09-01,Solar,%,4.01
Belgium,BEL,2017-09-01,Wind,%,6.02
Belgium,BEL,2017-09-01,Bioenergy,TWh,0.19
Belgium,BEL,2017-09-01,Coal,TWh,0.0
Belgium,BEL,2017-09-01,Gas,TWh,1.45
Belgium,BEL,2017-09-01,Hydro,TWh,0.01
Belgium,BEL,2017-09-01,Nuclear,TWh,3.61
Belgium,BEL,2017-09-01,Solar,TWh,0.26
Belgium,BEL,2017-09-01,Wind,TWh,0.39
Belgium,BEL,2017-09-01,Total Generation,TWh,6.48
Belgium,BEL,2017-09-01,Net Imports,TWh,0.32
Belgium,BEL,2017-09-01,Bioenergy,mtCO2,0.04
Belgium,BEL,2017-09-01,Coal,mtCO2,0.0
Belgium,BEL,2017-09-01,Gas,mtCO2,0.61
Belgium,BEL,2017-09-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-09-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-09-01,Solar,mtCO2,0.01
Belgium,BEL,2017-09-01,Wind,mtCO2,0.01
Belgium,BEL,2017-10-01,Demand,TWh,7.3
Belgium,BEL,2017-10-01,Bioenergy,%,3.15
Belgium,BEL,2017-10-01,Coal,%,0.0
Belgium,BEL,2017-10-01,Gas,%,30.48
Belgium,BEL,2017-10-01,Hydro,%,0.15
Belgium,BEL,2017-10-01,Nuclear,%,43.99
Belgium,BEL,2017-10-01,Solar,%,2.4
Belgium,BEL,2017-10-01,Wind,%,10.36
Belgium,BEL,2017-10-01,Bioenergy,TWh,0.21
Belgium,BEL,2017-10-01,Coal,TWh,0.0
Belgium,BEL,2017-10-01,Gas,TWh,2.03
Belgium,BEL,2017-10-01,Hydro,TWh,0.01
Belgium,BEL,2017-10-01,Nuclear,TWh,2.93
Belgium,BEL,2017-10-01,Solar,TWh,0.16
Belgium,BEL,2017-10-01,Wind,TWh,0.69
Belgium,BEL,2017-10-01,Total Generation,TWh,6.66
Belgium,BEL,2017-10-01,Net Imports,TWh,0.64
Belgium,BEL,2017-10-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2017-10-01,Coal,mtCO2,0.0
Belgium,BEL,2017-10-01,Gas,mtCO2,0.85
Belgium,BEL,2017-10-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-10-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-10-01,Solar,mtCO2,0.01
Belgium,BEL,2017-10-01,Wind,mtCO2,0.01
Belgium,BEL,2017-11-01,Demand,TWh,7.6
Belgium,BEL,2017-11-01,Bioenergy,%,3.69
Belgium,BEL,2017-11-01,Coal,%,0.0
Belgium,BEL,2017-11-01,Gas,%,33.48
Belgium,BEL,2017-11-01,Hydro,%,0.15
Belgium,BEL,2017-11-01,Nuclear,%,43.22
Belgium,BEL,2017-11-01,Solar,%,1.18
Belgium,BEL,2017-11-01,Wind,%,7.96
Belgium,BEL,2017-11-01,Bioenergy,TWh,0.25
Belgium,BEL,2017-11-01,Coal,TWh,0.0
Belgium,BEL,2017-11-01,Gas,TWh,2.27
Belgium,BEL,2017-11-01,Hydro,TWh,0.01
Belgium,BEL,2017-11-01,Nuclear,TWh,2.93
Belgium,BEL,2017-11-01,Solar,TWh,0.08
Belgium,BEL,2017-11-01,Wind,TWh,0.54
Belgium,BEL,2017-11-01,Total Generation,TWh,6.78
Belgium,BEL,2017-11-01,Net Imports,TWh,0.82
Belgium,BEL,2017-11-01,Bioenergy,mtCO2,0.06
Belgium,BEL,2017-11-01,Coal,mtCO2,0.0
Belgium,BEL,2017-11-01,Gas,mtCO2,0.96
Belgium,BEL,2017-11-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-11-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-11-01,Solar,mtCO2,0.0
Belgium,BEL,2017-11-01,Wind,mtCO2,0.01
Belgium,BEL,2017-12-01,Demand,TWh,7.82
Belgium,BEL,2017-12-01,Bioenergy,%,3.49
Belgium,BEL,2017-12-01,Coal,%,0.0
Belgium,BEL,2017-12-01,Gas,%,28.46
Belgium,BEL,2017-12-01,Hydro,%,0.4
Belgium,BEL,2017-12-01,Nuclear,%,48.99
Belgium,BEL,2017-12-01,Solar,%,0.4
Belgium,BEL,2017-12-01,Wind,%,9.4
Belgium,BEL,2017-12-01,Bioenergy,TWh,0.26
Belgium,BEL,2017-12-01,Coal,TWh,0.0
Belgium,BEL,2017-12-01,Gas,TWh,2.12
Belgium,BEL,2017-12-01,Hydro,TWh,0.03
Belgium,BEL,2017-12-01,Nuclear,TWh,3.65
Belgium,BEL,2017-12-01,Solar,TWh,0.03
Belgium,BEL,2017-12-01,Wind,TWh,0.7
Belgium,BEL,2017-12-01,Total Generation,TWh,7.45
Belgium,BEL,2017-12-01,Net Imports,TWh,0.37
Belgium,BEL,2017-12-01,Bioenergy,mtCO2,0.06
Belgium,BEL,2017-12-01,Coal,mtCO2,0.0
Belgium,BEL,2017-12-01,Gas,mtCO2,0.89
Belgium,BEL,2017-12-01,Hydro,mtCO2,0.0
Belgium,BEL,2017-12-01,Nuclear,mtCO2,0.02
Belgium,BEL,2017-12-01,Solar,mtCO2,0.0
Belgium,BEL,2017-12-01,Wind,mtCO2,0.01
Belgium,BEL,2018-01-01,Demand,TWh,7.97
Belgium,BEL,2018-01-01,Bioenergy,%,3.59
Belgium,BEL,2018-01-01,Coal,%,0.0
Belgium,BEL,2018-01-01,Gas,%,21.66
Belgium,BEL,2018-01-01,Hydro,%,0.29
Belgium,BEL,2018-01-01,Nuclear,%,52.65
Belgium,BEL,2018-01-01,Solar,%,0.72
Belgium,BEL,2018-01-01,Wind,%,11.19
Belgium,BEL,2018-01-01,Bioenergy,TWh,0.25
Belgium,BEL,2018-01-01,Coal,TWh,0.0
Belgium,BEL,2018-01-01,Gas,TWh,1.51
Belgium,BEL,2018-01-01,Hydro,TWh,0.02
Belgium,BEL,2018-01-01,Nuclear,TWh,3.67
Belgium,BEL,2018-01-01,Solar,TWh,0.05
Belgium,BEL,2018-01-01,Wind,TWh,0.78
Belgium,BEL,2018-01-01,Total Generation,TWh,6.97
Belgium,BEL,2018-01-01,Net Imports,TWh,1.0
Belgium,BEL,2018-01-01,Bioenergy,mtCO2,0.06
Belgium,BEL,2018-01-01,Coal,mtCO2,0.0
Belgium,BEL,2018-01-01,Gas,mtCO2,0.64
Belgium,BEL,2018-01-01,Hydro,mtCO2,0.0
Belgium,BEL,2018-01-01,Nuclear,mtCO2,0.02
Belgium,BEL,2018-01-01,Solar,mtCO2,0.0
Belgium,BEL,2018-01-01,Wind,mtCO2,0.01
Belgium,BEL,2018-02-01,Demand,TWh,7.53
Belgium,BEL,2018-02-01,Bioenergy,%,3.34
Belgium,BEL,2018-02-01,Coal,%,0.0
Belgium,BEL,2018-02-01,Gas,%,26.56
Belgium,BEL,2018-02-01,Hydro,%,0.44
Belgium,BEL,2018-02-01,Nuclear,%,48.48
Belgium,BEL,2018-02-01,Solar,%,2.76
Belgium,BEL,2018-02-01,Wind,%,8.85
Belgium,BEL,2018-02-01,Bioenergy,TWh,0.23
Belgium,BEL,2018-02-01,Coal,TWh,0.0
Belgium,BEL,2018-02-01,Gas,TWh,1.83
Belgium,BEL,2018-02-01,Hydro,TWh,0.03
Belgium,BEL,2018-02-01,Nuclear,TWh,3.34
Belgium,BEL,2018-02-01,Solar,TWh,0.19
Belgium,BEL,2018-02-01,Wind,TWh,0.61
Belgium,BEL,2018-02-01,Total Generation,TWh,6.89
Belgium,BEL,2018-02-01,Net Imports,TWh,0.64
Belgium,BEL,2018-02-01,Bioenergy,mtCO2,0.05
Belgium,BEL,2018-02-01,Coal,mtCO2,0.0
Belgium,BEL,2018-02-01,Gas,mtCO2,0.77
Belgium,BEL,2018-02-01,Hydro,mtCO2,0.0
Belgium,BEL,2018-02-01,Nuclear,mtCO2,0.02
Belgium,BEL,2018-02-01,Solar,mtCO2,0.01
Belgium,BEL,2018-02-01,Wind,mtCO2,0.01
Belgium,BEL,2018-03-01,Demand,TWh,7.98
Belgium,BEL,2018-03-01,Bioenergy,%,2.66
Belgium,BEL,2018-03-01,Coal,%,0.0
Belgium,BEL,2018-03-01,Gas,%,24.37
Belgium,BEL,2018-03-01,Hydro,%,0.42
Belgium,BEL,2018-03-01,Nuclear,%,50.98
Belgium,BEL,2018-03-01,Solar,%,3.22
Belgium,BEL,2018-03-01,Wind,%,8.4
Belgium,BEL,2018-03-01,Bioenergy,TWh,0.19
Belgium,BEL,2018-03-01,Coal,TWh,0.0
Belgium,BEL,2018-03-01,Gas,TWh,1.74
Belgium,BEL,2018-03-01,Hydro,TWh,0.03
Belgium,BEL,2018-03-01,Nuclear,TWh,3.64
Belgium,BEL,2018-03-01,Solar,TWh,0.23
Belgium,BEL,2018-03-01,Wind,TWh,0.6
Belgium,BEL,2018-03-01,Total Generation,TWh,7.14
Belgium,BEL,2018-03-01,Net Imports,TWh,0.84
Belgium,BEL,2018-03-01,Bioenergy,mtCO2,0.04
Belgium,BEL,2018-03-01,Coal,mtCO2,0.0
Belgium,BEL,2018-03-01,Gas,mtCO2,0.73
Belgium,BEL,2018-03-01,Hydro,mtCO2,0.0
Belgium,BEL,2018-03-01,Nuclear,mtCO2,0.02
Belgium,BEL,2018-03-01,Solar,mtCO2,0.01
Belgium,BEL,2018-03-01,Wind,mtCO2,0.01
Belgium,BEL,2018-04-01,Demand,TWh,6.92
Belgium,BEL,2018-04-01,Bioenergy,%,4.35
Belgium,BEL,2018-04-01,Coal,%,0.0
Belgium,BEL,2018-04-01,Gas,%,20.47
Belgium,BEL,2018-04-01,Hydro,%,0.36
Belgium,BEL,2018-04-01,Nuclear,%,49.28
Belgium,BEL,2018-04-01,Solar,%,6.52
Belgium,BEL,2018-04-01,Wind,%,7.97
Belgium,BEL,2018-04-01,Bioenergy,TWh,0.24
Belgium,BEL,2018-04-01,Coal,TWh,0.0
Belgium,BEL,2018-04-01,Gas,TWh,1.13
Belgium,BEL,2018-04-01,Hydro,TWh,0.02
Belgium,BEL,2018-04-01,Nuclear,TWh,2.72
Belgium,BEL,2018-04-01,Solar,TWh,0.36
Belgium,BEL,2018-04-01,Wind,TWh,0.44
Belgium,BEL,2018-04-01,Total Generation,TWh,5.52
Belgium,BEL,2018-04-01,Net Imports,TWh,1.4
Belgium,BEL,2018-04-01,Bioenergy,mtCO2,0.06
Belgium,BEL,2018-04-01,Coal,mtCO2,0.0
Belgium,BEL,2018-04-01,Gas,mtCO2,0.48
Belgium,BEL,2018-04-01,Hydro,mtCO2,0.0
Belgium,BEL,2018-04-01,Nuclear,mtCO2,0.01
Belgium,BEL,2018-04-01,Solar,mtCO2,0.02
Belgium,BEL,2018-04-01,Wind,mtCO2,0.01
Belgium,BEL,2018-05-01,Demand,TWh,7.04
Belgium,BEL,2018-05-01,Bioenergy,%,4.1
