datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation,price_lag_1,price_lag_24,price_lag_48,price_lag_168,price_rolling_mean_24,price_rolling_std_24,load_lag_24,renewable_lag_24,residual_load_lag_24,target_price_24h
2020-06-01 01:00:00,8.93,35410.935,4565.855,3282.815,2817.305,1619.7025,340.89,25.53,577.2625,1412.23,39.2625,7700.3925,272.36,127.5675,0.455,701.0,5091.7575,12854.18,23963.74,8060.712500000001,11447.194999999996,1,0,6,2,0,Summer,11.3,15.7,0.0,0,0.0,8.15,11.6,15.55,12.03,1.3945833333333333,14.939181043605394,36601.265,17321.8,19279.465,16.33
2020-06-01 02:00:00,9.8,34153.0225,4546.8675,3269.88,2846.8450000000003,1631.9725,340.885,25.83,1442.255,1394.7975,32.09,7742.48,272.4875,128.145,0.43,706.5525,4660.5875,11374.4425,22009.215,8089.5825,12143.8075,2,0,6,2,0,Summer,10.5,13.9,0.0,0,0.0,8.93,11.76,15.06,8.03,1.3129166666666665,14.885313882617778,35514.56,17535.637499999997,17978.9225,14.99
2020-06-01 03:00:00,6.07,33428.2725,4555.6125,3254.3725,2872.3900000000003,1649.2575000000002,340.885,26.08,1161.2025,1380.0,28.9875,7777.4075,272.13,127.1425,0.5549999999999999,704.8,3982.1725,10108.055,20055.3825,8116.905000000001,13372.89,3,0,6,2,0,Summer,9.8,12.0,0.0,0,0.0,9.8,11.09,15.0,7.59,1.1037499999999998,14.77682904517848,35005.195,17363.874999999996,17641.320000000003,14.65
2020-06-01 04:00:00,4.07,33974.615,4559.7325,3282.14,2872.2975,1634.7925,340.8825,26.2325,772.4825,1369.245,36.96,7800.45,271.95,125.3575,2.93,711.0325,2284.5675,9316.81,17570.244999999995,8130.112499999999,16404.370000000003,4,0,6,2,0,Summer,9.3,11.7,0.0,0,0.0,6.07,8.83,14.55,7.73,0.9054166666666665,14.700365561608429,34782.8175,17052.55,17730.267499999998,15.92
2020-06-01 05:00:00,5.77,33715.7475,4620.8675,3495.22,2867.185,1720.17,340.885,26.36,619.025,1353.4025,24.71,7811.3325,271.52,127.79,302.3525,705.22,1456.54,8864.9025,16622.775,8423.46,17092.972499999996,5,0,6,2,0,Summer,8.8,11.0,0.0,0,0.0,4.07,7.15,15.0,9.99,0.8479166666666664,14.677559321798807,34420.85,16834.464999999997,17586.385000000002,19.96
2020-06-01 06:00:00,7.31,34513.6525,4691.0525,3491.075,2864.175,1730.8049999999998,340.8825,26.335,320.705,1342.19,16.6375,7812.3875,271.22,128.3,2408.795,703.04,1413.235,7673.0675,17544.9775,8426.9375,16968.674999999996,6,0,6,2,0,Summer,9.7,12.4,39.0,3,0.0,5.77,5.56,14.4,16.02,0.9208333333333333,14.706305041410301,34942.905,17808.22,17134.684999999998,29.37
2020-06-01 07:00:00,10.05,36965.835,4755.905,3505.635,2934.3875,1889.965,340.8875,25.3625,732.3875,1344.54,24.895,7813.7525,271.16,127.37,7678.4125,696.5025,1550.4175,5229.2875,20583.4575,8670.875,16382.3775,7,0,6,2,0,Summer,11.4,13.1,152.0,22,0.0,7.31,6.12,15.04,21.09,1.0845833333333332,14.788363809653259,37135.6525,19931.0525,17204.599999999995,47.66
2020-06-01 08:00:00,10.96,40524.1825,4780.8975,3452.9375,2821.02,1901.23,340.88,24.0625,619.8475,1344.6275,22.915,7771.1925,271.1,125.565,14993.82,694.1375,1941.6175,3847.395,26931.2725,8516.0675,13592.910000000003,8,0,6,2,0,Summer,13.3,13.2,297.0,29,0.0,10.05,2.58,13.0,22.06,1.4337499999999999,14.92351917131202,40958.0575,24706.265,16251.792500000003,42.29
2020-06-01 09:00:00,9.17,43645.7425,4762.97,3454.37,2418.3025,1906.0025,340.8825,23.2075,487.01,1341.1750000000002,38.735,7738.8925,271.32,125.8875,22081.2975,689.985,2456.7475,4238.25,34919.175,8119.5575,8726.567499999997,9,0,6,2,0,Summer,15.3,12.4,449.0,4,0.0,10.96,2.7,12.0,20.92,1.7033333333333331,15.005600017461937,44467.1275,33081.89,11385.237500000005,24.1
2020-06-01 10:00:00,4.01,45528.4725,4703.385,3399.0325000000003,2373.34,1905.2225,340.88,22.36,1159.325,1342.47,53.0,7734.2875,271.9175,125.97,27811.495,695.9525,2660.3375,5272.465,41843.1525,8018.475,3685.32,10,0,6,2,0,Summer,17.3,11.9,594.0,31,0.0,9.17,0.1,9.33,20.0,1.8662499999999997,15.008660923526357,46891.855,40315.18,6576.675000000003,21.86
2020-06-01 11:00:00,1.71,48324.825,4673.7125,3232.6275,2456.6825,1823.2375,340.88,21.325,1702.11,1343.9125,25.2975,7618.0675,272.01,124.615,31293.935,725.69,2572.31,6853.455,46762.6225,7853.427500000001,1562.2024999999994,11,0,6,2,0,Summer,19.1,12.9,717.0,34,0.0,4.01,1.05,7.17,20.94,1.8937499999999998,15.007704923312328,49174.9675,43780.7375,5394.229999999996,21.45
2020-06-01 12:00:00,3.04,47979.205,4593.1275,3199.485,2405.1525,1856.4325,368.2675,20.4075,1977.4475,1261.34,26.3175,6943.7875,272.24,123.0625,33016.9125,733.36,2487.84,7711.565,49097.1025,7829.3375,-1117.8974999999991,12,0,6,2,0,Summer,20.5,15.3,807.0,26,0.0,1.71,0.85,9.44,17.5,1.985,15.007740611459985,49332.6875,44648.95,4683.737500000003,20.91
2020-06-01 13:00:00,-20.51,45890.8425,4583.6725,3201.775,2410.33,1816.275,380.96,19.9325,1812.7725,1175.6725,31.1825,6567.6375,271.335,122.2025,33108.4625,734.245,2338.9675,6533.83,47771.787500000006,7809.339999999999,-1880.945000000007,13,0,6,2,0,Summer,21.6,16.4,855.0,58,0.0,3.04,-7.68,4.8,15.47,1.4504166666666665,15.584407614291969,46718.51,44738.29499999999,1980.215000000011,19.54
2020-06-01 14:00:00,-48.17,44365.7375,4562.335,3207.44,2432.605,1851.1025,380.9625,19.585,1725.335,1127.91,56.5225,6577.635,271.345,121.2,31780.42,738.69,2015.1825,5919.515,45461.885,7872.110000000001,-1096.1474999999991,14,0,6,2,0,Summer,22.6,17.5,859.0,67,0.0,-20.51,-35.51,2.61,14.38,0.9229166666666663,17.036446475556115,44909.215,42672.175,2237.040000000001,19.02
2020-06-01 15:00:00,-15.47,43708.785,4544.3275,3209.42,2420.4425,1812.395,380.96,19.3675,2089.7425000000003,1163.55,44.2375,6556.175,271.36,120.0175,28957.1425,734.72,1770.74,7798.110000000001,44278.107500000006,7823.2175,-569.322500000002,15,0,6,2,0,Summer,23.2,18.6,819.0,87,0.0,-48.17,-45.05,2.17,14.0,2.155416666666666,14.43771178400396,44049.2775,40627.2275,3422.049999999996,18.06
2020-06-01 16:00:00,0.47,43445.93,4558.452499999999,3331.5025,2516.52,1820.835,380.9625,19.2,1947.3625,1311.305,92.185,6995.545,273.09,115.79,24268.6825,740.2075,1637.6125,9241.735,41109.9725,8049.82,2335.957500000004,16,0,6,2,0,Summer,23.4,19.7,733.0,0,0.0,-15.47,-20.22,4.61,15.75,3.0174999999999996,13.639198385854339,44294.7525,39862.605,4432.147499999999,20.09
2020-06-01 17:00:00,11.53,44234.31,4606.9775,3413.0950000000003,3028.385,1836.9475,380.96,19.1725,1031.255,1324.3425,196.6825,7529.055,273.23749999999995,114.3375,17834.88,737.285,1493.265,8940.9475,34397.094999999994,8659.3875,9837.215000000004,17,0,6,2,0,Summer,23.2,21.4,613.0,0,0.0,0.47,-0.1,9.06,18.9,3.5020833333333328,13.729919718301723,45111.725,38598.6075,6513.1175,26.02
2020-06-01 18:00:00,16.57,45705.425,4668.825,3753.7925,4106.862499999999,1919.58,380.96,19.295,678.005,1322.78,264.9575,7650.705,273.33500000000004,114.37,10391.09,739.325,1419.415,8715.6175,26782.685,10161.194999999998,18922.74,18,0,6,2,0,Summer,23.2,17.7,470.0,4,0.0,11.53,4.98,15.33,23.53,3.9849999999999994,13.985606265324778,46327.6275,34408.94,11918.6875,41.7
2020-06-01 19:00:00,22.0,45791.6725,4715.685,4620.4175,4885.6375,2046.35,380.965,19.695,1225.775,1324.8125,363.6925,7789.3525,273.16,118.3025,4093.9675,742.3975,1609.11,8150.595,20257.8625,11933.37,25533.81,19,0,6,2,0,Summer,20.9,23.9,307.0,1,0.0,16.57,12.54,17.58,26.08,4.379166666666666,14.365354735148825,46066.4825,28502.9775,17563.504999999997,53.65
2020-06-01 20:00:00,23.05,45222.105,4722.985000000001,5255.895,5202.2,2154.2725,380.9625,20.6675,1939.1925,1320.2,191.255,7727.46,273.14,119.2825,1071.2525,749.075,1976.3025,7700.295,16982.29,12993.33,28239.815,20,0,6,2,0,Summer,19.4,19.5,167.0,0,0.0,22.0,12.57,17.46,38.32,4.815833333333333,14.778498751981372,45197.130000000005,23880.985,21316.145000000004,60.75
2020-06-01 21:00:00,22.91,44726.775,4721.9275,5867.4375,5184.0425000000005,1960.095,380.965,22.4625,1694.82,1322.2775,297.4275,7800.83,272.97,121.345,43.78,755.595,2079.745,9249.5525,17714.71,13392.54,27012.065,21,0,6,2,0,Summer,17.5,17.3,51.0,0,0.0,23.05,13.38,18.28,34.35,5.212916666666666,15.142170161840777,44178.52,23148.0325,21030.4875,49.95
2020-06-01 22:00:00,23.37,44663.735,4636.76,5767.860000000001,5237.2425,1941.6125,380.9625,23.87,842.3475,1325.515,146.495,7715.66,272.91,120.8875,0.4375,754.4375,2121.6525,11218.4475,19449.307500000003,13327.6775,25214.4275,22,0,6,2,0,Summer,16.2,16.1,1.0,0,0.0,22.91,12.59,17.91,26.25,5.6620833333333325,15.52554500315283,43514.6125,24495.99,19018.6225,37.92
2020-06-01 23:00:00,20.9,41223.83,4589.5,4691.6025,5159.7375,1633.4075,380.9675,24.77,1135.15,1331.42,98.6975,7715.4,272.81,119.395,0.325,678.38,1884.3875,11402.3375,19306.667500000003,11865.715000000002,21917.1625,23,0,6,2,0,Summer,15.1,13.5,0.0,0,0.0,23.37,11.1,17.26,23.19,6.070416666666667,15.801210872468863,40271.09,25413.115000000005,14857.974999999991,25.92
2020-06-02 00:00:00,18.08,38569.915,4489.6125,4170.88,4472.505,2042.4075,380.97,25.405,388.52,1341.6725,44.025,7719.275,275.21,118.1225,0.3775,400.43,1431.1625,10625.8775,17932.7275,11066.7625,20637.1875,0,1,6,2,0,Summer,14.0,12.7,0.0,0,0.0,20.9,8.15,11.88,21.1,6.484166666666666,15.986947098687361,37536.085,25163.3275,12372.7575,25.54
2020-06-02 01:00:00,16.33,37107.4925,4482.63,4112.5425,4443.3625,2206.255,380.97,25.775,1296.9275,1347.3775,48.9025,7751.305,275.19,119.67,0.43,383.1825,920.1125,9569.49,16368.9425,11143.13,20738.55,1,1,6,2,0,Summer,13.2,12.4,0.0,0,0.0,18.08,8.93,11.6,22.63,6.7925,16.10707871659554,35410.935,23963.74,11447.194999999996,24.0
2020-06-02 02:00:00,14.99,36375.4475,4486.6725,4081.495,4528.1900000000005,2227.7375,380.9625,26.2325,1100.4625,1356.0175,41.6,7751.1475,275.15,121.0925,0.5125,369.0625,840.88,8602.4375,15328.12,11218.385,21047.327500000003,2,1,6,2,0,Summer,12.7,12.9,0.0,12,0.0,16.33,9.8,11.76,21.41,7.008749999999999,16.183869132833845,34153.0225,22009.215,12143.8075,22.72
2020-06-02 03:00:00,14.65,36546.985,4482.2525000000005,4213.915,4603.555,2173.1075,380.9675,26.6475,1059.095,1346.8975,40.365,7751.375,275.06,122.2875,0.5700000000000001,380.0075,712.29,7915.18,14497.555,11371.545,22049.43,3,1,6,2,0,Summer,11.8,11.0,0.0,20,0.0,14.99,6.07,11.09,21.49,7.36625,16.25683182475163,33428.2725,20055.3825,13372.89,20.87
2020-06-02 04:00:00,15.92,37728.06,4511.385,4481.4225,4930.0425,2184.8975,380.9625,27.12,77.3125,1335.745,55.0475,7738.875,274.86,122.31,3.015,383.2325,652.3525,7131.6525,13689.1975,11977.325,24038.8625,4,1,6,2,0,Summer,11.1,9.7,0.0,0,0.0,14.65,4.07,8.83,22.65,7.859999999999999,16.332144618086243,33974.615,17570.244999999995,16404.370000000003,20.24
2020-06-02 05:00:00,19.96,41312.9425,4559.3125,5105.62,5436.4875,2352.2025,380.9675,27.195,229.2475,1346.035,88.7175,7734.9825,274.48,122.4575,322.8125,374.6325,706.475,6500.67,13524.0225,13275.277500000002,27788.92,5,1,6,2,0,Summer,10.4,8.3,0.0,0,0.0,15.92,5.77,7.15,22.72,8.45125,16.509085591431585,33715.7475,16622.775,17092.972499999996,21.17
2020-06-02 06:00:00,29.37,49328.9375,4687.95,6485.455,7036.62,2577.17,380.9675,26.64,964.995,1349.75,235.2125,7799.635,274.0,121.015,2437.855,378.21,670.1025,5515.0675,14895.9375,16480.2125,34433.0,6,1,6,2,0,Summer,11.5,10.4,39.0,1,0.0,19.96,7.31,5.56,34.94,9.370416666666666,17.04809398479752,34513.6525,17544.9775,16968.674999999996,31.82
2020-06-02 07:00:00,47.66,55684.48,4765.985,6783.07,7829.7875,2590.645,380.9625,24.8875,2749.1125,1351.805,321.89750000000004,7905.6275,273.55,119.9525,7591.4825,385.95,744.4625,3149.4700000000003,17925.1025,17584.465000000004,37759.3775,7,1,6,2,0,Summer,13.6,9.7,148.0,0,0.0,29.37,10.05,6.12,40.05,10.9375,18.756280165645077,36965.835,20583.4575,16382.3775,51.41
2020-06-02 08:00:00,42.29,59665.325,4790.4775,6785.3875,8564.925,2698.1800000000003,380.965,22.965,3097.24,1364.82,242.3475,7902.0275,273.61,120.035,14715.3275,383.6625,776.2475,1190.45,23079.67,18429.4575,36585.655,8,1,6,2,0,Summer,16.0,9.1,292.0,0,0.0,47.66,10.96,2.58,34.65,12.242916666666666,19.81812422114981,40524.1825,26931.2725,13592.910000000003,36.06
2020-06-02 09:00:00,24.1,61309.1175,4725.4225,6689.085,8593.5325,2213.315,380.9625,20.525,1457.3625,1374.275,260.65500000000003,7888.255,273.97,121.095,21473.9275,382.1275,713.5350000000001,726.65,29274.465000000004,17876.895,32034.6525,9,1,6,2,0,Summer,18.5,7.7,443.0,2,0.0,42.29,9.17,2.7,24.21,12.865,19.951348434324515,43645.7425,34919.175,8726.567499999997,31.07
2020-06-02 10:00:00,21.86,62772.605,4639.9625,5872.855,8314.055,2227.7525,379.6675,18.0975,627.6025,1388.0025,193.845,7866.1225,274.32,122.3475,26649.45,374.6375,702.2075,879.63,34453.0975,16794.329999999998,28319.5075,10,1,6,2,0,Summer,20.6,8.0,584.0,1,0.0,24.1,4.01,0.1,22.59,13.60875,19.939602349290304,45528.4725,41843.1525,3685.32,28.72
2020-06-02 11:00:00,21.45,64159.52,4592.84,5430.0275,7827.65,2228.0175,378.46,17.6425,865.665,1393.2125,173.655,7809.764999999999,274.57,122.495,30160.37,370.5175,621.2175,1373.635,38314.92999999999,15864.155,25844.590000000004,11,1,6,2,0,Summer,22.3,9.6,707.0,0,0.0,21.86,1.71,1.05,21.97,14.43125,19.834299302076325,48324.825,46762.6225,1562.2024999999994,28.0
2020-06-02 12:00:00,20.91,64039.87,4526.1675,5224.23,8164.805,2231.9925000000003,378.46,18.635,1506.6275,1396.36,199.0175,7797.725,274.74,123.43,31930.120000000003,409.3125,532.39,1818.465,40402.52,15999.4875,23637.35,12,1,6,2,0,Summer,23.8,12.1,793.0,0,0.0,21.45,3.04,0.85,21.0,15.175833333333332,19.723187394903757,47979.205,49097.1025,-1117.8974999999991,27.23
2020-06-02 13:00:00,19.54,63202.385,4497.43,4746.485,7994.22,2177.325,378.46,18.6775,2342.4375,1411.435,161.995,7743.8825,274.88,122.6925,31476.93,413.485,515.3325,1635.8325,39698.955,15296.489999999998,23503.430000000008,13,1,6,2,0,Summer,25.0,14.4,840.0,4,0.0,20.91,-20.51,-7.68,19.75,16.844583333333333,18.208727716022054,45890.8425,47771.787500000006,-1880.945000000007,25.27
2020-06-02 14:00:00,19.02,61522.665,4465.475,5168.055,8331.942500000001,2171.0925,378.46,18.385,2181.01,1443.5725,170.10750000000002,7762.78,275.03,119.545,29669.885,411.0825,466.3725,2106.37,38321.7825,16049.55,23200.882500000007,14,1,6,2,0,Summer,26.4,16.0,828.0,13,0.0,19.54,-48.17,-35.51,19.98,19.644166666666667,11.8240009842422,44365.7375,45461.885,-1096.1474999999991,25.58
2020-06-02 15:00:00,18.06,60217.6275,4483.174999999999,5223.145,8098.005,2155.45,378.465,18.1175,551.64,1448.0325,34.96,7717.9925,275.18,118.3925,26633.6,413.12,379.7525,2416.9125000000004,35396.432499999995,15855.065,24821.195000000007,15,1,6,2,0,Summer,26.3,18.9,670.0,32,0.0,19.02,-15.47,-45.05,20.91,21.041249999999998,9.17989689839792,43708.785,44278.107500000006,-569.322500000002,26.04
2020-06-02 16:00:00,20.09,58711.8875,4507.8675,6411.860000000001,8806.1475,2040.6225,380.76,17.94,300.6075,1444.2575,137.165,7792.7225,284.32,118.5625,22163.0775,412.2275,421.3225,2617.08,31290.77,17639.389999999996,27421.1175,16,1,6,2,0,Summer,26.2,18.4,616.0,25,0.0,18.06,0.47,-20.22,21.0,21.85875,8.07548857722355,43445.93,41109.9725,2335.957500000004,25.78
2020-06-02 17:00:00,26.02,58359.855,4559.37,7530.59,9046.19,2230.3375,380.7575,17.8025,887.77,1450.5075,184.78500000000005,7830.45,284.32,119.86,16290.3075,411.7625,459.4075,2610.615,25554.9925,19187.875,32804.8625,17,1,6,2,0,Summer,25.9,20.0,476.0,28,0.0,20.09,11.53,-0.1,24.2,22.462500000000002,7.806896198930028,44234.31,34397.094999999994,9837.215000000004,26.18
2020-06-02 18:00:00,41.7,58412.7175,4667.79,7855.172500000001,9535.79,2387.2125,380.0525,17.91,2297.5075,1453.3575,254.29,7830.915,285.16,123.9425,9729.5175,414.8775,478.695,2786.9125,19370.5625,20158.227500000005,39042.155,18,1,6,2,0,Summer,25.5,19.5,385.0,28,0.0,26.02,16.57,4.98,31.29,23.509583333333335,8.624641380908198,45705.425,26782.685,18922.74,29.68
2020-06-02 19:00:00,53.65,57244.97,4722.3575,8548.11,9797.3775,2633.8025,380.5525,18.3025,2550.2425,1459.7525,451.37,7828.19,285.2,124.71,4140.2275,417.0925,261.095,3153.065,14187.8675,21359.8425,43057.1025,19,1,6,2,0,Summer,24.8,18.8,273.0,52,0.0,41.7,22.0,12.54,47.9,24.828333333333333,10.581504646301914,45791.6725,20257.8625,25533.81,40.17
2020-06-02 20:00:00,60.75,54935.835,4738.844999999999,8976.795,9905.8275,2664.965,379.26,19.37,2186.845,1472.4025,404.105,7822.63,285.19,125.1875,1104.7275,420.26,310.22,2897.9425,10928.2425,21926.8475,44007.5925,20,1,6,2,0,Summer,23.4,15.0,151.0,14,0.0,53.65,23.05,12.57,50.15,26.39916666666667,12.85919191343942,45222.105,16982.29,28239.815,40.1
2020-06-02 21:00:00,49.95,52893.6,4711.3475,9299.955,9626.5075,2635.36,379.0925,21.5275,1435.175,1495.985,176.8325,7828.725,285.15,127.3,45.325,418.3975,485.825,3226.705,10142.02,21940.915,42751.58,21,1,6,2,0,Summer,21.1,11.8,51.0,5,0.0,60.75,22.91,13.38,35.95,27.525833333333328,13.697437372724485,44726.775,17714.71,27012.065,32.6
2020-06-02 22:00:00,37.92,50745.5325,4615.44,9214.9125,9131.1,2345.4075000000003,384.2475,22.52,1535.4075,1498.4525,298.8875,7830.785,285.16,126.43,0.665,419.8875,546.17,3386.495,10346.11,21075.6675,40399.4225,22,1,6,2,0,Summer,19.4,11.9,1.0,0,0.0,49.95,23.37,12.59,31.51,28.13208333333333,13.826883071430592,44663.735,19449.307500000003,25214.4275,27.91
2020-06-02 23:00:00,25.92,46768.065,4544.8925,8638.215,8930.6225,2037.0325,394.94,22.975,834.365,1491.85,283.64,7822.115,285.21,125.965,0.5225,438.6425,704.205,3788.6225,10813.732500000002,20000.81,35954.332500000004,23,1,6,2,0,Summer,17.9,10.1,0.0,1,0.0,37.92,20.9,11.1,24.15,28.34125,13.750481829502473,41223.83,19306.667500000003,21917.1625,23.99
2020-06-03 00:00:00,25.54,43263.6225,4461.9,8052.325,7978.69,1777.59,380.595,23.1875,891.465,1498.385,275.655,7814.59,286.41,125.2275,0.48,367.36,874.61,3936.4925,11047.5225,18189.2,32216.1,0,2,6,2,0,Summer,16.2,9.0,0.0,4,0.0,25.92,18.08,8.15,23.15,28.652083333333334,13.591840896261065,38569.915,17932.7275,20637.1875,22.17
2020-06-03 01:00:00,24.0,41568.44,4448.72,7887.16,7958.7225,1592.7025,380.68,23.29,1626.2275,1519.5575,294.9475,7813.1875,286.23,125.755,0.565,367.4675,837.4925000000001,3881.4225,10982.705000000002,17819.265,30585.735,1,2,6,2,0,Summer,15.1,9.1,0.0,2,0.0,25.54,16.33,8.93,21.68,28.971666666666664,13.378006177131248,37107.4925,16368.9425,20738.55,20.98
2020-06-03 02:00:00,22.72,40743.6075,4441.6425,7086.745,7839.775,1558.3975,380.135,23.7025,2191.3175,1532.9125,320.82,7837.559999999999,286.16,125.76,0.595,368.66,859.4525,3470.7475,10626.17,16865.052499999998,30117.4375,2,2,6,2,0,Summer,14.8,9.7,0.0,3,0.0,24.0,14.99,9.8,21.4,29.29375,13.11726502925917,36375.4475,15328.12,21047.327500000003,19.61
2020-06-03 03:00:00,20.87,40829.8675,4446.3,6269.2525000000005,7684.2375,1564.08,380.97,23.97,2183.1175000000003,1540.8025,234.785,7857.32,286.08,126.1625,0.62,368.79,1056.2075,3132.7475,10411.4625,15898.54,30418.405,3,2,6,2,0,Summer,13.2,8.6,0.0,0,0.0,22.72,14.65,6.07,21.92,29.552916666666665,12.874560179627112,36546.985,14497.555,22049.43,20.15
2020-06-03 04:00:00,20.24,41439.04,4467.655,6021.0650000000005,7830.1,1555.1325,380.9625,24.245,1758.71,1548.0325,213.5525,7866.6775,285.87,125.415,3.4225,371.9325,1588.12,2772.535,10593.3175,15787.26,30845.722500000003,4,2,6,2,0,Summer,11.7,6.3,0.0,0,0.0,20.87,15.92,4.07,21.99,29.732916666666664,12.704749703800994,37728.06,13689.1975,24038.8625,20.36
2020-06-03 05:00:00,21.17,43910.575,4508.2025,7165.0475,7866.955,1664.265,379.96,24.2925,939.1725,1553.32,236.0275,7868.435,285.19,125.6575,365.9625,365.6675,2236.61,2808.68,11708.802500000002,17076.227499999997,32201.772499999995,5,2,6,2,0,Summer,10.7,5.4,0.0,9,0.0,20.24,19.96,5.77,22.54,29.78333333333333,12.666624980861977,41312.9425,13524.0225,27788.92,23.83
2020-06-03 06:00:00,31.82,50813.415,4652.985,8197.1175,8908.87,1937.175,379.7125,23.9675,1932.81,1548.4075,316.9075,7895.075,284.29,125.1125,2583.34,406.335,2514.7175,2558.3325,14174.69,19422.875,36638.725000000006,6,2,6,2,0,Summer,11.7,7.6,39.0,8,0.0,21.17,29.37,7.31,26.05,29.885416666666668,12.67301994796224,49328.9375,14895.9375,34433.0,28.13
2020-06-03 07:00:00,51.41,56635.765,4743.445,8288.79,9773.52,2287.44,377.9125,22.6325,2777.7000000000003,1550.74,300.53,7900.27,283.82,123.0675,7160.04,418.0625,2645.7,1820.545,18221.0,20727.6625,38414.765,7,2,6,2,0,Summer,13.1,6.6,149.0,16,0.0,31.82,47.66,10.05,31.94,30.041666666666668,12.922361699165428,55684.48,17925.1025,37759.3775,33.64
2020-06-03 08:00:00,36.06,60616.6625,4747.475,8231.745,9626.8825,2026.1875,379.125,20.84,2541.3825,1564.55,385.38,7843.3675,283.9,121.41,13278.21,416.77,2808.4975,815.235,23599.347500000003,20263.94,37017.315,8,2,6,2,0,Summer,14.9,6.1,292.0,17,0.0,51.41,42.29,10.96,26.85,29.782083333333333,12.726713424975392,59665.325,23079.67,36585.655,43.97
2020-06-03 09:00:00,31.07,61648.5025,4675.145,8266.7175,9383.9275,1971.28,380.46,19.54,1469.395,1573.495,352.8125,7808.09,284.16,119.0375,19338.5175,412.6525,2801.3900000000003,526.0799999999999,29267.44,20002.385,32381.0625,9,2,6,2,0,Summer,17.0,7.4,448.0,16,0.0,36.06,24.1,9.17,24.1,30.0725,12.670816949743717,61309.1175,29274.465000000004,32034.6525,33.25
2020-06-03 10:00:00,28.72,63065.175,4570.8775000000005,8014.889999999999,9370.46,1804.27,380.5975,18.79,532.495,1585.045,302.3075,7772.7025,284.74,119.75,24101.78,417.6275,2803.135,715.35,34078.494999999995,19570.2175,28986.680000000008,10,2,6,2,0,Summer,18.8,8.8,588.0,52,0.0,31.07,21.86,4.01,21.16,30.358333333333334,12.55434124348907,62772.605,34453.0975,28319.5075,31.82
2020-06-03 11:00:00,28.0,64354.2775,4548.4725,7794.5125,9115.275,1749.605,380.15,18.3025,416.3,1596.17,179.105,7755.547500000001,285.03,119.8475,27108.5975,410.335,3128.74,1158.3175,37719.4025,19039.5425,26634.875,11,2,6,2,0,Summer,20.4,9.5,704.0,80,0.0,28.72,21.45,1.71,23.08,30.631249999999998,12.422769876844825,64159.52,38314.92999999999,25844.590000000004,31.77
2020-06-03 12:00:00,27.23,64526.3625,4467.07,7534.7725,9046.955,1809.8375,379.4375,17.85,662.6625,1600.62,214.7325,7741.6025,285.33,118.5475,27697.2825,407.8525,3908.7325,1761.405,39649.8425,18771.0025,24876.520000000004,12,2,6,2,0,Summer,21.6,9.5,791.0,88,0.0,28.0,20.91,3.04,22.04,30.894583333333333,12.2738346579276,64039.87,40402.52,23637.35,30.5
2020-06-03 13:00:00,25.27,63694.36,4433.6875,7408.1175,9046.9075,1896.5125,379.6075,17.4075,1772.04,1603.4475,235.78,7737.934999999999,283.555,116.235,26429.945,406.755,3910.97,2429.6425,39043.4725,18731.145,24650.8875,13,2,6,2,0,Summer,22.3,8.6,832.0,74,0.0,27.23,19.54,-20.51,20.71,31.13333333333333,12.09783080328566,63202.385,39698.955,23503.430000000008,28.93
2020-06-03 14:00:00,25.58,61962.365000000005,4426.685,7400.6525,9088.69,1947.9525,380.275,16.415,1681.6025,1620.7325,252.8625,7777.765,281.77,121.03,23880.4575,406.37,4188.18,3552.745,37921.6625,18817.57,24040.702500000007,14,2,6,2,0,Summer,23.3,10.5,850.0,98,0.0,25.27,19.02,-48.17,20.0,31.406666666666666,11.884473490438161,61522.665,38321.7825,23200.882500000007,26.13
2020-06-03 15:00:00,26.04,61289.7825,4446.0925,7466.25,9146.8475,1817.65,380.6075,16.395,1656.205,1627.9925,149.015,7805.16,275.7025,120.555,20811.5975,405.51,4230.74,4742.8275,36008.265,18811.355,25281.5175,15,2,6,2,0,Summer,23.6,10.0,785.0,97,0.0,25.58,18.06,-15.47,19.99,31.739166666666666,11.603130355984582,60217.6275,35396.432499999995,24821.195000000007,26.0
2020-06-03 16:00:00,25.78,60344.275,4426.3125,7597.1625,8820.595,1805.555,431.2475,16.5525,1089.535,1620.2475,192.715,7660.0575,273.405,121.1,16975.765,404.7175,4354.04,6700.145,34269.225000000006,18654.56,26075.05,16,2,6,2,0,Summer,23.9,10.0,688.0,91,0.0,26.04,20.09,0.47,19.65,31.976249999999997,11.411302868304471,58711.8875,31290.77,27421.1175,25.7
2020-06-03 17:00:00,26.18,60349.5325,4563.205,7101.38,9124.445,1800.03,380.785,16.925,517.5374999999999,1621.9775,222.695,7668.1675,274.51250000000005,122.5925,12566.79,403.97,4565.47,8053.5375,31593.675000000003,18406.64,28755.8575,17,2,6,2,0,Summer,23.9,10.7,584.0,64,0.0,25.78,26.02,11.53,21.4,31.982916666666668,11.407718012539718,58359.855,25554.9925,32804.8625,26.38
