timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2020-04-04 18:00:00,italy,30.5,94.10863,63.60862731933594,63.60862731933594,208.55287645683916
2020-04-04 19:00:00,italy,25.33,93.58275,68.25274841308594,68.25274841308594,269.4541982356334
2020-04-04 20:00:00,italy,24.17,90.771034,66.60103424072265,66.60103424072265,275.55247927481446
2020-04-04 21:00:00,italy,17.62,83.87192,66.25191772460937,66.25191772460937,376.004073351926
2020-04-04 22:00:00,italy,25.0,77.12231,52.12230682373047,52.12230682373047,208.48922729492188
2020-04-04 23:00:00,italy,15.0,79.74025,64.74024963378906,64.74024963378906,431.6016642252605
2020-04-05 00:00:00,italy,10.1,38.467583,28.36758270263672,28.36758270263672,280.8671554716507
2020-04-05 01:00:00,italy,10.0,36.148827,26.148826599121094,26.148826599121094,261.48826599121094
2020-04-05 03:00:00,italy,17.04,35.790096,18.750096282958985,18.750096282958985,110.03577630844474
2020-04-05 04:00:00,italy,19.0,41.39762,22.39762115478516,22.39762115478516,117.8822166041324
2020-04-05 05:00:00,italy,10.95,46.701916,35.751915740966794,35.751915740966794,326.5015136161351
2020-04-05 06:00:00,italy,10.0,29.563004,19.563003540039062,19.563003540039062,195.63003540039065
2020-04-05 07:00:00,italy,9.75,22.55944,12.809440612792969,12.809440612792969,131.3788780799279
2020-04-05 08:00:00,italy,8.0,6.805899,-1.194100856781006,1.194100856781006,14.926260709762571
2020-04-05 09:00:00,italy,7.0,19.645912,12.645912170410156,12.645912170410156,180.6558881487165
2020-04-05 11:00:00,italy,3.0,23.182528,20.182527542114254,20.182527542114254,672.7509180704753
2020-04-05 12:00:00,italy,0.0,25.141804,25.14180374145508,25.14180374145508,
2020-04-05 13:00:00,italy,2.0,20.780428,18.780427932739254,18.780427932739254,939.0213966369628
2020-04-05 14:00:00,italy,5.0,22.194925,17.19492530822754,17.19492530822754,343.8985061645508
2020-04-05 15:00:00,italy,12.32,22.16287,9.842870407104492,9.842870407104492,79.8934286290949
2020-04-05 16:00:00,italy,28.84,46.479355,17.639354858398438,17.639354858398438,61.16281157558405
2020-04-05 17:00:00,italy,45.0,74.66249,29.66249084472656,29.66249084472656,65.91664632161458
2020-04-05 18:00:00,italy,50.0,86.31754,36.31754302978516,36.31754302978516,72.63508605957031
2020-04-05 19:00:00,italy,46.39,102.85903,56.46903167724609,56.46903167724609,121.7267335142188
2020-04-05 20:00:00,italy,40.0,91.31397,51.31397247314453,51.31397247314453,128.28493118286133
2020-04-05 21:00:00,italy,29.0,90.87324,61.87323760986328,61.87323760986328,213.3559917581493
2020-04-05 22:00:00,italy,22.2,83.334236,61.13423614501953,61.13423614501953,275.37944209468253
2020-04-05 23:00:00,italy,21.38,81.55842,60.178418273925786,60.178418273925786,281.4706186806632
2020-04-06 00:00:00,italy,20.0,38.618767,18.61876678466797,18.61876678466797,93.09383392333984
2020-04-06 02:00:00,italy,22.13,47.603355,25.473355407714845,25.473355407714845,115.1077966909844
2020-04-06 03:00:00,italy,24.74,47.00059,22.260591278076173,22.260591278076173,89.97813774485115
2020-04-06 04:00:00,italy,30.9,49.67139,18.771390533447267,18.771390533447267,60.74883667782287
2020-04-06 05:00:00,italy,34.99,62.737698,27.74769760131836,27.74769760131836,79.3017936590979
2020-04-06 06:00:00,italy,37.15,70.181244,33.031243896484376,33.031243896484376,88.9131733418153
2020-04-06 07:00:00,italy,31.02,60.075455,29.055454711914063,29.055454711914063,93.6668430429209
2020-04-06 08:00:00,italy,27.0,22.384756,-4.615243911743164,4.615243911743164,17.093495969419127
