date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-08-26,20402.736678,20841.812,-439.0753794951167,1789.0372697509758
2025-08-27,46606.927822,46808.293,-201.36682521679592,2885.4937701699223
2025-08-28,24919.530018,25665.197,-745.6674307304686,2469.2110650488285
2025-08-29,27812.964499,26166.066,1646.8992524179694,4304.214515582033
2025-08-30,34068.157904,35511.07,-1442.9116760781242,3642.1326464453114
2025-08-31,35778.580955,37290.992,-1512.4108662890633,3965.4103213515627
2025-09-01,29380.091252000002,31557.482,-2177.390284865234,3286.337369892578
2025-09-02,34073.135934,33164.3,908.8352443027345,3175.468187888672
2025-09-03,67506.144831,65800.23,1705.918390570314,5344.536395070313
2025-09-04,59878.33393,60185.844,-307.51018621093783,3810.0088501953114
2025-09-05,35062.578927,35181.14,-118.56145385937532,2495.45709925
2025-09-06,24676.812244,24769.455,-92.64342540307648,3234.6340915539545
2025-09-07,33531.357658,32887.78,643.5759273481444,3964.334841535645
2025-09-08,59485.367411,57931.496,1553.8709815566401,4877.94475384961
2025-09-09,24209.30042,24382.965,-173.66491203124923,1896.322556871094
2025-09-10,33510.216986,35344.676,-1834.458245933594,3669.4066138242188
2025-09-11,43709.52993,44261.664,-552.1330338671878,5522.955393203127
2025-09-12,48867.063075,50046.62,-1179.5580187499997,6465.030925703125
2025-09-13,55291.233535,56418.68,-1127.4468849218724,4856.095010875
2025-09-14,28697.882853,29127.883,-430.000264675782,3473.8767567382806
2025-09-15,68261.228688,67959.48,301.7552993281256,6628.0516699375
2025-09-16,74745.454214,73034.67,1710.7784937851575,6087.631388378906
2025-09-17,80199.00624,78816.6,1382.4021140234381,5832.674655773439
2025-09-18,73186.969899,71113.84,2073.1229751718724,5584.767271562499
2025-09-19,63302.87243,63232.223,70.64782062500262,6478.089487531248
2025-09-20,49860.060194,49851.043,9.016126617188547,5298.202056960937
2025-09-21,66636.02163,65506.324,1129.6970450390631,6549.192556414062
2025-09-22,78947.283696,76481.52,2465.7590377968754,4595.896673078126
2025-09-23,36596.343976,35662.99,933.3542909414062,2896.2999491445307
2025-09-24,23990.890126000002,23194.715,796.1763351064462,1934.0511401982424
