date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-04-23,173.60999999999999,167.31523,6.294772908687588,13.026710736751555
2025-04-24,225.19,213.20345,11.98656219482422,13.407776851654056
2025-04-25,172.1,165.49638,6.603615617752079,12.303005075454717
2025-04-26,152.2,149.59967,2.600323927402495,5.80118301153183
2025-04-27,136.61,138.18835,-1.5783573532104476,5.795711469650267
2025-04-28,153.74,145.43083,8.309161176681517,11.676488909721375
2025-04-29,189.76,175.86082,13.899168262481695,14.547468357086185
2025-04-30,198.74,182.0117,16.728294482231146,21.277608342170723
2025-05-01,180.85,177.31462,3.5353785514831535,10.472235622406004
2025-05-02,174.13,164.31462,9.815379952192309,16.00037848353386
2025-05-03,188.75,179.49692,9.253080010414124,16.905402493476867
2025-05-04,208.45,208.08095,0.36905140876770126,11.595788354873655
2025-05-05,189.04,191.80138,-2.7613794422149702,9.83796347618103
2025-05-06,150.76999999999998,150.59186,0.17814721584319582,6.498844428062442
2025-05-07,169.04,167.81685,1.2231438541412327,5.405366277694699
2025-05-08,163.83,165.21693,-1.3869304788112626,7.833566287755967
2025-05-09,118.11,119.94524,-1.835236995816229,4.710769448876379
2025-05-10,166.92000000000002,158.84906,8.07093526244164,14.63443727374077
2025-05-11,138.51,137.45738,1.0526206886768343,7.301721442937851
2025-05-12,154.63,144.99896,9.631044332981105,15.27460333585739
2025-05-13,154.54,151.73273,2.8072727704048104,7.745937454700467
2025-05-14,156.63,146.36067,10.269320552349093,10.790323178768162
2025-05-15,164.89,163.405,1.4849976444244375,7.312656393051143
2025-05-16,224.97,208.97833,15.99165997028351,21.504436402320863
2025-05-17,189.73999999999998,179.27844,10.461564769744866,14.531303176879875
2025-05-18,218.57,200.31056,18.2594371509552,22.751374788284302
2025-05-19,196.1,183.86223,12.237772381305694,19.52855077028274
2025-05-20,121.76,129.71829,-7.958292236328126,11.12052535057068
2025-05-21,213.16,201.74866,11.411341104507446,13.920044965744019
2025-05-22,199.97,200.04457,-0.07457283020019156,6.814696598052979
2025-05-23,193.35,188.8164,4.533594822883605,12.15098306179047
2025-05-24,230.25,218.60013,11.649872541427609,11.649872541427609
2025-05-25,226.66,222.66031,3.999695692062381,15.307381505966191
2025-05-26,201.08,187.53621,13.543794946670538,19.694906015396125
2025-05-27,154.89,155.17883,-0.2888338422775294,7.998972678184511
2025-05-28,203.64,188.32774,15.312259449958802,20.11685591220856
2025-05-29,242.26999999999998,225.38835,16.88164581775664,20.712101864814755
2025-05-30,260.89,231.7712,29.11880172729492,32.57584400177002
2025-05-31,227.01999999999998,208.90591,18.11408447146415,27.977502785921093
2025-06-01,169.59,158.24142,11.348575305342674,13.657198154330255
2025-06-02,179.0,171.29599,7.704008817672728,12.420782957077028
2025-06-03,185.04999999999998,175.50131,9.548687148094173,11.505076375007627
2025-06-04,163.2,157.45651,5.743494760990141,9.236642410755154
2025-06-05,161.41,156.71945,4.69055286407471,7.9287014007568395
2025-06-06,187.49,176.14455,11.345452656745913,15.51590885639191
2025-06-07,204.48,189.64769,14.832313637733462,18.871872696876526
2025-06-08,222.57,210.69734,11.87265498161316,14.223249387741085
2025-06-09,202.89000000000001,189.32968,13.560322775840762,19.17613276958466
2025-06-10,184.93,172.47816,12.451827757358558,20.039083588123326
2025-06-11,167.9,154.5428,13.357204848527909,18.776600683927537
2025-06-12,169.23,156.9389,12.291100929975507,17.129482933282848
2025-06-13,192.84,179.58116,13.258843924999237,19.20039812803268
2025-06-14,182.61,173.39583,9.214176938533791,16.33119051694871
2025-06-15,175.43,166.39807,9.031931035518646,17.302096803188324
2025-06-16,160.98,156.04317,4.936836640834811,11.992174060344697
2025-06-17,166.26,162.6717,3.5882905817031845,11.226792073249815
2025-06-18,188.55,179.10477,9.445227551460267,11.636212859153748
2025-06-19,173.0,164.39545,8.604548543691633,13.254281970262527
2025-06-20,175.8,165.11989,10.680109310150147,14.973198767900465
2025-06-21,205.5,191.31386,14.186141133308418,21.49773426532746
2025-06-22,176.28,166.15291,10.127091466188425,15.01450804591178
2025-06-23,170.88,155.92142,14.958575283288955,18.2012578189373
2025-06-24,185.73,173.56865,12.161357324123385,15.621059587001806
2025-06-25,169.3,157.60841,11.691591668128973,16.098774528503423
2025-06-26,170.59,158.24359,12.346406381726267,16.32161755383015
2025-06-27,206.04000000000002,191.31844,14.721564092636118,21.363341369628916
2025-06-28,281.66,251.52226,30.13773289680481,31.79334988594055
2025-06-29,253.11,230.47302,22.63697610855103,27.977761173248297
2025-06-30,188.55,178.53888,10.011125016212462,16.1418217420578
2025-07-01,172.73,163.29457,9.43542848110199,14.478618736267087
2025-07-02,164.32,156.90363,7.416367120742797,13.232854890823361
2025-07-03,153.2,146.65407,6.545927685499193,13.905522882938387
2025-07-04,155.26000000000002,146.35721,8.902799809575084,10.335764028429988
2025-07-05,151.68,149.49521,2.184795491695403,3.4155611634254415
2025-07-06,167.48,162.84126,4.638736884593965,6.759564847946167
2025-07-07,246.35000000000002,225.06372,21.286285495758065,23.777313480377206
2025-07-08,262.34,239.92444,22.41555651664734,24.205067586898803
2025-07-09,267.12,235.42516,31.69484912872315,36.04626710891724
2025-07-10,225.01000000000002,202.43791,22.572088012695325,25.27597627639771
2025-07-11,202.66,186.61853,16.041476074457165,19.86046137928962
2025-07-12,176.29999999999998,164.29527,12.004724550247186,14.810604314804074
2025-07-13,158.54,159.96376,-1.423766336441036,7.749355440139763
2025-07-14,197.82,181.78842,16.03157491207122,17.672527670860287
2025-07-15,241.72,214.20058,27.519428820610056,30.57320416927338
2025-07-16,199.71,187.68466,12.025340697765351,18.203601939678194
2025-07-17,199.55,187.48787,12.06213514804841,18.026475319862378
2025-07-18,191.88,181.0826,10.797408719658854,17.499254831671717
2025-07-19,160.38,155.72821,4.651785259246827,7.1878591823577915
2025-07-20,200.49,191.31996,9.17003857135773,11.456158394813542
2025-07-21,210.66,202.38528,8.27471652984619,11.228155097961423
2025-07-22,231.03,213.40376,17.626234560012815,19.84377511024475
2025-07-23,188.89,179.41446,9.475548639297484,15.001352033615113
2025-07-24,163.16,161.6132,1.5467987394332918,6.333737444877625
2025-07-25,147.21,150.01161,-2.8016105079650906,7.254663448333743
2025-07-26,189.14000000000001,184.9464,4.193599476814272,10.500114321708681
2025-07-27,211.03,203.49484,7.535160093307497,12.145987558364869
2025-07-28,209.81,202.68182,7.128183898925791,9.797907161712653
2025-07-29,239.98000000000002,223.01674,16.963262777328495,20.19159358024598
2025-07-30,205.48,192.3522,13.127802948951722,16.45413878917694
2025-07-31,199.98,182.86714,17.11286292552948,20.389421668052677
2025-08-01,171.61,162.51718,9.09281055688858,12.84046162366867
2025-08-02,199.53,194.96336,4.5666426706314045,7.815151429176327
2025-08-03,220.60999999999999,210.4098,10.20019339084625,16.272514796257017
2025-08-04,219.66,200.68994,18.97006097793579,24.211234951019293
2025-08-05,233.28,212.72415,20.55585506439209,27.922869243621825
2025-08-06,196.56,184.62401,11.935998258590686,15.726649866104118
2025-08-07,202.26999999999998,187.32632,14.943673272132868,22.053213944435115
2025-08-08,198.21,181.93823,16.271768651008607,21.587693419456482
2025-08-09,172.78,158.39505,14.384948639869684,20.12356805801391
2025-08-10,193.48,176.76068,16.71931676149368,21.673221876621245
2025-08-11,204.36,186.03093,18.32906685829163,22.792821292877196
2025-08-12,194.88,182.77017,12.109827165603638,21.801577310562138
2025-08-13,177.32,166.9474,10.372601695060734,18.68024135112763
2025-08-14,156.0,152.47327,3.5267339348793034,12.240769822597505
2025-08-15,158.26,149.2049,9.055105487108232,14.17578822016716
2025-08-16,163.58,158.52954,5.050465421676636,11.679555187225342
2025-08-17,155.65,148.4599,7.190107607841492,13.24731815814972
2025-08-18,173.14,162.5939,10.546091094017026,13.818654994964598
2025-08-19,148.25,139.60526,8.644748479127884,16.643935397863387
2025-08-20,147.57999999999998,145.40744,2.172556029558179,8.433141247034078
2025-08-21,211.18,201.49187,9.688133649826048,15.523113050460815
2025-08-22,210.2,196.21901,13.980983567237853,18.825486273765563
2025-08-23,158.5,152.35591,6.144088089466085,11.25305771112441
2025-08-24,137.35,138.70525,-1.3552403092384355,5.689205977916716
2025-08-25,151.81,141.66026,10.149742511510851,13.683614298105242
2025-08-26,149.59,140.73851,8.851484101414679,13.27369265139103
2025-08-27,129.76,128.38637,1.3736333644390095,4.133867849111557
2025-08-28,151.04,151.46266,-0.4226538753509528,7.030135231018068
2025-08-29,176.26,176.45453,-0.1945223712921158,9.817418193817135
2025-08-30,199.95,194.51192,5.438078951835632,11.738819594383235
2025-08-31,169.59,152.26846,17.3215371632576,22.718343546390532
2025-09-01,138.01,138.98695,-0.9769471788406396,4.396231045722961
2025-09-02,187.69,184.84157,2.8484259271621717,9.525241971015932
2025-09-03,187.79,177.20955,10.580454506874085,15.204291872978214
2025-09-04,169.13,157.13239,11.997608070373536,14.850271067619323
2025-09-05,159.2,149.3361,9.863900554180145,11.949319102764127
2025-09-06,164.32999999999998,150.41788,13.91213013410568,18.450129296779632
2025-09-07,148.98,141.52383,7.456165413856509,11.615086097717288
2025-09-08,117.72,120.56867,-2.8486734020709994,5.849058793783185
2025-09-09,109.5,110.8832,-1.3832033872604368,5.851897463798523
2025-09-10,136.2,136.83685,-0.6368527889251707,9.741510400772095
2025-09-11,190.6,181.11269,9.487316226959232,12.390011558532718
2025-09-12,167.29000000000002,161.84642,5.443572440147406,8.423278985023503
2025-09-13,122.7,126.25421,-3.55421494245529,5.181299731731411
2025-09-14,147.48,143.15656,4.323447804450989,8.389768471717833
2025-09-15,138.94,131.9669,6.97309577703476,8.860365054607392
2025-09-16,162.0,154.60004,7.399962067604066,9.752876462936404
2025-09-17,179.58,171.57922,8.000772790908812,11.822263574600216
2025-09-18,211.26,198.68086,12.579130182266237,17.823917741775514
2025-09-19,175.23,166.00388,9.226127426624295,14.373604471683501
2025-09-20,145.19,138.6007,6.589300113320349,11.336267442107198
2025-09-21,137.67,131.44511,6.224887875914574,10.264825803637503
2025-09-22,117.93,120.578,-2.6479989361763,5.058307092189784
2025-09-23,105.8,108.05208,-2.252080631256106,6.295375537872312
2025-09-24,132.65,133.39607,-0.7460657119750984,5.234333505630493
2025-09-25,179.12,175.84071,3.279289360046386,9.898552436828616
2025-09-26,92.21,98.872,-6.661999904513361,7.039878641963007
2025-09-27,96.62,98.3519,-1.7318987596034994,3.802929497957231
2025-09-28,160.09,155.59319,4.496813442707064,10.649466021060945
2025-09-29,160.17,153.31136,6.858644349575038,11.242574064731597
2025-09-30,108.73,110.73498,-2.0049776625633235,6.8066653871536245
2025-10-01,117.01,115.17592,1.8340807056427018,6.584307444095614
2025-10-02,270.47,249.63287,20.837132663726813,20.898351955413823
2025-10-03,257.68,241.74026,15.9397427368164,16.50306060791015
2025-10-04,168.76,167.54768,1.2123160457611086,5.121174345016472
2025-10-05,205.43,204.90808,0.5219179916381842,7.37770519256592
2025-10-06,247.9,233.26863,14.631365680694575,16.15591207504272
2025-10-07,250.5,228.07993,22.420069694519043,24.45805393218994
2025-10-08,223.48,211.93668,11.543325643539427,17.936632127761836
2025-10-09,123.32000000000001,121.3226,1.9973970276117334,6.855936997532843
2025-10-10,122.73,116.82301,5.906990106701854,7.11844454586506
2025-10-11,164.12,158.11981,6.0001951408386205,9.65540325164795
2025-10-12,111.59,116.40237,-4.812368180453776,6.454587732851505
2025-10-13,94.54,96.39486,-1.8548566913604718,4.028546457290648
2025-10-14,94.36,97.37591,-3.015904977321627,4.28204122543335
2025-10-15,101.27,102.44665,-1.1766503262519823,4.794862005710602
2025-10-16,123.82,122.60318,1.2168201875686642,4.558839135169983
2025-10-17,123.22,123.89026,-0.6702611732482915,5.003047981262209
2025-10-18,101.67,101.610374,0.05962846994399962,4.028103845119478
