timestamp,country,actual_load_mw,forecast_load_mw,imbalance_mw,imbalance_cost_eur,risk_score,risk_level
2026-03-02 22:00:00+00:00,germany,51061.916745,48318.176,2743.7409637500023,280490.58091843995,7.690979489326077,HIGH
2026-03-02 23:00:00+00:00,germany,47106.5182275,45801.016,1305.502602499997,133712.02436542936,4.945409515836473,MEDIUM
2026-03-03 00:00:00+00:00,germany,45501.73788,45307.28,194.4566300000006,20153.65528275131,0.7370587414538858,LOW
2026-03-03 01:00:00+00:00,germany,44812.7810825,45334.867,-522.0861050000021,53690.682430568966,1.9673503557974048,LOW
2026-03-03 02:00:00+00:00,germany,45282.75579,47434.45,-2151.693428749997,229665.8394278456,6.781777591739919,MEDIUM
2026-03-03 03:00:00+00:00,germany,47363.101805,52088.73,-4725.628663750002,520201.3382306809,9.483919352588252,HIGH
2026-03-03 04:00:00+00:00,germany,51582.29633,57657.93,-6075.633357500003,721894.6042714353,9.765417887540114,HIGH
2026-03-03 05:00:00+00:00,germany,59054.27656,63536.605,-4482.328908750002,701281.0885451407,9.450258127528953,HIGH
2026-03-03 06:00:00+00:00,germany,63670.3608125,65579.46,-1909.1001249999968,343365.25981964014,6.370692060834379,MEDIUM
2026-03-03 07:00:00+00:00,germany,65600.0151275,65980.48,-380.4614350000047,59845.44234119574,1.4334798381470628,LOW
2026-03-03 08:00:00+00:00,germany,64679.67424,65298.57,-618.8960724999997,70831.41770547997,2.338670294404912,LOW
2026-03-03 09:00:00+00:00,germany,63082.07207749999,62466.35,615.7205149999936,55350.50355618192,2.32593832844984,LOW
2026-03-03 10:00:00+00:00,germany,61329.760565,60333.42,996.3386899999967,64075.41295025354,3.815927166178317,LOW
2026-03-03 11:00:00+00:00,germany,60055.1174275,58722.332,1332.7853962500012,49605.93925207599,5.036975024417469,MEDIUM
2026-03-03 12:00:00+00:00,germany,58777.297605,57981.68,795.6179174999997,32629.7825802703,3.025149993023581,LOW
2026-03-03 13:00:00+00:00,germany,57709.47159,57137.94,571.530183750001,42159.92418214039,2.15658574019813,LOW
2026-03-03 14:00:00+00:00,germany,58118.4197375,58495.38,-376.95916874999966,37613.975375692935,1.4198758197293149,LOW
2026-03-03 15:00:00+00:00,germany,59452.051505,60782.785,-1330.733651249997,174734.64354468335,5.029824194223524,MEDIUM
