Date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MA,MCD,META,MSFT,NVDA,PEP,PG,SBUX,V,WMT,XOM
2015-01-27,24.15055274963379,15.337499618530273,12.268935203552246,66.2545394897461,25.83045768737793,80.09806060791016,74.34138488769531,41.42988204956055,29.564624786376953,76.22368621826172,67.04251098632812,75.12033081054688,36.20238494873047,0.4704403281211853,68.19041442871094,63.13846206665039,34.99430847167969,57.85414123535156,23.566402435302734,55.98824691772461
2015-01-28,25.515859603881836,15.195500373840332,11.931403160095215,63.469932556152344,25.39630889892578,79.77814483642578,73.89720153808594,40.3609619140625,29.2368221282959,75.26356506347656,66.45121002197266,75.57632446289062,34.954891204833984,0.4627714157104492,67.48534393310547,62.1602668762207,34.68928146362305,56.78689193725586,23.375240325927734,54.141456604003906
2015-01-29,26.310258865356445,15.58899974822998,12.11194133758545,63.035423278808594,25.43595314025879,81.9718017578125,74.55257415771484,41.03917694091797,29.362369537353516,75.86015319824219,69.81192779541016,77.32100677490234,35.65077209472656,0.4740350842475891,67.70393371582031,62.539859771728516,35.27555847167969,57.16493225097656,23.6175594329834,53.91367721557617
2015-01-30,25.925230026245117,17.726499557495117,11.89215087890625,62.747798919677734,26.641267776489258,79.534423828125,72.9214096069336,40.088199615478516,28.713733673095703,76.46604919433594,69.19070434570312,75.24919891357422,34.28447341918945,0.46013519167900085,66.11759948730469,61.532466888427734,34.67341995239258,58.75770950317383,22.879846572875977,53.81517791748047
2015-02-02,26.25051498413086,18.223499298095703,12.135491371154785,64.90814208984375,26.376117706298828,79.54205322265625,73.42390441894531,40.89173126220703,29.006668090820312,77.35160064697266,69.24308013916016,74.33721160888672,35.03127670288086,0.47020065784454346,67.21040344238281,62.13836669921875,34.855655670166016,58.85681915283203,23.076385498046875,55.14486312866211
2015-02-03,26.254945755004883,18.177499771118164,12.47302532196045,67.03175354003906,26.43063735961914,81.68233489990234,74.6108169555664,41.8132209777832,29.034561157226562,78.12532043457031,70.29844665527344,74.7436294555664,35.30282211303711,0.48194369673728943,67.82377624511719,62.74427032470703,35.18166732788086,59.882572174072266,23.205625534057617,56.78849792480469
2015-02-04,26.4563045501709,18.237499237060547,12.394527435302734,66.30960845947266,26.07379913330078,82.57353210449219,73.80980682373047,41.56258010864258,29.069442749023438,78.47022247314453,70.39578247070312,74.97162628173828,35.506500244140625,0.4831419587135315,68.10578918457031,62.62747573852539,35.2651481628418,61.05815124511719,23.329469680786133,56.30219650268555
2015-02-05,26.645143508911133,18.694499969482422,12.535820960998535,66.8970947265625,26.25865936279297,83.01528930664062,74.6108169555664,41.85008239746094,29.146160125732422,79.99897766113281,70.61282348632812,74.95182037353516,36.02417755126953,0.49105069041252136,68.11283874511719,63.29179000854492,35.638893127441406,62.65091323852539,23.49909019470215,56.85623550415039
2015-02-06,26.420761108398438,18.714000701904297,12.944003105163574,67.0807113647461,26.459381103515625,83.05335998535156,73.6204833984375,42.67573165893555,28.909027099609375,78.45159149169922,70.35086059570312,73.82173156738281,35.9902229309082,0.48889365792274475,68.18336486816406,62.49604415893555,35.384437561035156,61.64131164550781,23.512561798095703,56.750797271728516
2015-02-09,26.596263885498047,18.527999877929688,12.834107398986816,67.5825424194336,26.23139762878418,82.52020263671875,72.65925598144531,42.624122619628906,28.755582809448242,78.85237884521484,69.4002685546875,73.79199981689453,35.947784423828125,0.4884144961833954,67.66162109375,62.0872802734375,35.31288528442383,61.18950653076172,23.130239486694336,56.787994384765625
2015-02-10,27.10721206665039,18.649999618530273,12.889052391052246,67.42955017089844,26.770618438720703,84.294921875,73.07431030273438,43.09592819213867,29.571605682373047,78.51683044433594,70.37330627441406,74.53545379638672,36.151451110839844,0.502074658870697,69.08577728271484,62.335479736328125,36.251155853271484,60.979759216308594,23.501785278320312,56.44687271118164
2015-02-11,27.742572784423828,18.756999969482422,12.841955184936523,67.3071517944336,26.66356658935547,84.02071380615234,73.0961685180664,43.02958297729492,29.550674438476562,78.73120880126953,70.51551818847656,75.84396362304688,35.96477508544922,0.4987195134162903,70.78490447998047,62.5179557800293,36.096099853515625,61.42315673828125,23.246009826660156,56.19257736206055
2015-02-12,28.093584060668945,18.85849952697754,13.085295677185059,68.51229095458984,27.060548782348633,85.42982482910156,71.68347930908203,43.91419982910156,29.411184310913086,81.58367919921875,71.17420959472656,75.56640625,36.5672721862793,0.5344278812408447,70.69324493408203,62.80265808105469,36.509578704833984,62.55927276611328,23.124855041503906,57.2903938293457
2015-02-13,28.23131561279297,19.09149932861328,13.03819465637207,69.69882202148438,27.315784454345703,85.22413635253906,72.54273223876953,43.9879264831543,29.285648345947266,81.22944641113281,71.5933609008789,75.08067321777344,37.22920227050781,0.5346676707267761,69.8895263671875,62.7077751159668,36.410186767578125,62.263694763183594,23.103309631347656,57.91062545776367
2015-02-17,28.397924423217773,18.771499633789062,13.053895950317383,69.46400451660156,27.010990142822266,85.30792236328125,73.13987731933594,44.304901123046875,29.16010856628418,81.58367919921875,70.62033081054688,74.94189453125,37.24631118774414,0.5363450646400452,69.34662628173828,62.4084358215332,36.58909225463867,62.550048828125,23.143709182739258,57.71213912963867
2015-02-18,28.595643997192383,18.668500900268555,12.794857025146484,68.25271606445312,26.894023895263672,85.30033111572266,72.79035949707031,43.76676559448242,29.104307174682617,81.7794418334961,70.79244232177734,76.04222869873047,37.20357894897461,0.5301141738891602,70.03053283691406,62.970577239990234,36.9747428894043,62.145938873291016,23.2325496673584,56.44687271118164
2015-02-19,28.535659790039062,18.950000762939453,12.724209785461426,66.9610595703125,27.082355499267578,84.50055694580078,73.3292007446289,43.6635627746582,29.369338989257812,83.14971160888672,70.50055694580078,78.72862243652344,37.17793273925781,0.5315521359443665,69.60045623779297,62.204044342041016,37.04233169555664,62.14130783081055,22.486757278442383,55.47311019897461
2015-02-20,28.768917083740234,19.183000564575195,12.857658386230469,67.11554718017578,26.851898193359375,85.49073028564453,73.51982879638672,44.08375549316406,29.271703720092773,84.63186645507812,70.50055694580078,79.2044677734375,37.485618591308594,0.5353867411613464,69.84017181396484,61.95585250854492,37.177513122558594,63.041908264160156,22.696762084960938,55.77082061767578
