,price_eur_mwh,load_mw,solar_mw,wind_onshore_mw,gas_mw,lignite_mw,oil_mw,hydro_reservoir_mw,hydro_pumped_mw,storage_mw
2026-05-21 04:00:00+00:00,116.28999999999999,4632.5,826.75,1195.0,2750.25,336.75,0.0,606.0,233.75,233.75
2026-05-21 05:00:00+00:00,88.19,5074.0,2274.5,1119.0,1772.5,331.5,0.0,400.0,194.0,194.0
2026-05-21 06:00:00+00:00,26.59,5294.25,3836.75,909.25,1195.0,364.0,0.0,105.75,59.75,59.75
2026-05-21 07:00:00+00:00,-0.005,5400.25,4584.75,616.0,917.25,339.5,0.0,82.75,0.0,0.0
2026-05-21 08:00:00+00:00,0.0,5574.25,5008.5,501.75,782.75,373.75,0.0,54.0,0.0,0.0
2026-05-21 09:00:00+00:00,0.0,5648.75,5276.25,459.75,793.5,331.5,0.0,62.0,0.0,0.0
2026-05-21 10:00:00+00:00,0.0,5579.5,5314.25,543.25,671.75,303.5,0.0,69.0,0.0,0.0
2026-05-21 11:00:00+00:00,0.0,5504.0,5126.0,687.5,663.25,302.5,0.0,59.75,0.0,0.0
2026-05-21 12:00:00+00:00,0.0075,5297.0,4818.75,723.25,709.25,315.0,0.0,55.0,0.0,0.0
2026-05-21 13:00:00+00:00,1.13,5144.25,4063.5,648.5,1011.25,426.75,0.0,72.75,0.0,0.0
2026-05-21 14:00:00+00:00,76.745,5138.0,3057.5,606.75,1104.0,399.75,0.0,131.25,24.5,24.5
2026-05-21 15:00:00+00:00,106.255,5240.5,1800.0,550.25,1541.0,359.0,0.0,630.5,98.75,98.75
2026-05-21 16:00:00+00:00,155.8425,5343.0,676.5,520.0,2171.25,484.25,0.0,1058.5,246.5,246.5
2026-05-21 17:00:00+00:00,168.6925,5492.0,74.5,687.5,2387.0,304.25,0.0,1209.25,550.0,550.0
2026-05-21 18:00:00+00:00,208.79500000000002,5644.75,0.0,835.5,2546.75,302.75,0.0,1207.0,457.5,457.5
2026-05-21 19:00:00+00:00,189.78,5260.25,0.0,822.5,2825.5,305.0,0.0,1196.5,560.5,560.5
2026-05-21 20:00:00+00:00,163.515,4789.75,0.0,953.75,2887.6666666666665,332.0,0.0,1160.6666666666667,568.0,568.0
2026-05-21 21:00:00+00:00,167.6325,4392.25,0.0,967.5,2846.25,325.75,0.0,835.75,530.5,530.5
2026-05-21 22:00:00+00:00,158.03750000000002,4148.5,0.0,1004.0,3148.75,432.5,0.0,486.0,68.5,68.5
2026-05-21 23:00:00+00:00,140.2375,4015.0,0.0,1038.5,3185.0,545.75,0.0,472.5,0.0,0.0
2026-05-22 00:00:00+00:00,132.6175,3949.5,0.0,1167.25,2850.5,418.25,0.0,496.25,98.0,98.0
2026-05-22 01:00:00+00:00,132.9275,3903.0,0.0,1369.75,2603.75,396.0,0.0,494.25,102.0,102.0
2026-05-22 02:00:00+00:00,136.765,3995.5,0.0,1509.75,2566.25,346.25,0.0,582.25,101.75,101.75
2026-05-22 03:00:00+00:00,139.45,4151.75,92.5,1690.5,2424.25,338.25,0.0,680.25,101.75,101.75
2026-05-22 04:00:00+00:00,142.4225,4612.0,754.25,1464.75,2658.25,363.25,0.0,619.5,101.75,101.75
2026-05-22 05:00:00+00:00,104.465,5079.75,1941.5,1416.0,2183.0,324.25,0.0,368.0,0.0,0.0
2026-05-22 06:00:00+00:00,80.0525,5385.75,3550.5,1307.5,1570.25,314.0,0.0,95.75,0.0,0.0
2026-05-22 07:00:00+00:00,0.005,5609.0,4468.25,1122.75,1221.5,362.25,0.0,66.5,0.5,0.5
2026-05-22 08:00:00+00:00,0.0025,5729.5,5027.0,914.75,902.25,301.5,0.0,60.0,0.25,0.25
2026-05-22 09:00:00+00:00,0.10250000000000001,5778.75,5142.5,936.25,776.5,314.25,0.0,59.75,0.0,0.0
2026-05-22 10:00:00+00:00,0.01,5801.75,4840.0,978.75,745.0,308.25,0.0,59.25,0.0,0.0
2026-05-22 11:00:00+00:00,0.6499999999999999,5646.5,4273.0,994.5,677.0,301.0,0.0,55.25,0.0,0.0
2026-05-22 12:00:00+00:00,1.1,5352.0,3659.75,928.5,705.0,311.0,0.0,50.25,0.0,0.0
2026-05-22 13:00:00+00:00,22.2275,5195.0,2914.25,1049.25,818.0,301.0,0.0,53.0,0.0,0.0
2026-05-22 14:00:00+00:00,77.2075,5176.0,1764.5,1389.0,1618.5,310.75,0.0,78.75,0.0,0.0
2026-05-22 15:00:00+00:00,114.1325,5262.5,978.25,1700.25,2050.0,302.5,0.0,273.75,8.75,8.75
2026-05-22 16:00:00+00:00,136.79500000000002,5331.0,343.75,1753.75,2885.75,318.0,0.0,615.5,174.5,174.5
2026-05-22 17:00:00+00:00,136.245,5501.25,38.0,1801.0,3039.5,305.0,0.0,1025.25,410.25,410.25
2026-05-22 18:00:00+00:00,120.89,5597.75,0.0,1821.0,2883.5,300.25,0.0,1058.0,586.25,586.25
2026-05-22 19:00:00+00:00,126.89750000000001,5185.5,0.0,1658.0,2719.75,302.75,0.0,1088.0,561.5,561.5
2026-05-22 20:00:00+00:00,147.5,4735.25,0.0,1557.0,2788.0,306.0,0.0,831.3333333333334,485.3333333333333,485.3333333333333
2026-05-22 21:00:00+00:00,166.36,4418.75,0.0,1577.75,2727.0,303.75,0.0,581.25,341.75,341.75
2026-05-22 22:00:00+00:00,118.4675,4200.0,0.0,1541.5,2960.5,281.0,0.0,556.5,47.0,47.0
2026-05-22 23:00:00+00:00,128.3725,4019.5,0.0,1563.5,2879.0,65.5,0.0,613.5,115.25,115.25
2026-05-23 00:00:00+00:00,131.32,3969.75,0.0,1797.5,2585.5,0.0,0.0,621.0,221.75,221.75
2026-05-23 01:00:00+00:00,129.79,3914.25,0.0,1975.75,2496.5,0.0,0.0,514.25,116.25,116.25
2026-05-23 02:00:00+00:00,127.8325,3946.25,0.0,2123.75,2371.0,0.0,0.0,556.5,118.75,118.75
2026-05-23 03:00:00+00:00,125.61,3951.5,82.5,2349.0,1977.0,0.0,0.0,622.75,207.75,207.75
2026-05-23 04:00:00+00:00,90.07,4201.75,685.5,2343.25,1135.75,0.0,0.0,490.25,123.0,123.0
2026-05-23 05:00:00+00:00,71.9275,4598.0,1926.5,2047.75,940.0,0.0,0.0,138.5,0.0,0.0
2026-05-23 06:00:00+00:00,0.005,4924.5,2958.25,1780.5,804.5,0.0,0.0,64.25,0.25,0.25
2026-05-23 07:00:00+00:00,-0.0025,5156.75,3008.75,1399.25,1017.0,0.0,0.0,143.0,0.0,0.0
2026-05-23 08:00:00+00:00,-0.3325,5348.5,2806.25,1353.5,1044.5,0.0,0.0,167.0,0.0,0.0
2026-05-23 09:00:00+00:00,-0.01,5512.25,3187.25,1652.75,824.25,0.0,0.0,96.25,0.25,0.25
2026-05-23 10:00:00+00:00,-0.01,5532.0,3244.0,1610.25,816.5,0.0,0.0,70.75,0.25,0.25
2026-05-23 11:00:00+00:00,-0.01,5342.25,3090.75,1423.75,839.5,0.0,0.0,87.75,0.0,0.0
2026-05-23 12:00:00+00:00,-0.01,5029.25,3035.25,1403.25,813.5,0.0,0.0,52.5,0.0,0.0
2026-05-23 13:00:00+00:00,-2.085,4887.25,2564.5,1162.5,858.5,0.0,0.0,63.0,0.0,0.0
2026-05-23 14:00:00+00:00,-0.27,4818.0,2165.25,1314.75,1067.25,0.0,0.0,193.75,0.0,0.0
2026-05-23 15:00:00+00:00,45.99,4912.25,1478.25,1643.0,1498.5,0.0,0.0,310.75,27.25,27.25
2026-05-23 16:00:00+00:00,135.4375,5010.25,612.25,1897.5,2217.0,0.0,0.0,723.0,136.0,136.0
2026-05-23 17:00:00+00:00,157.38,5110.75,76.25,1998.75,2706.5,0.0,0.0,1071.75,244.75,244.75
2026-05-23 18:00:00+00:00,109.85000000000001,5254.25,0.0,2093.5,2524.25,0.0,0.0,1059.0,261.0,261.0
2026-05-23 19:00:00+00:00,119.655,4998.25,0.0,2288.5,2426.0,0.0,0.0,1026.25,282.25,282.25
2026-05-23 20:00:00+00:00,116.8225,4598.75,0.0,2234.75,2552.6666666666665,0.0,0.0,977.3333333333334,257.0,257.0
2026-05-23 21:00:00+00:00,119.775,4285.5,0.0,2265.25,2479.75,0.0,0.0,697.75,209.5,209.5
2026-05-23 22:00:00+00:00,115.0625,4072.0,0.0,2323.25,2380.0,0.0,0.0,578.75,253.75,253.75
2026-05-23 23:00:00+00:00,119.5325,3874.5,0.0,2444.0,2048.25,0.0,0.0,576.0,268.75,268.75
2026-05-24 00:00:00+00:00,118.27000000000001,3733.75,0.0,2438.0,2055.0,0.0,0.0,534.25,179.75,179.75
2026-05-24 01:00:00+00:00,118.72749999999999,3679.25,0.0,2458.5,1839.25,0.0,0.0,546.25,138.75,138.75
2026-05-24 02:00:00+00:00,116.6125,3684.25,0.0,2399.0,1928.75,0.0,0.0,525.75,132.0,132.0
2026-05-24 03:00:00+00:00,115.6075,3619.5,108.0,2390.5,1682.5,0.0,0.0,548.0,153.75,153.75
2026-05-24 04:00:00+00:00,0.0,3744.75,706.25,2114.25,1092.25,0.0,0.0,307.5,17.25,17.25
2026-05-24 05:00:00+00:00,-0.0025,3973.0,1504.5,1909.5,899.25,0.0,0.0,136.25,19.5,19.5
2026-05-24 06:00:00+00:00,-0.0325,4232.0,2421.75,1601.25,900.0,0.0,0.0,50.5,0.25,0.25
2026-05-24 07:00:00+00:00,-4.2075,4481.0,2768.25,1233.75,910.5,0.0,0.0,61.25,0.0,0.0
2026-05-24 08:00:00+00:00,-3.5025,4697.0,2726.25,988.75,919.5,0.0,0.0,60.0,0.0,0.0
2026-05-24 09:00:00+00:00,-5.0,4917.5,2907.0,1133.75,940.25,0.0,0.0,59.75,0.0,0.0
2026-05-24 10:00:00+00:00,-4.3675,4936.25,2590.25,1220.25,932.5,0.0,0.0,60.0,0.0,0.0
2026-05-24 11:00:00+00:00,-3.0075,4691.0,2389.0,1145.25,896.75,0.0,0.0,59.75,0.0,0.0
2026-05-24 12:00:00+00:00,-2.4425,4353.75,2013.0,1104.5,913.0,0.0,0.0,52.0,0.0,0.0
2026-05-24 13:00:00+00:00,-4.45,4280.75,1831.5,1121.5,897.5,0.0,0.0,52.5,0.0,0.0
2026-05-24 14:00:00+00:00,-1.95,4373.0,1566.0,957.75,1110.75,0.0,0.0,119.25,51.75,51.75
2026-05-24 15:00:00+00:00,17.1825,4550.25,1113.25,1502.5,1140.0,0.0,0.0,354.0,194.0,194.0
2026-05-24 16:00:00+00:00,125.265,4670.5,389.75,1621.0,1928.5,0.0,0.0,762.0,448.75,448.75
2026-05-24 17:00:00+00:00,137.64,4873.25,45.0,1659.25,2489.0,0.0,0.0,1106.0,547.75,547.75
2026-05-24 18:00:00+00:00,136.44,5161.75,0.0,1836.25,2818.5,0.0,0.0,1159.0,467.0,467.0
2026-05-24 19:00:00+00:00,114.6975,4891.25,0.0,2065.0,2403.25,0.0,0.0,1090.25,417.25,417.25
2026-05-24 20:00:00+00:00,120.9725,4552.25,0.0,2161.25,2357.0,0.0,0.0,946.6666666666666,389.0,389.0
2026-05-24 21:00:00+00:00,120.24,4182.0,0.0,2361.5,2169.75,0.0,0.0,694.5,377.5,377.5
2026-05-24 22:00:00+00:00,112.2025,3927.25,0.0,2495.25,2448.0,0.0,0.0,617.75,103.25,103.25
2026-05-24 23:00:00+00:00,110.4225,3756.75,0.0,2567.25,2245.5,0.0,0.0,622.0,103.25,103.25
2026-05-25 00:00:00+00:00,111.2,3650.5,0.0,2526.25,2223.75,0.0,0.0,567.25,102.75,102.75
2026-05-25 01:00:00+00:00,110.305,3617.0,0.0,2552.0,2217.5,0.0,0.0,502.25,102.0,102.0
2026-05-25 02:00:00+00:00,110.4075,3708.25,0.0,2541.75,2316.0,0.0,0.0,561.25,101.0,101.0
2026-05-25 03:00:00+00:00,112.3825,3929.0,129.5,2535.25,2342.75,0.0,0.0,627.25,130.0,130.0
2026-05-25 04:00:00+00:00,117.275,4424.0,999.5,2449.75,2063.5,0.0,0.0,572.5,131.0,131.0
2026-05-25 05:00:00+00:00,65.2875,4878.75,2711.75,2321.5,1060.0,0.0,0.0,204.0,16.0,16.0
2026-05-25 06:00:00+00:00,0.005,5171.0,3814.0,1921.0,999.5,0.0,0.0,59.5,0.5,0.5
2026-05-25 07:00:00+00:00,-0.005,5311.0,4132.0,1357.5,1242.5,0.0,0.0,64.25,0.0,0.0
2026-05-25 08:00:00+00:00,-0.01,5407.5,4547.0,1198.5,1055.75,0.0,0.0,58.5,0.0,0.0
2026-05-25 09:00:00+00:00,0.0,5536.0,4760.75,1041.5,1008.5,0.0,0.0,59.25,0.0,0.0
2026-05-25 10:00:00+00:00,0.0,5563.75,4521.5,1027.75,1030.25,0.0,0.0,104.0,0.0,0.0
2026-05-25 11:00:00+00:00,0.0,5438.0,4465.5,1057.5,992.75,0.0,0.0,71.25,0.0,0.0
2026-05-25 12:00:00+00:00,0.0,5146.5,4354.5,1114.25,1013.75,0.0,0.0,68.5,0.0,0.0
2026-05-25 13:00:00+00:00,0.0,4991.0,3907.75,1281.75,1019.0,0.0,0.0,66.0,0.0,0.0
2026-05-25 14:00:00+00:00,16.482499999999998,4994.25,3567.5,1505.75,1076.5,0.0,0.0,85.25,0.0,0.0
2026-05-25 15:00:00+00:00,83.3825,5116.5,2231.5,1474.75,1726.25,0.0,0.0,252.25,2.0,2.0
2026-05-25 16:00:00+00:00,117.205,5289.75,848.0,1609.75,2666.0,0.0,0.0,743.25,211.5,211.5
2026-05-25 17:00:00+00:00,128.3975,5479.5,118.75,1739.25,3197.0,0.0,0.0,1141.75,336.5,336.5
2026-05-25 18:00:00+00:00,130.04,5690.5,0.0,1710.5,3484.5,0.0,0.0,1167.75,397.5,397.5
2026-05-25 19:00:00+00:00,131.785,5318.75,0.0,1650.0,3615.5,0.0,0.0,1078.5,350.25,350.25
2026-05-25 20:00:00+00:00,158.14,4814.0,0.0,1901.75,3181.3333333333335,0.0,0.0,1021.6666666666666,377.3333333333333,377.3333333333333
2026-05-25 21:00:00+00:00,147.6625,4478.25,0.0,1866.25,3126.5,0.0,0.0,769.0,303.75,303.75
2026-05-25 22:00:00+00:00,124.9525,4178.0,0.0,1859.25,3029.0,0.0,0.0,649.0,462.5,462.5
2026-05-25 23:00:00+00:00,125.28,4055.5,0.0,1830.75,2924.5,0.0,0.0,616.75,295.5,295.5
2026-05-26 00:00:00+00:00,124.3275,3950.25,0.0,1726.75,3006.75,0.0,0.0,540.75,101.0,101.0
2026-05-26 01:00:00+00:00,125.1475,3928.0,0.0,1722.5,3083.25,0.0,0.0,593.0,100.25,100.25
2026-05-26 02:00:00+00:00,122.7925,3977.5,0.0,1771.0,3121.75,0.0,0.0,644.0,113.25,113.25
2026-05-26 03:00:00+00:00,132.345,4181.25,136.0,1845.25,3042.25,0.0,0.0,739.5,172.0,172.0
2026-05-26 04:00:00+00:00,140.3075,4624.75,984.75,1902.75,2795.5,0.0,0.0,632.25,99.0,99.0
2026-05-26 05:00:00+00:00,111.38,5121.75,2673.75,1994.75,1467.0,0.0,0.0,363.0,0.0,0.0
2026-05-26 06:00:00+00:00,2.5025,5386.5,3930.25,1819.0,989.0,0.0,0.0,54.0,0.0,0.0
2026-05-26 07:00:00+00:00,0.0,5547.25,4383.5,1397.25,1025.5,0.0,0.0,57.5,0.0,0.0
2026-05-26 08:00:00+00:00,-0.005,5667.75,4629.25,1352.5,1003.75,0.0,0.0,57.25,0.0,0.0
2026-05-26 09:00:00+00:00,0.0,5827.75,4751.0,1319.75,977.75,0.0,0.0,63.5,0.0,0.0
2026-05-26 10:00:00+00:00,0.0,5847.25,4852.0,1326.0,971.75,0.0,0.0,51.75,0.0,0.0
2026-05-26 11:00:00+00:00,0.0,5767.5,4596.75,1465.25,975.5,0.0,0.0,46.5,0.0,0.0
2026-05-26 12:00:00+00:00,0.0,5525.5,4243.75,1501.5,998.25,0.0,0.0,59.5,0.0,0.0
2026-05-26 13:00:00+00:00,0.0,5320.5,3802.5,1773.0,1068.75,0.0,0.0,49.0,0.0,0.0
2026-05-26 14:00:00+00:00,27.8925,5267.25,3542.75,1896.75,1307.5,75.0,0.0,112.0,0.0,0.0
2026-05-26 15:00:00+00:00,99.91,5384.5,2360.0,1713.75,2062.0,269.0,0.0,313.75,32.5,32.5
2026-05-26 16:00:00+00:00,132.54250000000002,5573.75,836.0,1498.75,3303.25,323.75,0.0,869.0,320.0,320.0
2026-05-26 17:00:00+00:00,141.0425,5718.0,108.0,1353.0,3923.0,526.5,0.0,1138.75,457.75,457.75
2026-05-26 18:00:00+00:00,154.675,5860.75,0.0,1345.0,3910.25,560.75,0.0,1160.25,524.25,524.25
2026-05-26 19:00:00+00:00,160.54500000000002,5482.25,0.0,1322.75,3645.5,415.25,0.0,1117.0,458.0,458.0
2026-05-26 20:00:00+00:00,135.36,4966.25,0.0,1227.0,3647.3333333333335,358.0,0.0,1069.6666666666667,458.3333333333333,458.3333333333333
2026-05-26 21:00:00+00:00,169.115,4572.5,0.0,1180.0,3537.5,314.75,0.0,764.5,458.0,458.0
2026-05-26 22:00:00+00:00,125.53999999999999,4330.75,0.0,1185.0,3716.0,468.0,0.0,654.5,260.5,260.5
2026-05-26 23:00:00+00:00,126.10249999999999,4129.25,0.0,1273.75,3608.25,519.75,0.0,449.5,175.75,175.75
2026-05-27 00:00:00+00:00,125.46000000000001,4022.25,0.0,1322.75,2888.0,474.3333333333333,0.0,451.3333333333333,96.33333333333333,96.33333333333333
2026-05-27 01:00:00+00:00,124.92,3937.5,0.0,1456.25,3529.75,382.75,0.0,464.0,102.25,102.25
2026-05-27 02:00:00+00:00,125.935,4009.25,0.0,1605.5,3374.5,339.0,0.0,580.75,101.25,101.25
2026-05-27 03:00:00+00:00,131.3625,4219.5,153.0,1815.75,3144.0,327.0,0.0,707.75,101.75,101.75
2026-05-27 04:00:00+00:00,119.2325,4725.25,1033.25,1899.25,2769.0,303.25,0.0,686.0,95.75,95.75
2026-05-27 05:00:00+00:00,108.64750000000001,5167.75,2671.25,1746.0,1687.5,303.25,0.0,357.5,0.0,0.0
2026-05-27 06:00:00+00:00,6.25,5551.25,4117.75,1683.0,769.3333333333334,302.0,0.0,99.66666666666667,0.0,0.0
2026-05-27 07:00:00+00:00,-0.0075,5722.5,4428.0,1310.5,786.5,305.5,0.0,54.75,0.0,0.0
2026-05-27 08:00:00+00:00,-0.01,5862.0,4707.25,1252.0,708.75,301.75,0.0,53.0,0.0,0.0
2026-05-27 09:00:00+00:00,0.0,5927.5,4987.75,1172.25,602.75,331.25,0.0,82.75,0.0,0.0
2026-05-27 10:00:00+00:00,0.0,5938.5,5074.5,1092.25,578.0,330.75,0.0,45.25,0.0,0.0
2026-05-27 11:00:00+00:00,0.0,5736.25,4987.25,1020.0,601.5,338.75,0.0,55.75,0.0,0.0
2026-05-27 12:00:00+00:00,0.0,5523.0,4988.5,932.25,581.25,335.75,0.0,47.5,0.0,0.0
2026-05-27 13:00:00+00:00,0.005,5376.75,4635.5,1054.75,646.5,305.75,0.0,53.25,0.0,0.0
2026-05-27 14:00:00+00:00,40.980000000000004,5356.75,3827.25,983.25,1198.25,317.0,0.0,162.5,0.0,0.0
2026-05-27 15:00:00+00:00,104.60750000000002,5470.25,2342.5,678.75,2459.0,364.0,0.0,473.0,108.5,108.5
2026-05-27 16:00:00+00:00,177.3875,5637.75,793.25,419.5,3601.5,504.25,0.0,994.0,511.5,511.5
2026-05-27 17:00:00+00:00,228.53,5766.5,93.75,310.5,3723.5,565.25,0.0,1279.5,579.5,579.5
2026-05-27 18:00:00+00:00,228.5325,5936.25,0.0,213.25,3877.75,565.0,0.0,1301.0,580.25,580.25
2026-05-27 19:00:00+00:00,211.0075,5561.75,0.0,164.5,3845.5,555.25,0.0,1315.5,573.25,573.25
2026-05-27 20:00:00+00:00,165.4875,5035.5,0.0,118.0,3956.3333333333335,557.6666666666666,0.0,1181.6666666666667,578.0,578.0
2026-05-27 21:00:00+00:00,153.4525,4683.0,0.0,109.25,3919.25,564.5,0.0,961.25,509.25,509.25
2026-05-27 22:00:00+00:00,136.455,4352.0,0.0,167.5,3989.25,582.0,0.0,725.5,286.75,286.75
2026-05-27 23:00:00+00:00,131.8625,4159.75,0.0,282.5,3846.5,589.0,0.0,723.0,246.0,246.0
2026-05-28 00:00:00+00:00,130.6125,4064.0,0.0,369.0,3456.75,355.0,0.0,470.75,278.0,278.0
2026-05-28 01:00:00+00:00,131.7875,4016.75,0.0,463.0,3685.5,454.75,0.0,500.0,227.0,227.0
2026-05-28 02:00:00+00:00,133.20999999999998,4087.25,0.0,482.25,3735.0,552.5,0.0,607.25,226.0,226.0
2026-05-28 03:00:00+00:00,137.76749999999998,4292.25,136.5,512.25,3715.75,497.5,0.0,950.75,244.0,244.0
2026-05-28 04:00:00+00:00,141.14,4808.0,974.75,585.75,3556.25,496.0,0.0,900.5,285.5,285.5
2026-05-28 05:00:00+00:00,117.72,5258.75,2756.75,481.25,2966.75,389.25,0.0,341.75,33.75,33.75
2026-05-28 06:00:00+00:00,87.7525,5614.25,4511.5,439.5,1328.5,301.25,0.0,116.0,0.0,0.0
2026-05-28 07:00:00+00:00,0.005,5798.0,5546.25,356.25,843.75,300.75,0.0,56.0,0.0,0.0
2026-05-28 08:00:00+00:00,0.0,6106.75,6021.75,330.0,833.25,326.5,0.0,48.0,0.0,0.0
2026-05-28 09:00:00+00:00,0.0,6211.25,5887.75,221.5,786.0,303.0,0.0,48.5,0.0,0.0
2026-05-28 10:00:00+00:00,0.0025,6305.25,5777.5,197.5,799.75,314.75,0.0,59.75,0.0,0.0
2026-05-28 11:00:00+00:00,0.0075,6006.5,5544.75,262.25,809.25,313.0,0.0,77.5,0.0,0.0
2026-05-28 12:00:00+00:00,0.0125,5818.5,4927.75,319.25,816.25,313.0,0.0,62.75,0.0,0.0
2026-05-28 13:00:00+00:00,1.3,5698.75,4210.25,507.25,903.5,334.5,0.0,182.0,0.0,0.0
2026-05-28 14:00:00+00:00,41.0,5680.25,3177.0,739.0,1213.5,315.75,0.0,249.0,9.0,9.0
2026-05-28 15:00:00+00:00,104.4575,5743.0,1588.5,845.0,2378.25,359.0,0.0,293.0,88.0,88.0
2026-05-28 16:00:00+00:00,131.8225,5788.25,584.0,872.0,3468.0,355.75,0.0,891.25,460.0,460.0
2026-05-28 17:00:00+00:00,166.805,5870.25,106.75,955.25,3583.25,324.5,0.0,1177.25,436.5,436.5
2026-05-28 18:00:00+00:00,164.175,6018.25,0.0,1029.25,3729.25,323.25,0.0,1256.5,489.75,489.75
2026-05-28 19:00:00+00:00,128.5625,5627.5,0.0,1341.5,3342.5,316.0,0.0,1221.0,479.25,479.25
2026-05-28 20:00:00+00:00,136.54,5111.5,0.0,1191.0,3400.6666666666665,327.6666666666667,0.0,1121.6666666666667,454.3333333333333,454.3333333333333
2026-05-28 21:00:00+00:00,128.375,4771.25,0.0,1253.5,3333.5,325.5,0.0,910.75,384.75,384.75
2026-05-28 22:00:00+00:00,125.84,4450.75,0.0,1379.25,3442.75,470.0,0.0,736.5,356.75,356.75
2026-05-28 23:00:00+00:00,126.03999999999999,4213.75,0.0,1404.0,3354.0,522.0,0.0,668.25,272.75,272.75
2026-05-29 00:00:00+00:00,128.585,4164.0,0.0,1515.75,3521.25,399.25,0.0,471.0,34.75,34.75
2026-05-29 01:00:00+00:00,127.115,4126.75,0.0,1819.5,3397.75,356.5,0.0,416.75,0.0,0.0
2026-05-29 02:00:00+00:00,126.4575,4224.75,0.0,2157.0,2996.25,303.0,0.0,519.25,0.0,0.0
2026-05-29 03:00:00+00:00,126.1375,4362.0,139.5,2346.5,2899.25,305.5,0.0,582.5,13.25,13.25
2026-05-29 04:00:00+00:00,125.505,4863.75,983.0,2390.0,2738.5,309.75,0.0,356.25,105.0,105.0
2026-05-29 05:00:00+00:00,91.39750000000001,5381.5,2734.0,2399.0,1420.75,307.25,0.0,174.0,22.5,22.5
2026-05-29 06:00:00+00:00,0.0025,5706.0,4117.75,1959.5,752.25,308.25,0.0,71.5,0.0,0.0
2026-05-29 07:00:00+00:00,-0.0025,5852.0,4735.0,1425.75,597.5,303.75,0.0,63.5,0.0,0.0
2026-05-29 08:00:00+00:00,0.0,5923.5,5143.5,1200.75,621.25,302.5,0.0,62.75,0.0,0.0
2026-05-29 09:00:00+00:00,0.0,6051.75,5447.5,1038.0,585.25,303.0,0.0,55.75,0.0,0.0
2026-05-29 10:00:00+00:00,0.0,6081.75,5461.0,919.25,586.5,304.0,0.0,57.5,0.0,0.0
2026-05-29 11:00:00+00:00,0.0,5947.75,5347.75,899.0,585.75,303.25,0.0,47.75,0.0,0.0
2026-05-29 12:00:00+00:00,0.0,5646.25,5154.25,860.0,595.75,310.0,0.0,69.75,0.0,0.0
2026-05-29 13:00:00+00:00,0.0,5452.0,4838.75,834.5,704.75,316.25,0.0,76.0,0.0,0.0
2026-05-29 14:00:00+00:00,44.2725,5417.0,4157.0,857.75,1269.5,367.0,0.0,129.25,0.0,0.0
2026-05-29 15:00:00+00:00,104.9125,5442.25,2557.5,822.0,2370.5,320.75,0.0,219.75,131.5,131.5
2026-05-29 16:00:00+00:00,139.435,5559.5,916.75,720.5,3539.75,324.0,0.0,763.75,448.25,448.25
2026-05-29 17:00:00+00:00,150.98000000000002,5661.5,127.75,665.0,3945.25,352.5,0.0,1384.75,511.5,511.5
2026-05-29 18:00:00+00:00,159.115,5784.0,0.0,567.0,4121.0,451.75,0.0,1424.0,495.75,495.75
2026-05-29 19:00:00+00:00,156.53,5424.0,0.0,514.5,4027.5,314.0,0.0,1346.75,491.0,491.0
2026-05-29 20:00:00+00:00,141.21,5034.75,0.0,442.5,4129.666666666667,303.0,0.0,1215.0,490.6666666666667,490.6666666666667
2026-05-29 21:00:00+00:00,136.9825,4754.0,0.0,334.5,4061.5,395.25,0.0,1051.25,435.0,435.0
2026-05-29 22:00:00+00:00,170.8825,4419.5,0.0,290.0,3596.0,334.75,0.0,1106.0,558.5,558.5
2026-05-29 23:00:00+00:00,168.34,4202.5,0.0,277.25,3044.75,185.0,0.0,1427.5,554.75,554.75
2026-05-30 00:00:00+00:00,166.84,4135.75,0.0,285.5,3101.0,0.0,0.0,1215.5,479.5,479.5
2026-05-30 01:00:00+00:00,163.9775,4084.75,0.0,366.5,2965.75,0.0,0.0,1087.25,307.0,307.0
2026-05-30 02:00:00+00:00,132.6675,4099.5,0.0,463.25,3057.5,0.0,0.0,1071.25,2.0,2.0
2026-05-30 03:00:00+00:00,131.1525,4053.5,156.25,420.0,3269.0,0.0,0.0,748.5,0.0,0.0
2026-05-30 04:00:00+00:00,121.1075,4323.0,1086.0,319.5,3228.75,0.0,0.0,651.25,0.0,0.0
2026-05-30 05:00:00+00:00,88.545,4634.0,2945.75,263.25,1945.25,0.0,0.0,332.5,0.0,0.0
2026-05-30 06:00:00+00:00,4.79,4914.5,4663.0,216.75,1183.0,0.0,0.0,128.75,0.25,0.25
2026-05-30 07:00:00+00:00,0.0,5066.25,4998.0,131.0,1112.5,0.0,0.0,56.25,0.0,0.0
2026-05-30 08:00:00+00:00,-0.01,5114.5,4808.5,151.75,1136.0,0.0,0.0,60.75,0.0,0.0
2026-05-30 09:00:00+00:00,-0.005,5314.25,5102.0,202.75,906.25,0.0,0.0,62.5,0.0,0.0
2026-05-30 10:00:00+00:00,-0.0425,5453.0,5007.0,273.0,952.5,0.0,0.0,87.5,0.0,0.0
2026-05-30 11:00:00+00:00,-1.1675,5343.75,4527.5,276.5,910.0,0.0,0.0,97.5,0.0,0.0
2026-05-30 12:00:00+00:00,-0.32,5020.25,4310.0,327.5,920.25,0.0,0.0,68.5,0.0,0.0
2026-05-30 13:00:00+00:00,-0.01,4845.0,4053.5,520.25,983.0,0.0,0.0,65.25,0.0,0.0
